Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 5:19:51.716 	41.595374	35.554484	5.603941	6.641250	6.786393	41.763504	34.517451	5.774526	7.085245	6.894386	75.799447	50.848773	37.798926	8.463506	49.902842	41.633651
오후 5:19:52.642 	41.080853	35.115124	5.837682	6.885057	6.885432	41.368145	34.100351	6.019866	7.268746	6.951219	75.499170	50.660263	36.842980	8.310161	51.762216	39.927623
오후 5:19:53.623 	41.364920	35.115049	5.893380	6.804753	6.756933	41.763069	34.143414	6.117598	7.178718	6.655391	75.429026	51.260883	36.842980	8.079457	53.715151	38.205392
오후 5:19:54.675 	43.220972	34.734610	5.662085	6.266922	6.246159	43.507541	33.960543	5.811618	6.668864	6.162614	75.349022	51.732166	36.672383	7.810492	55.711121	36.478388
오후 5:19:55.695 	44.399960	33.992469	5.568574	6.169052	6.072872	44.460485	33.437553	5.759006	6.491805	6.042212	75.380168	52.028456	36.934782	8.018968	50.793070	41.187962
오후 5:19:56.686 	44.491034	34.059794	5.590966	6.136258	5.919026	44.563387	33.515793	5.767704	6.428367	5.896416	75.299106	52.133893	36.646725	7.161149	48.692683	44.146167
오후 5:19:57.661 	44.552363	34.132329	5.584860	6.084582	5.878199	44.651517	33.631025	5.769149	6.347446	5.817985	75.284144	52.295940	36.475211	4.550384	52.981818	42.467798
오후 5:19:58.625 	44.528075	34.336676	5.594085	5.983111	5.753107	44.791068	33.693945	5.761266	6.235741	5.711222	75.259220	52.424468	36.578216	3.979618	54.733059	41.287323
오후 5:19:59.584 	42.704955	34.690243	6.740392	6.263451	5.769652	42.773191	34.531909	6.627606	6.547432	5.677790	75.294118	52.411831	36.984542	3.426467	57.334657	39.238877
오후 5:20:00.565 	44.041430	34.118599	5.856066	6.219745	6.015104	44.147205	33.746407	6.014130	6.439403	5.842821	75.253691	53.041167	37.583209	2.626473	57.388482	39.985045
오후 5:20:01.581 	44.129860	34.155941	5.817890	6.182746	5.977401	44.349606	33.737022	5.986403	6.294099	5.801742	75.085216	53.089739	37.100221	2.367212	57.136428	40.496360
오후 5:20:02.620 	44.007830	34.655167	5.789755	6.023004	5.809415	44.344254	34.293168	5.951294	6.089254	5.543874	75.110024	53.149428	37.977218	2.044652	57.007857	40.947490
오후 5:20:03.574 	45.374338	33.730331	5.671018	5.812667	5.631047	45.693330	33.391173	5.838995	5.857834	5.391059	75.119952	53.137522	37.800682	2.264814	56.917344	40.817842
오후 5:20:04.589 	45.547945	32.878004	5.968856	6.029548	5.831705	46.024501	32.666948	6.085747	5.969011	5.516064	75.112540	53.191034	36.828478	2.767820	56.643445	40.588735
오후 5:20:05.609 	44.923604	33.775085	5.741217	5.983916	5.936439	45.449137	33.666918	5.900341	5.893240	5.503820	75.284144	52.043523	36.791884	2.321697	56.336908	41.341395
오후 5:20:06.590 	44.562069	33.758702	5.775656	6.083080	6.007664	44.980381	33.744932	5.883663	6.098548	5.638384	75.314074	51.753211	35.871366	2.310656	56.186155	41.503189
오후 5:20:07.590 	43.605597	34.210871	6.045273	6.196418	6.085633	44.548572	33.908336	6.101872	6.094231	5.707137	75.244274	51.637701	35.257180	2.320996	56.169737	41.509267
오후 5:20:08.604 	43.984011	34.482716	5.992831	5.950356	5.780498	44.751340	34.192920	6.056197	5.889718	5.453307	75.354839	51.985641	35.972630	1.893016	55.879887	42.227097
오후 5:20:09.659 	46.743803	33.192972	5.714843	5.561768	5.295534	47.352964	33.002825	5.752017	5.575198	5.005656	75.309084	51.844197	37.001494	2.310823	56.158187	41.530989
오후 5:20:10.650 	46.777247	33.259749	5.730210	5.526238	5.202448	47.386590	33.082625	5.756589	5.529649	4.911906	75.324056	51.873691	37.296891	2.108895	55.522087	42.369018
오후 5:20:11.700 	47.006469	33.396220	5.656159	5.331432	4.972090	47.397499	33.356120	5.657499	5.367317	4.721607	75.304094	51.955088	37.232386	1.993858	55.164190	42.841952
오후 5:20:12.641 	47.056746	32.336095	5.865762	5.588944	5.274925	47.879640	32.060206	5.813753	5.659513	4.957069	75.224355	51.885451	37.094586	1.868149	55.009772	43.122079
오후 5:20:13.618 	46.675286	33.274670	5.819891	5.411446	5.103226	47.337265	33.078241	5.795852	5.531400	4.785940	75.149752	51.327075	37.060761	1.829481	54.761848	43.408671
오후 5:20:14.610 	47.499342	32.495582	5.775772	5.352004	5.009711	48.235110	32.203210	5.707425	5.425598	4.709629	75.010889	50.455220	36.262559	1.450331	54.682489	43.867180
오후 5:20:15.622 	48.231158	32.168669	5.588439	5.207204	4.882290	48.876012	32.088506	5.490487	5.256405	4.545814	75.055468	50.723312	37.139638	1.354893	54.886564	43.758543
오후 5:20:16.665 	48.193764	32.782305	5.477988	4.980863	4.697500	48.847106	32.792745	5.374413	4.984055	4.312822	75.007024	51.197904	38.334138	2.309671	55.121627	42.568702
오후 5:20:17.642 	48.687106	32.578384	5.459689	4.898022	4.636962	49.588850	32.541420	5.300331	4.829031	4.199817	74.961419	50.730468	36.865666	2.890827	54.714250	42.394924
오후 5:20:18.649 	48.697244	32.622208	5.468820	4.890902	4.614545	49.575062	32.589960	5.314832	4.827724	4.149810	75.030695	50.372185	36.626756	2.977760	54.816657	42.205582
오후 5:20:19.622 	48.621631	32.696634	5.492853	4.886602	4.628674	49.539626	32.693039	5.334125	4.777317	4.128186	74.991093	50.611619	36.933642	3.229730	54.945048	41.825222
오후 5:20:20.654 	48.799240	32.053411	5.649707	5.037555	4.800432	49.887584	32.002606	5.459048	4.902832	4.260620	74.981945	50.913253	36.885978	3.556913	54.873896	41.569191
오후 5:20:21.707 	48.122980	31.638061	6.289560	5.189268	4.870371	49.350436	31.405859	6.122063	5.061028	4.319282	75.119952	51.247216	37.425569	3.230442	54.617537	42.152021
오후 5:20:22.658 	48.855246	31.800458	5.789854	4.981972	4.724727	49.992240	31.625645	5.551843	4.833972	4.226929	75.164661	51.573332	37.523181	3.202670	54.766915	42.030415
오후 5:20:23.635 	48.792374	32.094331	5.727383	4.957667	4.685718	49.953402	31.873318	5.516179	4.809040	4.169551	75.194496	51.726569	37.556589	3.137528	54.847796	42.014677
오후 5:20:24.653 	49.040070	32.209536	5.635373	4.863750	4.539586	50.186469	32.024662	5.428237	4.704533	3.983232	75.244274	52.169289	36.746406	3.426595	56.139146	40.434259
오후 5:20:25.680 	49.128951	32.427874	5.526876	4.868878	4.476933	50.403417	32.151646	5.301011	4.707612	3.937240	75.065381	50.202522	37.422777	3.261639	55.724086	41.014274
오후 5:20:26.683 	49.396230	32.440301	5.506175	4.766380	4.313358	50.595868	32.146346	5.278697	4.620694	3.872813	74.732071	45.260659	37.656444	3.195161	55.720010	41.084828
오후 5:20:27.668 	48.114039	34.016051	5.663373	4.787827	4.160624	49.657680	33.468521	5.331228	4.666447	3.752156	74.587907	43.426620	37.656444	3.066458	55.453434	41.480108
오후 5:20:28.663 	48.336345	34.110163	5.496804	4.644581	4.042587	49.965835	33.566810	5.199312	4.441807	3.602136	74.347563	42.105606	37.630554	2.413261	54.331983	43.254757
오후 5:20:29.684 	48.736820	34.127687	5.446202	4.473720	3.927884	50.244234	33.784860	5.134157	4.283638	3.429240	74.075444	41.795505	37.549361	2.012477	57.602028	40.385496
오후 5:20:30.679 	48.433296	34.411015	5.460555	4.619326	4.065839	49.663026	34.194467	5.239918	4.435781	3.540631	73.992345	40.838716	38.040003	1.779818	57.886615	40.333568
오후 5:20:31.760 	49.123259	33.431200	5.620782	4.675572	4.015033	50.200527	33.417343	5.335281	4.422479	3.588231	73.875752	41.009730	38.472101	1.671736	57.637738	40.690526
오후 5:20:32.720 	49.083560	33.736386	5.595283	4.588108	3.880795	49.975805	34.017768	5.384508	4.236597	3.411162	73.846154	41.167951	38.474894	1.469404	57.360132	41.170464
오후 5:20:33.683 	50.103077	32.508255	5.716781	4.619098	3.828137	51.583214	32.266045	5.484624	4.200434	3.344958	73.841223	41.180963	37.994308	1.457652	57.063069	41.479278
오후 5:20:34.703 	50.402955	32.265655	5.729023	4.606467	3.759676	51.891683	32.036163	5.555626	4.135657	3.242289	73.758716	40.760516	38.237268	1.386012	57.307305	41.306683
오후 5:20:35.693 	50.457130	32.435237	5.701025	4.496497	3.695591	51.977365	32.244615	5.511690	3.998470	3.113863	73.649441	40.821366	38.421792	1.347229	57.471530	41.181241
오후 5:20:36.731 	51.403533	31.776520	5.577344	4.364824	3.574534	52.796297	31.683735	5.346167	3.947738	3.026562	73.590631	40.907266	38.287313	1.356956	57.788100	40.854944
오후 5:20:37.700 	51.518097	31.861033	5.528320	4.251160	3.466076	52.963841	31.688817	5.267079	3.865198	2.921023	73.536804	40.541634	38.396613	1.434593	57.601929	40.963479
오후 5:20:38.719 	51.469701	31.489981	5.766840	4.482223	3.536078	53.000154	31.489960	5.442520	4.010218	3.000681	73.676326	42.082225	39.010925	2.679179	55.404734	41.916087
오후 5:20:39.732 	52.199372	31.114180	5.737409	4.408153	3.410219	53.397750	31.532300	5.422125	3.840271	2.817057	73.644536	42.633971	38.053654	3.865979	58.199999	37.934022
오후 5:20:40.702 	52.409837	31.272203	5.616197	4.278895	3.327121	53.614109	31.569970	5.380986	3.691205	2.701396	73.762422	45.034725	37.755990	4.879523	58.188660	36.931817
오후 5:20:41.718 	52.754967	31.364369	5.545936	4.029612	3.144302	53.974551	31.656626	5.259138	3.426719	2.521194	73.899690	45.701415	38.518895	3.063604	58.861788	38.074608
오후 5:20:42.710 	51.924996	31.232483	6.031495	4.288851	3.287981	53.204743	31.676439	5.728534	3.583072	2.645842	73.972820	45.926686	38.593100	2.481593	59.964248	37.554159
오후 5:20:43.710 	52.817051	30.802199	5.711215	4.222573	3.246032	53.978880	31.268933	5.424454	3.512660	2.610503	74.034007	46.261074	37.988651	2.572317	59.705764	37.721919
오후 5:20:44.718 	52.838347	31.238282	5.618187	4.047295	3.089023	54.012782	31.702966	5.342288	3.321122	2.505750	73.925134	45.578942	37.547652	2.393852	60.723895	36.882253
오후 5:20:45.723 	52.892812	31.268592	5.627360	4.008833	3.045109	54.056777	31.733363	5.340775	3.292768	2.468051	73.894820	45.606921	37.917239	2.547794	60.760378	36.691828
오후 5:20:46.762 	52.947305	31.318761	5.629963	3.940393	3.010399	54.108076	31.830633	5.332339	3.216110	2.434526	73.889951	45.651649	38.472101	2.547284	60.764138	36.688578
오후 5:20:47.724 	53.006260	31.362205	5.600902	3.902078	2.977594	54.159508	31.833979	5.326467	3.181376	2.386895	74.019142	44.730667	38.597585	2.545764	61.406247	36.047989
오후 5:20:48.757 	53.068353	31.360303	5.611146	3.863352	2.941300	54.253207	31.854139	5.317840	3.139046	2.340623	74.153145	44.708140	39.673912	2.615087	61.131292	36.253621
오후 5:20:49.732 	52.619269	31.853895	5.480042	3.780343	2.895713	54.124176	32.087668	5.244965	3.118444	2.324711	74.252036	43.363065	40.103850	2.450314	60.631548	36.918138
오후 5:20:50.745 	51.476669	31.878156	5.703760	4.108014	3.049721	51.999471	32.851358	5.412844	3.457672	2.561934	74.419592	43.301563	40.691406	2.315924	61.009033	36.675042
오후 5:20:51.764 	51.683611	31.834985	5.678104	4.021250	3.004074	52.262811	32.838007	5.338459	3.340633	2.514434	74.548235	42.559597	40.860321	2.238011	61.540541	36.221448
오후 5:20:52.776 	51.769453	31.865542	5.651839	3.944348	2.983388	52.323883	32.900814	5.286348	3.305727	2.500765	74.568065	42.300142	41.681923	2.698340	58.402816	38.898844
오후 5:20:53.840 	51.976006	31.709794	5.643072	3.890909	2.965584	52.620107	32.706439	5.248068	3.238339	2.482235	74.567998	41.949666	41.662207	4.522472	57.229928	38.247600
오후 5:20:54.828 	48.298781	33.612090	6.225941	4.521304	3.339917	49.073722	34.521131	5.883862	3.791309	2.792281	74.657434	41.819115	41.942952	6.741805	58.252261	35.005935
오후 5:20:55.884 	46.134873	35.988919	5.922575	4.318250	3.227512	47.288316	36.590257	5.428287	3.629670	2.730916	74.637556	42.086502	42.497614	7.216529	57.724332	35.059140
오후 5:20:57.000 	46.656359	35.634919	5.852294	4.264598	3.202273	47.569396	36.491288	5.384619	3.601388	2.725976	74.727091	41.692299	43.395724	6.916547	57.390133	35.693320
오후 5:20:58.030 	46.713858	35.702027	5.852038	4.225961	3.171053	47.593823	36.614357	5.367865	3.554195	2.699765	74.761968	41.549728	43.104170	7.836370	57.434302	34.729328
오후 5:20:59.041 	46.507838	36.257284	5.856810	4.190477	3.140213	47.473571	36.819818	5.439589	3.574032	2.701355	74.602258	42.178618	42.631773	7.921168	57.294836	34.783997
오후 5:21:00.051 	47.753511	35.820669	5.524055	3.922850	2.950893	48.671186	36.236953	5.193347	3.390362	2.576861	74.717132	41.960218	43.716854	7.834967	57.182014	34.983019
오후 5:21:01.121 	47.928255	35.720966	5.453320	3.696567	2.812985	48.786999	36.142204	5.118718	3.236323	2.478379	74.722111	41.904970	43.339526	7.529656	57.416062	35.054282
오후 5:21:02.059 	48.009161	35.684212	5.306207	3.551734	2.737649	49.057415	35.908819	4.979441	3.151895	2.454951	74.637556	42.061317	43.251418	7.578652	57.477101	34.944247
오후 5:21:03.005 	47.704544	36.366528	5.485347	3.703310	2.756410	48.437380	36.656412	5.199658	3.383355	2.548520	74.637556	42.061317	43.485977	8.662704	59.815780	31.521517
오후 5:21:04.029 	47.676545	36.426684	5.461829	3.633679	2.687521	48.354729	36.751534	5.158630	3.336587	2.477521	74.612723	42.032871	43.446972	8.669457	59.600252	31.730290
오후 5:21:05.035 	48.385448	34.825189	6.107747	3.952721	2.678899	49.166585	34.728426	5.953161	3.766868	2.502310	74.538323	41.921870	42.818056	8.312503	58.637463	33.050034
오후 5:21:06.085 	50.309349	35.344104	5.324043	3.376890	2.287791	51.109546	35.227481	5.062798	3.188305	2.192474	74.592869	41.837993	43.025432	8.212926	57.225449	34.561625
오후 5:21:07.042 	51.170077	34.890320	5.209312	3.284205	2.244740	51.979230	34.802090	4.918648	3.084782	2.129474	74.543279	42.241972	43.253868	8.210487	56.779977	35.009535
오후 5:21:08.060 	50.928213	34.924057	5.164650	3.487117	2.375202	51.506806	35.194122	4.861214	3.245258	2.193579	74.518509	42.025964	42.564883	7.987275	59.964767	32.047959
오후 5:21:09.015 	48.544103	36.497640	5.182561	3.526718	2.449364	48.773780	36.956946	4.914804	3.361145	2.260338	74.454183	42.759537	43.682907	7.584798	60.227127	32.188076
오후 5:21:10.071 	48.666888	36.308145	5.417124	3.629857	2.488042	48.876891	36.735196	5.160254	3.461739	2.330111	74.325865	43.591696	43.398166	6.831727	59.987375	33.180898
오후 5:21:11.109 	48.813067	36.416870	5.401352	3.552726	2.425965	48.943346	36.850629	5.145475	3.399427	2.284392	74.325865	43.591696	43.944107	6.451876	60.379573	33.168551
오후 5:21:12.070 	48.959466	36.047789	5.449821	3.716299	2.516066	49.314539	36.234377	5.249306	3.622551	2.387222	74.311088	43.676526	43.490850	6.062041	61.150691	32.787268
오후 5:21:13.127 	48.768636	36.434747	5.423764	3.592900	2.424864	49.173282	36.538512	5.209693	3.539335	2.310395	74.153145	44.394585	43.781329	5.509832	62.088568	32.401599
오후 5:21:14.052 	47.293730	37.128713	5.745480	3.828393	2.563620	47.516187	37.415985	5.473634	3.749932	2.464190	74.148922	44.278833	43.253868	5.617979	61.789069	32.592952
오후 5:21:15.024 	44.929639	37.849893	6.861455	4.184054	2.692141	44.208982	37.869858	7.230628	4.368785	2.789770	74.021653	44.113169	42.899645	4.975691	63.528494	31.495814
오후 5:21:16.084 	48.198174	36.750610	5.550680	3.715740	2.497733	48.285124	37.116098	5.290414	3.771746	2.477565	74.004283	44.609889	42.961247	4.492033	63.685488	31.822479
오후 5:21:17.033 	45.719969	37.276972	6.941161	4.141451	2.472178	45.459338	37.347063	6.838851	4.377275	2.567271	73.954795	44.483247	43.081139	4.061263	61.569256	34.369480
오후 5:21:18.043 	47.407836	37.376521	5.740577	3.760156	2.440446	47.657134	37.474013	5.406819	3.885683	2.510169	73.974582	44.592623	42.971251	3.032673	61.829826	35.137500
오후 5:21:19.020 	47.397273	37.445143	5.767559	3.664097	2.381563	47.545341	37.550672	5.455459	3.807778	2.448915	73.987463	44.183334	43.111545	1.879695	57.378333	40.741972
오후 5:21:20.055 	47.396216	37.927419	5.533390	3.417283	2.304331	47.895482	37.952072	5.172352	3.575327	2.249122	73.982581	44.206785	43.015580	1.711826	57.279403	41.008771
오후 5:21:21.094 	45.961871	39.820718	5.841223	3.254920	2.104928	44.637458	41.609079	5.534759	3.346367	2.030987	73.905373	43.503100	42.966249	1.176492	61.009516	37.813991
오후 5:21:22.085 	43.428877	40.393396	6.693234	3.838731	2.144811	41.759434	42.201281	6.596225	3.990317	2.170597	73.826435	42.790267	43.175817	1.330736	61.489603	37.179661
오후 5:21:23.070 	42.905541	42.591452	6.009340	3.211856	2.058733	41.609470	44.651132	5.547375	3.329706	2.042477	73.894820	43.621322	44.011572	1.295702	62.556373	36.147925
오후 5:21:24.089 	46.691377	40.177390	5.437698	2.879746	1.863390	43.983346	43.043023	5.202874	3.131335	1.957012	73.796877	42.912723	43.805866	1.074804	63.212465	35.712731
오후 5:21:25.071 	48.926822	38.762854	5.138736	2.691846	1.763060	45.208614	42.196752	5.045806	3.046198	1.929509	73.865883	43.334257	43.739585	1.280556	63.528520	35.190924
오후 5:21:26.105 	48.542332	38.679695	5.172464	2.735497	1.766491	45.216950	41.924045	5.023263	3.063473	1.954639	73.958182	43.779232	43.726548	1.165587	63.027418	35.806995
오후 5:21:27.103 	50.310647	37.984270	4.894541	2.564274	1.710640	46.052513	41.449469	4.920899	2.984701	2.097961	74.043921	44.047503	43.788692	1.065080	62.331346	36.603574
오후 5:21:28.141 	50.393641	37.156477	5.122523	2.811816	1.846730	45.517479	40.767510	5.342469	3.383972	2.251313	74.143202	43.290151	43.837744	1.066935	60.941083	37.991982
오후 5:21:29.080 	51.554742	37.423417	4.573959	2.328392	1.557882	47.240438	40.741655	4.664256	2.794681	1.991181	74.380100	43.886792	43.395724	0.660544	56.307900	43.031556
오후 5:21:30.055 	52.555649	36.780003	4.370738	2.252613	1.546395	48.271596	40.052596	4.455798	2.728595	1.971033	74.409715	44.015992	43.288152	0.635044	58.273393	41.091564
오후 5:21:31.123 	52.544758	36.816453	4.381907	2.241956	1.540926	48.266972	40.070893	4.469110	2.722158	1.973234	74.473964	43.754557	43.346861	0.624962	60.487042	38.887996
오후 5:21:32.073 	52.407640	36.889854	4.461366	2.234793	1.519960	48.120441	40.165484	4.533538	2.721142	1.957045	74.680683	44.655783	43.579774	0.562214	60.904149	38.533636
오후 5:21:33.105 	52.079349	37.458900	4.364657	2.199307	1.512513	47.885091	40.681204	4.423272	2.683205	1.950599	74.737053	45.026060	43.898268	0.641433	59.323248	40.035318
오후 5:21:34.089 	53.383440	36.226428	4.317005	2.192916	1.500877	49.106324	39.473708	4.399318	2.697250	1.964512	74.851802	45.011228	43.927224	0.825065	57.420850	41.754086
오후 5:21:35.024 	53.597548	36.147567	4.236455	2.169207	1.491346	49.343388	39.381178	4.313623	2.671902	1.940843	75.100099	46.297198	43.949920	1.109491	57.183572	41.706937
오후 5:21:36.048 	52.924911	36.118479	4.586888	2.267334	1.487447	48.764851	39.186576	4.740448	2.784160	1.912471	75.264203	47.007504	43.835628	0.388470	57.774496	41.837034
오후 5:21:37.014 	53.233909	36.111385	4.274152	2.289886	1.576603	48.584255	39.398619	4.396991	3.076481	2.122191	75.294118	46.981899	44.498193	0.274210	57.353835	42.371955
오후 5:21:37.974 	53.023540	36.120669	4.423380	2.305751	1.573534	48.460408	39.412791	4.515476	3.083484	2.084149	75.539310	58.403576	50.641107	0.395475	56.613779	42.990746
오후 5:21:39.019 	53.527987	36.122271	4.187649	2.237464	1.523413	48.957442	39.357745	4.329618	3.017672	2.032167	75.050512	44.623797	44.016453	0.370585	56.303565	43.325850
오후 5:21:40.023 	53.565817	36.121668	4.164364	2.226659	1.532228	49.019366	39.296583	4.322501	3.014252	2.048731	74.761968	42.527730	44.213351	0.385759	56.438827	43.175415
오후 5:21:40.982 	53.460892	36.201930	4.163401	2.249428	1.539186	48.973895	39.324900	4.309317	3.021145	2.066243	74.702199	42.734477	44.136592	0.148297	55.444001	44.407702
오후 5:21:41.995 	53.009331	36.792358	4.140915	2.250106	1.553010	48.366941	39.969892	4.333572	3.079316	2.112788	74.697222	42.694173	44.815601	0.202333	58.589716	41.207951
오후 5:21:42.966 	53.732559	36.079429	4.140957	2.200260	1.531127	49.066691	39.291528	4.346061	3.012537	2.081352	74.692246	42.886650	45.067886	0.949486	57.259085	41.791429
오후 5:21:43.995 	53.674031	36.166218	4.113517	2.160001	1.503994	49.055886	39.330378	4.314417	2.987437	2.041250	74.742034	42.468298	44.547618	1.966109	55.576921	42.456970
오후 5:21:45.020 	53.424878	36.308018	4.103420	2.166922	1.501799	48.821435	39.369662	4.292257	3.025812	2.073130	74.781913	42.725101	44.478583	1.820064	55.982956	42.196980
오후 5:21:45.982 	53.559996	36.350682	4.128551	2.108241	1.485686	49.128614	39.235122	4.317100	2.955722	2.058497	74.881795	42.452436	44.478583	1.916889	55.317497	42.765614
오후 5:21:47.038 	53.465926	36.527439	4.044234	2.080190	1.459123	49.114724	39.313156	4.238794	2.942506	2.034004	74.847886	42.276146	43.610939	1.992589	55.334416	42.672995
오후 5:21:48.007 	53.615562	36.512318	4.033867	2.044878	1.447314	49.313413	39.283723	4.221572	2.899176	2.017922	74.836815	42.241422	43.707158	2.037232	55.428329	42.534439
오후 5:21:48.987 	54.168376	36.068312	3.987282	2.035229	1.459008	49.888858	38.795453	4.192167	2.898084	2.018120	74.776926	42.581488	43.782250	1.688535	56.033761	42.277705
오후 5:21:49.958 	53.566626	36.576985	4.061529	2.075011	1.495789	49.248144	39.374502	4.297609	2.924739	2.009077	74.642524	42.298907	43.585769	1.779118	55.962323	42.258559
오후 5:21:51.134 	54.410913	35.963343	3.982850	1.985812	1.419719	50.011162	38.834420	4.215641	2.819866	1.953131	74.665966	42.459921	43.440456	2.106903	55.437234	42.455863
오후 5:21:52.062 	54.365127	36.036627	3.990976	1.972482	1.406154	49.972769	38.873441	4.219934	2.818269	1.952506	74.766953	42.071531	44.227729	2.121461	55.417248	42.461291
오후 5:21:53.034 	53.930201	36.488769	3.996992	1.932491	1.370091	49.876359	39.006014	4.193754	2.785263	1.933279	74.752000	42.117463	44.227729	1.680680	55.130964	43.188356
오후 5:21:54.083 	54.111011	36.407754	3.925271	1.879088	1.339770	50.058511	38.910847	4.142694	2.728120	1.905482	74.761968	42.122150	43.772567	2.245254	55.121780	42.632966
오후 5:21:55.060 	54.248576	36.327940	3.888135	1.874279	1.333814	50.354387	38.683040	4.102395	2.737896	1.912166	74.847886	42.003331	44.349979	1.960615	55.008447	43.030938
오후 5:21:56.021 	55.609412	35.350838	3.817629	1.680634	1.263611	51.760852	37.535345	4.108510	2.554107	1.858048	74.788788	42.104888	44.328765	1.831055	54.719724	43.449221
오후 5:21:57.045 	55.712731	35.280658	3.800433	1.651430	1.238476	52.111615	37.265580	4.101056	2.501207	1.824091	74.821834	42.104226	44.273227	1.370965	55.604165	43.024870
오후 5:21:58.071 	56.092696	35.019090	3.745792	1.614880	1.212004	52.486140	37.012431	4.057837	2.458376	1.804301	74.921823	41.511211	43.784670	1.403966	55.444758	43.151276
오후 5:21:59.035 	55.959757	34.869010	3.898688	1.640274	1.247585	52.025695	37.093388	4.224213	2.547140	1.868839	74.841810	41.988506	44.158194	1.242548	55.949783	42.807669
오후 5:22:00.013 	56.229659	34.692617	3.922409	1.625375	1.256132	52.308990	36.802277	4.298455	2.548126	1.898713	74.833103	42.383747	45.377312	1.481000	55.797260	42.721739
오후 5:22:01.058 	56.594478	34.121661	3.855238	1.764513	1.313962	52.511455	36.217734	4.240688	2.777818	1.994973	74.936709	42.343842	45.134830	1.753978	53.881812	44.364210
오후 5:22:02.042 	55.213226	35.171262	4.053557	1.785718	1.360928	51.370963	36.956960	4.417872	2.816242	2.099914	75.209422	49.850899	54.022219	1.543006	52.877049	45.579945
오후 5:22:03.047 	54.905455	35.394996	4.137722	1.800985	1.385862	50.920108	37.222213	4.526726	2.859021	2.166372	75.114988	43.576144	45.675744	2.223020	52.318060	45.458919
