Time	EEG_Fp1	EEG_Fp2	PPG
오후 3:38:41.483 	0.000024	0.000031	0.000912
오후 3:38:41.483 	0.000024	0.000016	0.000916
오후 3:38:41.485 	-0.000019	-0.000028	0.000920
오후 3:38:41.485 	-0.000001	-0.000012	0.000926
오후 3:38:41.486 	0.000014	0.000021	0.000931
오후 3:38:41.486 	0.000012	0.000020	0.000936
오후 3:38:41.487 	-0.000018	-0.000027	0.000942
오후 3:38:41.487 	-0.000030	-0.000049	0.000948
오후 3:38:41.508 	0.000006	0.000003	0.000954
오후 3:38:41.508 	0.000034	0.000043	0.000960
오후 3:38:41.509 	0.000012	0.000033	0.000966
오후 3:38:41.509 	-0.000025	-0.000010	0.000972
오후 3:38:41.510 	0.000020	0.000022	0.000978
오후 3:38:41.510 	0.000020	0.000027	0.000983
오후 3:38:41.512 	0.000030	0.000017	0.000989
오후 3:38:41.512 	-0.000029	-0.000038	0.000994
오후 3:38:41.513 	0.000022	0.000030	0.000998
오후 3:38:41.513 	0.000029	0.000046	0.001003
오후 3:38:41.522 	0.000019	0.000026	0.001006
오후 3:38:41.522 	-0.000026	-0.000015	0.001010
오후 3:38:41.548 	0.000001	0.000003	0.001013
오후 3:38:41.548 	0.000044	0.000042	0.001016
오후 3:38:41.550 	0.000025	0.000026	0.001017
오후 3:38:41.550 	-0.000015	-0.000004	0.001019
오후 3:38:41.551 	-0.000013	-0.000011	0.001021
오후 3:38:41.551 	0.000025	0.000034	0.001022
오후 3:38:41.552 	0.000029	0.000025	0.001023
오후 3:38:41.552 	0.000005	-0.000007	0.001023
오후 3:38:41.564 	-0.000041	-0.000043	0.001023
오후 3:38:41.564 	0.000011	0.000017	0.001023
오후 3:38:41.578 	0.000032	0.000034	0.001023
오후 3:38:41.578 	0.000005	0.000018	0.001022
오후 3:38:41.605 	-0.000021	-0.000030	0.001021
오후 3:38:41.605 	0.000014	0.000016	0.001021
오후 3:38:41.607 	0.000028	0.000037	0.001019
오후 3:38:41.607 	0.000016	0.000021	0.001018
오후 3:38:41.608 	-0.000018	-0.000024	0.001017
오후 3:38:41.608 	0.000000	-0.000011	0.001016
오후 3:38:41.609 	0.000029	0.000028	0.001014
오후 3:38:41.609 	0.000022	0.000022	0.001013
오후 3:38:41.613 	-0.000011	0.000000	0.001012
오후 3:38:41.613 	-0.000019	-0.000004	0.001010
오후 3:38:41.621 	0.000013	0.000023	0.001009
오후 3:38:41.621 	0.000015	0.000011	0.001007
오후 3:38:41.652 	0.000006	-0.000003	0.001005
오후 3:38:41.652 	-0.000030	-0.000022	0.001004
오후 3:38:41.653 	0.000021	0.000036	0.001002
오후 3:38:41.653 	0.000024	0.000032	0.001000
오후 3:38:41.654 	0.000010	0.000004	0.000998
오후 3:38:41.654 	-0.000016	-0.000034	0.000996
오후 3:38:41.656 	0.000011	0.000018	0.000994
오후 3:38:41.656 	0.000030	0.000038	0.000991
오후 3:38:41.657 	0.000013	0.000021	0.000989
