Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 3:39:26.229 	47.394634	31.864008	7.919546	4.925079	4.142462	45.284948	29.932813	8.159140	6.659384	5.675930	73.157577	76.579116	86.124998	44.859968	26.092243	29.047789
오후 3:39:27.185 	48.198039	32.276885	7.671457	4.468780	3.837912	46.246413	30.444450	7.906917	6.147091	5.204685	72.976445	76.080558	86.131326	45.536962	27.042560	27.420477
오후 3:39:28.216 	49.311351	31.092532	7.659331	4.610837	3.847997	46.597823	29.727311	7.923229	6.372089	5.320105	72.692854	75.947199	86.744298	43.942959	30.306666	25.750375
오후 3:39:29.163 	49.238258	30.954206	7.758475	4.859672	4.018175	46.179951	29.901468	8.016285	6.688829	5.547369	72.462596	76.065388	86.069922	40.571640	34.060578	25.367782
오후 3:39:30.170 	49.293909	31.141241	7.747015	4.748575	3.860789	46.435467	30.067828	7.939900	6.474159	5.456285	72.326113	77.263054	85.997951	42.130622	34.538635	23.330743
오후 3:39:31.248 	47.813042	32.779892	8.114447	4.654787	3.509825	45.107268	31.831833	8.356757	6.346651	4.854562	72.156231	78.739436	85.968374	40.405300	33.809491	25.785208
오후 3:39:32.184 	47.766559	31.614711	8.561748	4.977076	3.617078	45.683222	29.878397	8.821547	6.685279	4.974675	72.292073	79.729675	89.081170	41.064074	32.982164	25.953762
오후 3:39:33.208 	48.922734	31.671007	8.110342	4.669963	3.478026	46.771896	30.025281	8.429931	6.350782	4.771309	72.136867	80.726395	92.510488	41.017835	31.421388	27.560777
오후 3:39:34.201 	48.975909	31.848112	8.188608	4.531296	3.317925	47.048737	30.296520	8.491116	6.012795	4.540279	71.938980	81.317098	92.492558	42.061900	30.397358	27.540742
오후 3:39:35.201 	49.240984	32.215614	7.937838	4.325477	3.064929	47.671650	30.725143	8.208004	5.614068	4.187914	71.693161	83.689702	93.130420	43.823141	29.465363	26.711496
오후 3:39:36.240 	49.438716	32.115541	7.987382	4.280870	3.032127	47.643310	30.932361	8.259220	5.525641	4.079073	71.480407	85.028026	93.106323	44.359193	29.325110	26.315697
오후 3:39:37.200 	49.642956	31.982118	7.979956	4.210564	2.973116	47.824720	30.954311	8.293361	5.413943	3.909820	71.307273	86.240689	93.091861	46.051239	29.573651	24.375110
오후 3:39:38.218 	49.488691	32.036932	8.099659	4.115608	2.969189	48.003423	31.013960	8.226058	5.285540	3.853580	71.134976	87.757300	92.937464	47.268543	29.256729	23.474728
오후 3:39:39.212 	49.204956	32.745746	7.819452	3.945121	2.833236	47.415013	32.251609	8.020895	5.136432	3.676321	70.935011	88.481165	92.961605	47.940929	28.600348	23.458723
오후 3:39:40.226 	50.197834	32.011159	7.541836	3.903432	2.853811	48.596210	31.376178	7.905485	5.005637	3.647821	70.673253	89.513890	93.432444	50.008564	27.078637	22.912799
오후 3:39:41.259 	50.384460	31.958155	7.532686	3.869451	2.801422	48.745396	31.362497	7.901634	4.921395	3.593019	70.525321	90.684084	93.432444	52.255989	25.163420	22.580592
오후 3:39:42.230 	50.233246	32.603432	7.495099	3.801677	2.690438	48.681785	32.393295	7.703896	4.687255	3.338322	70.482489	90.856597	93.821636	52.340803	25.098925	22.560272
오후 3:39:43.237 	52.595276	29.813869	7.731577	4.110788	2.992483	50.965878	29.723955	7.866278	4.943467	3.519587	70.382749	91.455713	93.938079	53.551384	24.855815	21.592801
오후 3:39:44.224 	52.696689	29.843504	7.715116	4.042116	2.914251	51.333461	29.669533	7.786439	4.811503	3.367413	70.283292	92.138755	93.912619	53.764219	25.051985	21.183796
오후 3:39:45.244 	53.148360	29.930032	7.591499	3.869362	2.676508	51.701704	29.706520	7.764517	4.573427	3.230167	70.295082	92.826529	94.843489	53.886278	24.636654	21.477068
오후 3:39:46.276 	53.344195	30.042892	7.602874	3.725328	2.523526	51.921606	29.731756	7.758595	4.480787	3.100167	70.261487	93.051859	94.898320	53.370761	25.113044	21.516195
오후 3:39:47.265 	52.233326	31.042940	7.583135	3.706852	2.507774	50.148253	31.207823	7.832716	4.555850	2.997035	70.141767	94.022087	94.483253	53.885716	27.058520	19.055765
