Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 5:25:27.259 	44.279082	38.631886	6.116068	3.771383	4.113886	46.580957	38.473536	5.794502	3.147364	3.071548	76.738609	75.354814	52.918808	29.378991	53.080428	17.540581
오후 5:25:28.243 	45.028771	38.079437	6.034005	3.710498	4.053362	47.339041	37.848639	5.731219	3.109266	3.014884	76.387097	75.686353	53.075637	27.287249	52.718229	19.994522
오후 5:25:29.255 	44.526184	38.341586	6.195580	3.720480	3.991301	46.672263	38.293887	5.876832	3.102884	2.944456	76.207844	75.024471	53.569557	27.579170	53.984169	18.436661
오후 5:25:30.295 	44.637518	37.848223	6.583135	3.782977	4.035721	46.764144	37.874351	6.254444	3.133654	2.953592	76.049644	73.758836	53.738524	26.262521	55.476296	18.261183
오후 5:25:31.330 	44.933880	37.614457	6.572976	3.740262	3.965875	47.144542	37.506438	6.158764	3.111027	2.917166	75.887301	73.030373	54.095685	26.160889	56.124932	17.714178
오후 5:25:32.290 	45.289238	37.495516	6.567215	3.738203	3.946513	47.081806	37.551383	6.197231	3.158428	2.945617	76.009501	73.348944	54.046527	26.240897	56.245643	17.513459
오후 5:25:33.264 	44.846108	36.907126	6.830678	3.916117	4.184247	46.582713	37.314430	6.394458	3.258271	3.083038	75.856914	72.502759	54.145893	26.519706	56.579081	16.901212
오후 5:25:34.281 	45.342866	35.998717	6.896350	4.022486	4.307274	46.811353	36.666876	6.527844	3.322568	3.155883	75.851852	72.468174	53.744857	26.954337	55.005762	18.039901
오후 5:25:35.271 	45.113680	36.251123	6.958066	3.987825	4.250265	46.659661	36.876066	6.490589	3.320608	3.115791	75.884329	72.010780	53.542474	24.488656	57.317320	18.194025
오후 5:25:36.299 	47.741057	33.933839	6.731995	3.973673	4.157193	49.006949	34.557541	6.357314	3.361830	3.110886	76.024346	72.197083	53.977705	23.566991	58.900927	17.532083
오후 5:25:37.338 	48.027220	34.047871	6.581999	3.786959	4.049727	49.310690	34.774598	6.155398	3.162224	2.990276	76.131279	71.794605	53.890505	22.161758	61.474633	16.363608
오후 5:25:38.283 	48.478904	33.807038	6.531613	3.753736	3.948747	49.807948	34.522300	6.111911	3.105650	2.903017	76.223176	70.984833	53.587113	21.285365	61.823850	16.890785
오후 5:25:39.341 	48.743148	33.843373	6.489237	3.648135	3.766296	50.065195	34.537278	6.071265	2.979331	2.752049	76.271186	70.689485	54.010270	21.638514	61.428559	16.932926
오후 5:25:40.296 	48.576706	33.766806	6.475522	3.643052	3.805899	49.978874	34.395852	6.075950	3.025981	2.791775	76.377379	70.796399	53.694379	21.244516	62.368334	16.387150
오후 5:25:41.295 	48.394606	33.830850	6.532376	3.619572	3.715563	49.808515	34.487659	6.155569	3.024655	2.733176	76.598154	70.074938	54.169051	21.179256	62.357208	16.463536
오후 5:25:42.298 	48.504105	33.964910	6.471167	3.617833	3.774204	49.893498	34.693786	6.032424	3.014195	2.797277	76.682420	68.926291	53.573275	21.234554	61.318936	17.446511
오후 5:25:43.315 	47.928274	34.466953	6.648310	3.617308	3.731542	49.575652	34.769764	6.228372	3.027143	2.791969	76.611026	69.618067	54.261659	20.787738	62.840652	16.371610
오후 5:25:44.334 	47.871667	34.498215	6.625303	3.637602	3.822299	49.786902	34.608933	6.198046	3.018959	2.852227	76.514346	70.171867	54.261659	21.066426	62.911942	16.021632
오후 5:25:45.315 	48.024676	34.385083	6.599662	3.620014	3.812459	49.895428	34.514158	6.192417	2.986903	2.837331	76.488945	70.270531	54.078947	21.428185	62.406165	16.165651
오후 5:25:46.334 	48.283987	34.477108	6.587502	3.611831	3.794493	50.447087	34.452656	6.112933	2.937528	2.793782	76.634304	69.820509	54.428893	22.566589	61.113005	16.320406
오후 5:25:47.331 	47.986313	34.470326	6.688468	3.644083	3.836647	50.174017	34.439417	6.210290	2.959976	2.826169	76.644639	69.691173	54.336647	25.612187	58.068589	16.319224
오후 5:25:48.324 	48.387703	34.365824	6.606613	3.543035	3.712845	50.570664	34.310008	6.133767	2.892579	2.735890	76.524512	69.993764	54.181799	26.499470	58.400221	15.100309
오후 5:25:49.329 	48.645501	34.195879	6.597110	3.525546	3.672698	50.785830	34.169876	6.128646	2.870283	2.724253	76.488945	70.132480	54.174187	26.911940	58.446518	14.641542
오후 5:25:50.325 	48.411009	34.281548	6.665561	3.564740	3.654370	50.437989	34.260216	6.246677	2.912803	2.714113	76.458485	70.276048	53.985449	27.183425	58.180519	14.636056
오후 5:25:51.327 	48.476906	34.421281	6.635084	3.483059	3.523606	50.791621	34.220830	6.153385	2.824619	2.619264	76.402501	70.719898	46.230678	27.368207	57.659401	14.972392
오후 5:25:52.396 	48.873538	34.021837	6.731531	3.572642	3.553269	51.124336	33.878683	6.250887	2.901569	2.641745	76.135087	63.615382	38.685896	26.911913	58.682830	14.405257
오후 5:25:53.366 	48.402460	34.742362	6.715029	3.465701	3.422961	50.670861	34.506578	6.246470	2.815870	2.568812	76.099881	63.449684	38.592506	27.104792	57.952995	14.942213
오후 5:25:54.351 	48.546168	34.667016	6.778814	3.412265	3.331227	50.823047	34.338532	6.350989	2.777159	2.486704	76.034517	63.543085	38.023973	27.083383	57.976548	14.940069
오후 5:25:55.364 	48.025327	35.247128	6.878720	3.379084	3.232213	50.352751	34.867337	6.416682	2.748636	2.430789	75.877170	62.543733	38.904324	32.910771	52.526672	14.562558
오후 5:25:56.348 	47.970341	35.634300	6.753352	3.276808	3.104699	49.669437	35.740808	6.372383	2.725972	2.323079	75.514217	59.480374	38.928494	33.762618	51.754299	14.483083
오후 5:25:57.359 	48.571489	35.285972	6.692320	3.187997	3.003625	50.921131	34.699651	6.237289	2.604284	2.267280	75.359013	57.698128	38.661793	34.763424	51.697254	13.539322
오후 5:25:58.367 	49.164107	34.832136	6.605724	3.162009	2.892055	51.276500	34.186727	6.213353	2.631934	2.242691	75.214399	56.902571	38.661793	35.008492	51.977554	13.013953
오후 5:25:59.359 	49.935937	34.182760	6.555517	3.109082	2.717667	51.446566	33.984024	6.207813	2.586731	2.196433	75.000990	54.145815	38.853249	34.812904	52.476475	12.710621
오후 5:26:00.379 	49.828538	34.634290	6.400304	2.997818	2.615984	51.529861	34.327827	6.026498	2.476460	2.134357	74.887337	53.480002	39.411434	34.274084	53.039029	12.686887
오후 5:26:01.389 	50.231822	34.439129	6.405497	2.916279	2.467076	51.743385	34.424646	6.009105	2.389127	1.997724	74.831821	53.397433	39.002776	33.778495	53.211376	13.010130
오후 5:26:02.415 	50.504063	34.443836	6.294190	2.844423	2.447184	52.103315	34.349371	5.934738	2.300650	1.974300	74.896800	53.637906	39.222221	32.750114	54.676328	12.573557
오후 5:26:03.382 	50.699646	34.218813	6.337560	2.791481	2.365430	51.018559	35.135138	6.069962	2.281315	1.868412	74.946591	53.328625	38.963380	32.128865	54.998462	12.872674
오후 5:26:04.393 	50.099791	34.630893	6.475390	2.839423	2.417310	51.035142	35.155970	6.152948	2.269226	1.911897	75.080256	53.672885	39.217373	31.748037	55.354791	12.897172
오후 5:26:05.390 	50.552692	33.628851	6.714916	2.991785	2.524774	50.750360	34.536641	6.567869	2.556969	2.085485	75.203219	54.258692	39.469988	29.608397	56.886409	13.505194
오후 5:26:06.441 	50.368431	33.673412	6.811340	2.996263	2.539199	51.228367	34.401848	6.500744	2.408445	2.024280	75.239293	53.815526	39.570223	27.421109	57.044099	15.534792
오후 5:26:07.417 	48.816610	34.765675	7.091129	3.053122	2.477557	49.360031	35.929485	6.809054	2.429815	1.985043	75.319064	54.004151	37.400428	24.833086	60.201773	14.965141
오후 5:26:08.403 	49.255484	34.285623	6.941912	2.949397	2.447065	50.000426	35.191605	6.700582	2.362249	1.962643	75.209422	52.617007	36.480941	23.809733	61.224333	14.965934
오후 5:26:09.482 	49.349663	34.457834	6.887249	2.835615	2.354756	50.009568	35.451485	6.619224	2.276450	1.880550	75.067283	52.563824	37.063660	21.304356	62.911958	15.783686
오후 5:26:10.418 	49.544881	34.134224	6.858227	2.875458	2.373558	50.201773	34.960333	6.710551	2.281093	1.830818	74.941853	52.231391	37.077952	18.516777	64.259485	17.223738
오후 5:26:11.409 	49.552714	34.181025	7.004710	2.880097	2.350350	49.750333	35.190248	6.995507	2.379525	1.832331	74.754357	51.592745	35.174082	17.016803	63.438151	19.545046
오후 5:26:12.415 	50.398368	34.021582	6.798790	2.754217	2.235318	51.028663	34.774608	6.676181	2.194928	1.752452	74.811849	51.870810	34.999167	16.779192	63.797486	19.423322
오후 5:26:13.420 	50.411312	34.027138	6.712007	2.739667	2.249552	50.977703	34.771420	6.614246	2.153450	1.828250	74.712154	51.670055	35.288620	17.269021	64.514334	18.216646
오후 5:26:14.441 	49.974618	34.314002	6.927024	2.709039	2.253866	50.362711	35.140446	6.771175	2.159811	1.852426	74.592869	51.398300	35.300629	17.368970	64.441680	18.189350
오후 5:26:15.423 	50.372609	34.468731	6.657031	2.551652	2.064654	50.743810	35.238327	6.538667	1.988927	1.708839	74.692246	52.860293	37.354136	16.331975	64.232163	19.435861
오후 5:26:16.460 	50.728488	34.179401	6.699124	2.559193	2.049960	51.049783	34.829860	6.627801	2.001611	1.676715	74.727091	53.476806	35.957898	14.726232	65.001123	20.272645
오후 5:26:17.434 	51.072631	34.322245	6.575526	2.472016	2.003079	51.402688	34.916957	6.504955	1.914729	1.641965	74.921890	54.313535	35.608183	13.585610	69.084765	17.329626
오후 5:26:18.444 	50.983991	34.621075	6.547266	2.381837	1.933855	51.273806	35.221330	6.451312	1.844325	1.596000	75.075297	54.468890	35.537671	12.380650	70.344373	17.274976
오후 5:26:19.448 	50.905536	34.797343	6.554718	2.337623	1.910086	51.055558	35.459808	6.473451	1.810926	1.589352	75.144784	53.793135	36.862831	12.321576	70.409063	17.269361
오후 5:26:20.436 	49.993728	35.496620	6.540022	2.353866	1.913252	50.098970	36.138347	6.457703	1.834800	1.608453	75.329526	52.274893	36.874485	12.840719	69.898574	17.260707
오후 5:26:21.508 	49.919357	35.620803	6.507191	2.314242	1.869128	49.943293	36.243187	6.454687	1.821964	1.566497	75.444046	50.489890	37.164956	12.425249	69.818892	17.755859
오후 5:26:22.472 	50.101391	35.611354	6.387978	2.276938	1.837367	50.116378	36.199489	6.342593	1.789114	1.545921	75.474104	50.129775	37.105854	11.172291	70.930220	17.897489
오후 5:26:23.502 	50.563048	34.902981	6.531973	2.420603	1.898174	50.673976	35.478042	6.443377	1.932073	1.607098	75.599601	49.059738	37.651085	10.694818	71.052585	18.252597
오후 5:26:24.459 	50.383985	35.256140	6.406640	2.401075	1.920180	50.485659	35.947701	6.291328	1.886295	1.586933	75.745702	48.121580	37.651085	11.176772	71.129816	17.693412
오후 5:26:25.470 	51.146231	34.711192	6.235521	2.319461	1.868985	51.027591	35.546114	6.187702	1.843924	1.539702	75.849355	46.221039	37.766180	11.064829	71.220904	17.714267
오후 5:26:26.564 	51.474591	34.597285	6.137846	2.285607	1.802839	51.476406	35.346302	6.052069	1.820239	1.489071	76.049644	45.725873	38.715200	9.737945	70.370274	19.891780
오후 5:26:27.480 	51.836439	34.020580	6.280023	2.376914	1.903773	52.276686	34.535459	6.039876	1.873514	1.550742	76.274326	44.325005	38.504686	8.306505	70.825694	20.867801
오후 5:26:28.508 	52.193902	34.154139	6.104366	2.270893	1.798987	52.523817	34.751603	5.871163	1.771003	1.468912	76.305048	44.079234	38.081650	8.674432	70.863902	20.461667
오후 5:26:29.548 	52.183751	34.250111	6.035127	2.328581	1.840666	52.575724	34.888193	5.793450	1.818424	1.493478	76.250993	44.223279	39.041379	8.518565	70.331890	21.149545
오후 5:26:30.514 	52.808145	33.749008	5.981163	2.325935	1.849943	53.334854	34.194024	5.759134	1.815512	1.509966	76.125025	44.210843	39.753184	8.554755	70.195555	21.249691
오후 5:26:31.543 	52.572335	33.356773	6.195506	2.519701	1.896781	53.425137	33.608861	5.914120	1.995084	1.553014	75.770949	41.724976	39.875424	8.326536	69.343764	22.329700
오후 5:26:32.548 	53.638418	33.024790	5.879188	2.323987	1.877934	54.360893	33.341100	5.645020	1.816355	1.513556	75.569444	41.927575	39.812471	8.390848	65.525264	26.083887
오후 5:26:33.484 	53.478930	32.942268	5.911405	2.427453	1.883675	54.029426	33.280074	5.732181	1.952063	1.520019	75.439039	41.580939	40.861813	9.143553	68.443550	22.412897
오후 5:26:34.506 	53.173884	33.215009	5.919772	2.351293	1.882377	53.878221	33.450883	5.720186	1.871475	1.504023	75.384003	41.956231	40.718330	9.548740	69.092558	21.358702
오후 5:26:35.497 	50.660173	35.003222	6.143108	2.511542	2.017853	51.639553	35.107512	5.923764	1.984879	1.600133	75.294118	42.056693	40.718330	9.539838	68.047857	22.412305
오후 5:26:36.569 	49.959407	35.397381	6.256483	2.587291	2.127120	51.076242	35.451073	6.058994	2.039846	1.674899	75.299106	42.088952	41.200583	9.655680	68.467197	21.877123
오후 5:26:37.520 	46.638583	36.932878	7.294191	3.001783	2.214382	47.654335	37.080158	7.100933	2.449545	1.783828	75.329526	42.278449	40.803228	9.437051	67.501591	23.061358
오후 5:26:38.500 	48.646141	36.071170	6.508285	2.575872	2.169649	49.673476	36.262687	6.317055	2.063649	1.703296	75.234313	41.652307	40.607811	9.353065	67.672182	22.974752
오후 5:26:39.560 	48.991544	36.222594	6.364798	2.587382	2.162232	50.078427	36.417327	6.124435	2.091954	1.699209	75.164661	41.068120	40.401391	8.748228	67.832633	23.419138
오후 5:26:40.514 	49.772748	34.607640	6.874449	2.852379	2.243913	50.439990	34.935973	6.775334	2.426233	1.798254	75.052209	41.774454	41.278301	8.219654	67.854787	23.925560
오후 5:26:41.576 	49.172856	35.946293	6.431664	2.548193	2.181648	49.694817	36.655477	6.177171	2.101676	1.732269	74.971918	42.277351	40.130263	7.229656	67.798548	24.971795
오후 5:26:42.515 	49.448076	35.946147	6.291556	2.489648	2.123703	50.206779	36.425467	6.016627	2.045033	1.671881	75.077335	41.344148	40.759056	7.061986	68.898660	24.039354
오후 5:26:43.553 	50.171062	34.461410	6.723371	2.754999	2.231660	50.916793	34.905146	6.521003	2.322920	1.774927	74.961419	42.354680	41.187898	6.205650	70.300138	23.494212
오후 5:26:44.557 	51.376226	34.179774	6.139595	2.524591	2.131934	52.376763	34.460548	5.867284	2.077658	1.683097	74.981199	42.293013	42.190671	6.511772	69.616565	23.871664
오후 5:26:45.530 	51.379598	34.095883	6.120433	2.524237	2.235770	52.307697	34.320332	5.855828	2.067627	1.932630	75.032120	42.174635	42.420248	6.267165	70.486367	23.246468
오후 5:26:46.646 	50.153554	35.224676	6.054285	2.517269	2.299123	51.134884	35.361504	5.787768	2.106315	1.987057	74.991974	43.059122	42.622102	5.293889	66.856115	27.849996
오후 5:26:47.592 	49.891440	35.643016	5.983094	2.493622	2.158143	50.985504	35.722929	5.659661	2.067941	1.871171	74.941853	43.602484	42.869994	4.805358	66.449868	28.744775
오후 5:26:48.570 	50.072880	34.773436	6.258291	2.562026	2.163637	51.168305	34.739461	5.975112	2.144996	1.861474	75.025743	43.494782	43.488547	3.707479	75.257094	21.035426
오후 5:26:49.538 	49.698603	35.343003	6.115553	2.501793	2.173866	50.722041	35.497964	5.802593	2.055347	1.834636	75.110024	43.585769	43.336880	2.982647	74.640604	22.376749
오후 5:26:50.555 	50.038681	35.330484	6.022860	2.423902	2.106902	51.000145	35.459067	5.701186	1.992552	1.768377	75.047186	43.503298	43.422576	2.717426	75.023614	22.258960
오후 5:26:51.633 	49.986562	35.370207	6.012070	2.422478	2.109575	50.956052	35.485511	5.692838	1.982520	1.780217	75.042163	43.468316	43.507902	2.895429	75.511372	21.593199
오후 5:26:52.571 	49.397257	36.103107	5.899038	2.322616	2.018966	50.352511	36.094823	5.648193	1.901357	1.690385	74.912015	43.533892	43.586968	2.729824	74.377820	22.892357
오후 5:26:53.567 	51.656982	33.960359	5.826757	2.282933	1.977046	52.413010	34.069606	5.623769	1.859838	1.638333	74.866796	43.283323	43.588200	2.648716	73.554169	23.797115
오후 5:26:54.574 	51.239638	34.461875	5.841586	2.243529	1.941358	51.429526	35.366446	5.570745	1.817218	1.588829	74.836815	43.599288	44.090953	2.959146	73.006724	24.034130
오후 5:26:55.565 	51.720410	34.389307	5.694864	2.244057	1.919620	51.776230	35.290535	5.521623	1.809416	1.564297	74.766953	43.982605	44.090953	3.533922	70.511035	25.955043
오후 5:26:56.614 	55.054162	31.613161	5.384093	2.168096	1.797915	55.082001	32.557136	5.207909	1.757586	1.446826	74.842958	44.305405	44.631867	3.916222	70.067331	26.016447
오후 5:26:57.588 	55.336838	31.677191	5.270266	2.069439	1.763064	55.394074	32.596714	5.092219	1.665908	1.416516	74.912015	44.380317	44.592041	3.448534	69.848795	26.702671
오후 5:26:58.630 	53.697306	32.661103	5.535020	2.221476	1.756291	53.643225	33.650076	5.390808	1.828530	1.438423	74.881795	44.528324	44.213351	2.803697	71.132242	26.064061
오후 5:26:59.574 	54.688934	32.054251	5.221551	2.116498	1.848581	54.663298	33.100165	5.046849	1.740632	1.459412	74.886796	44.512217	44.416599	1.978803	72.910959	25.110238
오후 5:27:00.604 	51.954597	32.663513	6.192930	2.672114	1.907895	51.803342	33.755900	6.077149	2.362753	1.549658	74.966363	44.695363	44.835128	1.314909	72.723728	25.961363
오후 5:27:01.644 	54.557972	32.042400	5.127014	2.112256	1.846779	54.470371	33.089404	5.026291	1.732922	1.463327	74.871795	44.754894	45.175912	0.514079	72.927140	26.558781
오후 5:27:02.652 	54.539172	32.067983	5.119856	2.113598	1.854055	54.482156	33.137234	4.994698	1.715819	1.451824	74.776926	45.132900	45.027898	0.441240	72.963182	26.595578
오후 5:27:03.600 	54.095782	32.033534	5.320069	2.309898	1.945154	54.038740	33.076309	5.215309	1.919597	1.541766	74.687271	44.405715	45.402864	0.317029	70.982189	28.700782
오후 5:27:04.617 	54.801178	31.935511	5.062814	2.177575	1.907416	54.704023	33.048844	4.946115	1.780771	1.488275	74.558216	43.826058	45.049073	0.261049	70.474282	29.264670
오후 5:27:05.644 	54.784400	31.907625	5.066033	2.182185	1.902697	54.723464	33.038648	4.955686	1.774023	1.479731	74.464072	44.658138	44.801412	0.258265	70.438125	29.303611
오후 5:27:06.660 	54.762283	31.884067	5.071688	2.217250	1.925872	54.732300	32.993421	4.968524	1.797939	1.483893	74.355438	44.404277	44.832149	0.248584	69.538901	30.212516
오후 5:27:07.644 	54.407360	32.068144	5.018663	2.361132	2.001684	54.523332	33.103130	4.849705	1.916801	1.553716	74.340648	44.316910	44.891200	1.039436	53.960432	45.000132
오후 5:27:08.621 	54.162841	32.267798	5.075266	2.383722	2.073529	54.249807	33.380823	4.909646	1.921485	1.585055	74.362561	44.580974	45.516554	1.133861	54.134602	44.731537
오후 5:27:09.634 	54.308037	32.099186	5.044588	2.397236	2.078903	54.364015	33.290128	4.866334	1.927271	1.582220	74.404778	44.059633	45.283680	0.921709	53.145314	45.932976
오후 5:27:10.622 	53.619716	32.454231	5.066973	2.390249	2.092652	53.703626	33.547253	4.893417	1.947523	1.600603	74.375166	44.362218	45.458842	0.436789	51.602462	47.960748
오후 5:27:11.690 	54.079117	32.313460	5.031386	2.385668	2.065744	54.208342	33.424469	4.865563	1.937298	1.565890	74.330792	44.401662	45.374849	0.152793	48.423247	51.423960
오후 5:27:12.707 	54.371896	31.320950	5.149769	2.477147	2.187897	54.424129	32.548923	4.981731	1.989452	1.646357	74.375166	44.319202	45.514751	0.290687	49.496217	50.213097
오후 5:27:13.694 	54.513387	31.324084	5.124796	2.457950	2.126079	54.662108	32.596987	4.915716	1.965804	1.500968	74.212857	44.812171	45.398360	0.842424	51.990711	47.166865
오후 5:27:14.657 	51.969556	32.290816	6.002719	3.012971	2.334000	52.038006	33.499391	5.904487	2.603137	1.702650	73.969634	43.907106	45.398360	1.896437	51.374768	46.728795
오후 5:27:15.652 	52.995667	33.443071	5.213108	2.430478	2.110821	53.109057	34.692650	5.068523	1.963944	1.482448	73.739313	42.125389	45.143062	2.461797	52.914224	44.623979
오후 5:27:16.706 	53.758672	31.525559	5.475626	2.698661	2.232776	53.838853	32.819840	5.321830	2.198518	1.588103	73.468412	40.554296	45.540156	3.445013	52.318499	44.236488
오후 5:27:17.653 	54.224989	31.910674	5.096729	2.515025	2.215904	54.333310	33.288806	4.919769	1.992250	1.530266	73.259141	40.584351	44.579099	4.121284	49.677438	46.201278
오후 5:27:18.653 	54.007361	31.130969	5.450933	2.849884	2.296217	54.032927	32.620017	5.266241	2.307231	1.611298	73.268849	40.591264	45.827123	5.018204	46.756806	48.224991
오후 5:27:19.657 	54.534081	31.456519	5.065257	2.604702	2.287219	54.628158	32.875305	4.927209	2.042906	1.563960	73.162485	41.149004	46.018496	6.876507	44.670699	48.452794
오후 5:27:20.657 	53.925634	31.307661	5.422652	2.837655	2.402963	53.944313	32.827760	5.286828	2.250298	1.659094	73.093834	41.880995	46.030336	8.626792	42.481235	48.891973
오후 5:27:21.727 	55.278050	30.687241	5.172498	2.667996	2.327844	55.323960	32.124638	5.095760	2.106411	1.597124	73.089683	42.080077	46.219373	9.351325	42.371649	48.277026
오후 5:27:22.668 	55.119516	30.848113	5.055031	2.624595	2.353586	55.153820	32.397593	4.932338	2.026543	1.580700	72.969121	42.483354	47.376644	9.344306	42.383067	48.272627
오후 5:27:23.718 	55.163162	30.839149	5.048163	2.599017	2.370280	55.223632	32.401569	4.916988	1.980017	1.586297	72.825376	42.600627	47.367668	9.348177	42.369575	48.282248
오후 5:27:24.668 	54.795257	31.309513	5.262201	2.506413	2.212592	55.386035	32.387303	5.084664	1.878134	1.495379	72.849699	42.839944	47.859818	9.205003	42.137776	48.657221
오후 5:27:25.689 	55.308760	31.171255	5.091157	2.428609	2.205517	55.758423	32.250634	4.992511	1.830931	1.477879	72.660404	41.505519	49.083040	9.180408	43.105745	47.713847
오후 5:27:26.745 	54.719852	32.382778	5.095211	2.320823	2.126777	55.330551	33.252658	4.991097	1.742643	1.426081	72.505081	40.688325	48.450898	9.401847	42.429119	48.169034
오후 5:27:27.684 	54.193181	32.478858	5.231504	2.348709	2.278278	54.859924	33.248242	5.164075	1.791072	1.529336	72.505817	40.924633	47.964460	9.421411	42.347213	48.231376
오후 5:27:28.756 	54.198315	32.080846	5.265723	2.403618	2.319776	54.882297	32.927008	5.192510	1.801969	1.546805	72.481723	40.486039	47.231716	9.851942	41.800979	48.347079
오후 5:27:29.699 	54.176076	32.079412	5.281192	2.415936	2.337086	54.845611	32.921357	5.198850	1.830851	1.559381	72.815381	45.770291	47.749418	11.953610	43.138644	44.907746
오후 5:27:30.711 	53.732146	31.970783	5.597800	2.473233	2.411218	54.375796	32.775804	5.592562	1.881492	1.591623	72.993202	47.507228	47.729160	12.737165	45.569899	41.692936
오후 5:27:31.769 	54.417982	31.661643	5.239354	2.354032	2.313838	55.065782	32.476846	5.177359	1.783096	1.523924	73.098733	47.827605	47.300893	12.061281	46.307969	41.630750
오후 5:27:32.808 	54.471806	31.650857	5.214999	2.359428	2.317901	55.118271	32.450206	5.173152	1.783542	1.522502	73.234885	48.784611	48.090266	13.036636	46.591922	40.371443
오후 5:27:33.700 	54.574914	31.528071	5.150928	2.254790	2.201042	55.305403	32.225462	5.059250	1.699391	1.443422	73.200953	49.083290	48.650094	10.620388	48.797672	40.581940
오후 5:27:34.724 	53.760757	31.870037	5.332703	2.437452	2.316387	54.859051	32.267619	5.250134	1.814246	1.444296	73.109010	50.196644	48.230832	9.022654	49.366810	41.610536
오후 5:27:35.739 	53.195078	30.142658	4.866079	2.974843	4.856125	55.701541	30.227133	4.868153	2.413238	2.750627	73.041411	49.823967	48.982480	8.672899	50.623782	40.703319
오후 5:27:36.789 	52.617331	30.899986	4.942096	2.966638	4.633873	55.274702	30.614346	4.967191	2.386085	2.633254	72.981329	50.418653	49.470110	7.574545	54.111982	38.313473
