Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 8:33:26.687 	30.922054	35.670849	12.742042	9.198298	4.433200	29.619013	31.935332	12.385478	11.032855	7.321979	115.606429	32.841954	34.429159	3.530810	42.430449	54.038741
오후 8:33:27.595 	30.835965	35.910814	12.767463	9.086553	4.375496	29.639934	31.995538	12.396025	10.954352	7.240835	115.688059	32.189212	34.035026	3.497415	42.269348	54.233237
오후 8:33:28.587 	30.400242	35.869884	13.085907	9.295382	4.332325	29.131317	32.435904	12.757378	10.971295	7.083256	115.706215	32.166854	33.578925	3.119133	42.287160	54.593708
오후 8:33:29.574 	31.438988	35.450058	12.859381	9.230353	4.108507	30.028016	32.615799	12.538033	10.904516	6.411041	115.924528	30.836074	33.499907	2.903655	42.563146	54.533198
오후 8:33:30.530 	32.471318	36.199796	12.541557	8.451325	3.770516	30.914228	33.622364	12.419553	10.320048	5.830305	116.113631	30.282689	33.617322	2.714556	43.733237	53.552208
오후 8:33:31.491 	31.076280	36.480339	13.042782	8.591898	3.731088	29.329831	33.616599	13.268375	10.581122	5.799889	116.429320	28.517089	33.617478	2.852790	43.282147	53.865064
오후 8:33:32.485 	30.366669	36.608427	13.600290	8.599147	3.670948	28.782541	33.723245	13.479671	10.669415	5.806029	116.493693	27.674015	33.314162	3.713740	44.638743	51.647518
오후 8:33:33.504 	31.223938	35.155611	13.928236	8.535075	3.946723	30.726029	34.417255	13.623511	8.992685	5.181849	116.454588	27.462566	33.112046	3.645364	44.656200	51.698436
오후 8:33:34.514 	27.526229	37.025969	14.257353	9.078492	4.125326	27.935121	36.719155	14.511464	9.095462	4.110627	116.480693	27.136652	32.890743	3.594985	44.847655	51.557360
오후 8:33:35.415 	28.304180	36.721643	14.160743	9.158783	3.934749	28.493117	36.275013	14.346937	9.263709	4.067878	116.443832	27.098314	32.701083	3.601241	44.906103	51.492656
오후 8:33:36.392 	27.899399	36.976481	14.478101	9.264075	4.018529	28.329327	35.811027	14.804745	9.578523	4.257309	116.310234	27.302824	32.710605	3.552387	45.018199	51.429414
오후 8:33:37.391 	28.265145	36.911865	14.241998	9.268577	4.035673	28.576085	35.799633	14.639542	9.579210	4.258967	116.319131	27.203161	32.315520	3.716012	44.910621	51.373368
오후 8:33:38.442 	28.455369	36.596664	14.334874	9.311482	4.063777	28.734461	35.530712	14.716681	9.643046	4.277270	116.247993	27.381570	32.296242	4.156496	44.234837	51.608667
오후 8:33:39.439 	28.544038	36.441691	14.397931	9.356800	4.098734	28.691336	35.639115	14.780105	9.681814	4.278234	116.132580	27.624661	32.303472	4.545272	43.661132	51.793596
오후 8:33:40.393 	28.778650	36.879968	14.327609	9.022709	4.007172	29.050657	36.029179	14.547488	9.358961	4.179871	115.990847	28.130153	32.397326	5.144992	43.262054	51.592954
오후 8:33:41.410 	27.866402	37.406864	14.277643	9.168208	4.072637	27.763084	36.630890	14.757910	9.557989	4.310120	116.052812	27.735628	32.646282	6.036314	43.300509	50.663176
오후 8:33:42.451 	26.287324	38.102827	14.450619	9.312162	4.158693	26.261190	37.365022	14.793578	9.673828	4.424262	116.052812	27.730013	32.665354	6.451172	43.183759	50.365069
오후 8:33:43.501 	26.871445	38.031961	14.237355	9.133644	4.057889	26.777642	37.291682	14.693375	9.447061	4.290148	116.003323	27.677632	32.492844	6.346368	43.219625	50.434007
오후 8:33:44.439 	25.804993	37.493642	15.009229	9.526428	4.106467	25.764904	36.473406	15.631872	9.897473	4.468493	116.024232	27.599088	32.339409	6.703280	42.593067	50.703653
오후 8:33:45.451 	25.990028	37.781418	14.945137	9.351574	4.060350	25.771923	36.614483	15.661353	9.830902	4.400314	115.885561	27.712496	32.282740	3.545096	25.663054	70.791850
오후 8:33:46.456 	26.874723	38.105876	14.308470	9.049946	3.800825	26.563206	36.970001	14.935074	9.616269	4.210386	115.799059	27.734838	32.244905	3.766019	25.627719	70.606262
오후 8:33:47.531 	27.016052	38.205757	14.194912	8.982886	3.722521	26.595819	36.991276	15.005326	9.501767	4.106353	115.488722	28.227893	31.633390	3.671635	25.984280	70.344085
오후 8:33:48.585 	27.100719	38.438644	14.029438	8.856325	3.713790	26.537451	37.385635	14.638641	9.447174	4.100320	115.480125	28.311529	32.838067	6.129490	43.307786	50.562724
오후 8:33:49.539 	25.567666	38.429217	14.693250	9.456806	3.782727	24.490794	37.585474	15.485251	9.975294	4.251955	115.344180	28.222398	32.440765	6.110802	43.283641	50.605557
오후 8:33:50.498 	26.385330	38.132663	14.608408	9.364576	3.656932	25.328411	37.056149	15.467683	9.919369	4.215346	115.269945	28.457483	32.466186	6.070090	43.283207	50.646703
오후 8:33:51.478 	26.867506	38.313738	14.132034	9.345869	3.513287	25.749996	37.524323	14.877879	9.813796	4.143333	115.164011	28.337145	32.264608	6.068831	43.264655	50.666514
오후 8:33:52.519 	26.760443	38.561934	14.313506	9.341640	3.498948	25.500387	38.013234	14.944882	9.737500	4.090477	115.097630	28.528323	32.282969	6.282328	43.151560	50.566111
오후 8:33:53.605 	26.465464	39.296158	14.090166	9.067770	3.301200	25.746589	38.364056	14.697278	9.428531	3.920029	114.998200	28.662423	32.356309	6.361789	42.978026	50.660184
오후 8:33:54.618 	27.310705	39.452017	13.581656	8.934699	3.146212	26.587427	38.115700	14.569300	9.361073	3.776013	114.775111	28.070601	31.666764	6.200038	43.085555	50.714407
오후 8:33:55.589 	26.760607	40.216897	13.716445	8.852504	3.032091	26.666668	38.474936	14.426424	9.261067	3.715173	114.635091	27.495005	32.328826	6.671779	42.733325	50.594896
오후 8:33:56.494 	26.641397	40.475287	13.756237	8.740131	2.988390	26.694307	38.553739	14.584881	9.100096	3.660199	114.405214	27.265052	32.774825	7.008502	42.848871	50.142627
오후 8:33:57.461 	26.423826	39.623162	13.946181	9.020847	3.077312	26.799040	37.094858	14.875292	9.451029	3.763517	114.225241	26.859755	32.774825	7.170545	42.821073	50.008382
오후 8:33:58.518 	26.511128	39.713402	13.803277	8.900117	3.001199	26.871714	37.116203	14.708566	9.392955	3.711794	113.933458	25.508174	32.142025	7.225273	42.921395	49.853332
오후 8:33:59.538 	26.681738	38.946294	14.118976	9.057563	3.033520	27.073811	36.516271	14.756452	9.527434	3.720209	113.794145	25.030024	31.828665	7.883834	42.049191	50.066975
오후 8:34:00.532 	26.711268	38.609902	14.050829	9.080565	2.989725	26.891115	36.726742	14.816879	9.489565	3.659761	113.530435	23.913460	31.919651	7.676795	42.076620	50.246585
오후 8:34:01.530 	25.986690	37.969623	14.755690	9.405270	3.070349	25.918292	36.543648	15.557716	9.733664	3.753226	113.341532	23.736811	30.022093	7.760990	42.050650	50.188361
오후 8:34:02.501 	26.446822	38.067709	14.795493	9.214791	3.026679	25.884269	36.637136	15.586463	9.701452	3.762323	113.097616	21.606280	30.154125	7.568727	42.491553	49.939720
오후 8:34:03.522 	26.452740	38.213970	14.639516	9.115859	3.027508	26.074212	36.878051	15.314550	9.645290	3.744830	112.859014	21.111863	30.583717	7.451118	41.116191	51.432691
오후 8:34:04.538 	25.094618	39.516729	14.842333	9.279087	3.150843	24.098139	39.235455	15.336652	9.723944	3.805598	112.735993	20.966092	30.861847	7.455839	40.417829	52.126332
오후 8:34:05.524 	26.725954	38.230830	14.636296	9.115493	3.082034	25.775374	38.016419	15.042369	9.573479	3.706503	112.785169	20.866198	30.446206	7.421382	41.094923	51.483695
오후 8:34:06.540 	26.278712	38.386399	15.008598	9.132069	3.105318	25.436247	38.087550	15.413400	9.608556	3.691484	112.711421	20.817922	31.085995	7.449443	41.773227	50.777329
오후 8:34:07.520 	25.908867	37.865165	15.561348	9.438796	3.247136	25.116269	37.398491	15.970815	9.957701	3.857482	112.735993	22.435658	33.493674	6.936080	39.593706	53.470213
오후 8:34:08.574 	25.970913	37.824779	15.391134	9.503110	3.177173	25.151032	37.152762	15.932743	9.903257	3.840507	112.875437	23.001698	35.088911	6.967131	36.761368	56.271502
오후 8:34:09.637 	25.756720	38.254836	15.236396	9.377515	3.194542	25.017895	37.377907	15.700611	9.837607	3.864053	112.859818	22.899599	35.005521	26.426184	56.150366	17.423449
오후 8:34:10.507 	25.212056	38.237883	15.732903	9.761017	3.238501	23.989110	37.421918	16.375366	10.198578	4.026321	112.727801	22.748019	35.032334	27.622081	53.314196	19.063723
오후 8:34:11.577 	24.028248	37.338917	16.827076	10.703366	3.515863	22.463791	37.055322	17.106840	11.105089	4.320281	112.654128	22.578231	35.001831	29.248798	52.277452	18.473750
오후 8:34:12.601 	23.997789	37.202133	16.774659	10.792397	3.570188	22.378202	36.887324	17.193400	11.236806	4.375305	112.643004	22.467293	35.072853	30.653055	49.109965	20.236980
오후 8:34:13.670 	24.038955	37.867181	16.390583	10.575905	3.519805	22.463296	37.537659	16.983448	10.991840	4.347024	112.742220	22.601352	35.433548	30.598429	46.610726	22.790845
오후 8:34:14.581 	24.640383	37.801867	16.408734	10.401662	3.416069	23.565828	37.426266	16.561940	10.789691	4.223792	112.634744	22.882845	36.267595	30.556220	46.810063	22.633717
오후 8:34:15.522 	24.666903	37.878392	16.307777	10.343154	3.406472	23.718941	37.528378	16.528988	10.676651	4.192797	112.618227	22.722244	36.114279	31.051596	47.292374	21.656030
오후 8:34:16.561 	24.584943	38.215225	16.185729	10.267077	3.406739	23.577622	37.748849	16.458177	10.674644	4.216540	112.576957	22.806370	36.551221	31.031572	47.171281	21.797147
오후 8:34:17.568 	23.665513	38.534566	16.399802	10.608050	3.514408	22.578759	38.121606	16.649331	11.057239	4.355943	112.601715	23.424969	37.719577	31.213376	45.968616	22.818008
오후 8:34:18.648 	23.596580	38.492735	16.323711	10.653084	3.522495	22.532552	38.167712	16.558564	11.078073	4.362126	112.659528	23.557013	37.760417	28.930225	47.797275	23.272499
오후 8:34:19.583 	23.440832	39.514231	16.124435	10.156451	3.374745	22.531162	39.161385	16.447879	10.586250	4.155368	112.654128	23.440336	37.670511	28.547398	48.669254	22.783348
오후 8:34:20.633 	24.166406	38.675698	16.099389	10.066910	3.307605	23.618236	38.083955	16.049662	10.557287	4.129164	112.535555	23.390688	37.684545	30.425223	46.727288	22.847489
오후 8:34:21.728 	24.094719	38.743389	16.129472	10.044358	3.309191	23.680905	38.162170	15.975290	10.524102	4.112571	112.523471	23.334343	37.634753	30.042428	45.966620	23.990951
오후 8:34:22.732 	24.107415	38.608287	16.152683	10.135385	3.319630	23.260676	38.272632	15.854506	10.669097	4.094982	112.499467	23.391598	37.872499	29.785907	44.721135	25.492958
오후 8:34:23.848 	23.256613	37.358466	17.208573	10.805883	3.488869	22.490952	37.701283	16.499016	11.078925	4.269685	112.507467	23.295659	36.533481	30.059635	44.375856	25.564508
오후 8:34:24.772 	23.524584	38.626553	16.526800	10.306168	3.425409	22.444078	38.988679	15.963068	10.713160	4.156258	112.491468	22.729665	36.500708	29.623328	45.030062	25.346610
오후 8:34:25.712 	24.234960	38.105947	16.490578	10.252086	3.385980	22.743099	38.966461	15.853775	10.718788	4.101863	112.408697	22.970921	36.453367	29.954843	43.701240	26.343918
오후 8:34:26.651 	24.220156	38.082250	16.445458	10.222302	3.387069	22.631404	39.076675	15.679991	10.722589	4.133437	112.484307	22.847780	36.757808	30.502633	41.905563	27.591804
오후 8:34:27.735 	23.263932	37.983645	16.946306	10.735681	3.523226	21.776334	39.284135	16.050613	11.048301	4.294242	112.487853	22.919021	36.871583	31.375821	41.633946	26.990234
오후 8:34:28.749 	23.113568	38.083526	17.040997	10.615964	3.466249	21.528570	39.430895	16.095238	11.064370	4.250067	112.472013	22.911810	36.841437	31.576639	43.829945	24.593416
오후 8:34:29.697 	21.771387	37.307954	18.194661	11.297562	3.563384	20.470636	38.197602	16.793666	11.719444	4.526657	112.483470	22.997609	36.991274	31.193657	47.280743	21.525600
오후 8:34:30.666 	21.680920	37.200767	17.862818	11.364102	3.630631	20.561865	37.907484	16.696382	11.838199	4.546972	112.543328	23.240607	37.281136	31.052289	47.530930	21.416780
오후 8:34:31.627 	21.647475	37.166221	17.936680	11.346839	3.619447	20.551957	37.890011	16.638091	11.923687	4.587111	112.614734	23.370519	37.291069	30.889929	46.037865	23.072206
오후 8:34:32.607 	21.277033	37.253897	18.054523	11.500682	3.625525	20.112310	38.488365	16.729318	12.016008	4.631187	112.511621	23.506805	37.815738	29.578948	46.460696	23.960356
오후 8:34:33.659 	22.551620	36.578351	17.514251	11.502132	3.546868	20.853359	37.977963	16.410004	12.118164	4.582315	112.464095	23.811814	38.238425	26.626394	48.288621	25.084985
오후 8:34:34.641 	22.599338	36.652357	17.557328	11.416582	3.581395	20.943214	37.924461	16.351183	12.180022	4.603535	112.495775	24.293646	38.798028	24.653690	48.554272	26.792038
오후 8:34:35.595 	22.566221	36.503768	17.745599	11.317386	3.588163	21.010461	37.722337	16.374666	12.106000	4.652634	112.595545	24.647850	38.962802	22.801689	48.334935	28.863375
오후 8:34:36.660 	23.648477	39.060231	16.202846	10.077387	3.194163	21.655523	39.685519	15.445853	11.187074	4.269235	112.608352	24.706883	39.316931	22.174287	51.320066	26.505647
오후 8:34:37.636 	23.752008	39.078608	16.182028	10.005304	3.158570	21.604331	39.559261	15.655504	11.079103	4.197836	112.715873	24.760904	39.399967	20.509244	53.003562	26.487194
오후 8:34:38.654 	25.218390	38.652493	15.745754	9.678709	3.038787	23.177765	38.877016	15.190827	10.802788	4.128087	112.877332	24.852919	39.278076	19.924532	53.598643	26.476825
오후 8:34:39.633 	24.551335	38.200222	16.446291	9.805972	3.096574	22.409507	38.168248	15.908322	11.037369	4.237121	113.093097	25.155508	38.616231	18.829800	54.980463	26.189737
