Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 5:14:57.524 	32.361846	38.420343	14.672890	3.107487	2.060200	41.794745	35.858613	9.854056	3.888348	3.407301	77.779824	55.664912	32.149373	10.938343	74.918203	14.143454
오후 5:14:58.508 	38.968771	36.771642	13.348317	2.703425	1.781517	48.942808	30.715402	8.891848	3.477074	3.064641	77.513944	52.415811	32.337837	11.116393	74.102935	14.780673
오후 5:14:59.503 	39.199094	36.572341	13.348827	2.723161	1.782317	48.620218	30.825794	8.885764	3.502845	3.185439	77.395744	50.616483	32.366136	11.762293	74.050734	14.186973
오후 5:15:00.535 	39.273490	36.656348	13.359190	2.677366	1.728665	48.813976	30.872312	8.906208	3.450877	3.094030	77.288136	48.882234	32.312661	12.901013	73.154154	13.944833
오후 5:15:01.495 	39.479258	36.528938	13.337923	2.665256	1.682048	49.009606	30.772921	8.859961	3.458700	3.090323	77.231889	48.407951	32.902283	13.002361	73.135763	13.861876
오후 5:15:02.517 	39.501087	36.824420	13.221906	2.606948	1.615757	49.309416	30.977173	8.704725	3.308746	2.928631	76.979619	47.008245	33.245018	13.842679	73.780872	12.376449
오후 5:15:03.472 	39.470744	36.865353	13.215241	2.596133	1.591173	49.227630	31.043462	8.702578	3.313795	2.915574	76.866618	47.231599	33.045944	11.292988	75.207325	13.499687
오후 5:15:04.504 	39.010335	37.456663	13.340080	2.576140	1.572188	49.135083	31.353202	8.702124	3.282933	2.843625	76.749507	47.642767	33.071891	10.698678	76.151501	13.149821
오후 5:15:05.531 	39.729538	36.960120	13.248235	2.531870	1.520092	49.936845	30.834336	8.662236	3.180690	2.773695	76.861489	47.630109	33.605901	11.252064	74.654989	14.092947
오후 5:15:06.516 	40.150993	36.282115	13.314399	2.522842	1.504406	50.486783	30.055750	8.735896	3.166167	2.775353	76.917941	47.451990	33.569066	11.681649	73.681219	14.637132
오후 5:15:07.514 	40.031254	36.119028	13.451776	2.534581	1.511342	50.337178	30.016187	8.893253	3.202546	2.796957	76.953908	47.395582	33.492196	11.681709	73.837370	14.480921
오후 5:15:08.503 	39.846197	36.126322	13.509216	2.540713	1.477106	50.286720	29.917624	8.915533	3.229186	2.759240	76.926524	47.123422	32.976401	11.783816	73.849783	14.366401
오후 5:15:09.542 	39.474828	36.746248	13.347733	2.490912	1.451736	49.854849	30.864663	8.701817	3.141422	2.692688	76.923077	47.370168	32.952214	11.931193	73.937113	14.131695
오후 5:15:10.571 	39.046529	36.798783	13.527199	2.536518	1.473967	49.407881	30.983562	8.874281	3.212840	2.718629	76.825609	47.756757	33.498352	11.996463	73.726147	14.277390
오후 5:15:11.544 	39.418355	36.617074	13.425449	2.469843	1.430120	49.690158	31.009140	8.743159	3.128249	2.645389	76.733498	48.600073	33.559851	11.461394	74.080235	14.458371
오후 5:15:12.542 	39.438962	36.638319	13.403515	2.451008	1.419994	49.833632	30.955994	8.692682	3.113860	2.603832	76.573303	49.304149	34.107625	11.556442	74.679399	13.764159
오후 5:15:13.608 	39.022223	36.760213	13.649624	2.489805	1.433448	49.076589	31.109379	8.936296	3.138648	2.619990	76.478789	50.712336	34.268180	11.765802	75.304661	12.929537
오후 5:15:14.562 	39.062391	36.820678	13.630732	2.427264	1.394474	49.232268	31.170235	8.904456	3.045918	2.511742	76.402706	51.171351	34.385316	12.101388	75.191927	12.706685
오후 5:15:15.604 	38.988810	37.028646	13.646570	2.386115	1.363684	48.896083	31.585804	9.013984	2.922794	2.412431	76.321717	51.993447	34.490099	12.273424	75.089443	12.637132
오후 5:15:16.604 	39.313902	36.934290	13.428371	2.336651	1.332676	49.269160	31.666599	8.695530	2.831742	2.347335	76.240900	52.726880	34.385316	13.100978	73.880194	13.018828
오후 5:15:17.541 	39.345167	36.956667	13.421137	2.333992	1.307717	49.266993	31.655413	8.695450	2.861636	2.347496	76.248742	53.019062	34.677341	13.658580	72.991391	13.350029
오후 5:15:18.562 	39.195327	36.901840	13.675004	2.385391	1.316364	49.380740	31.344522	9.057649	2.938121	2.379796	76.074754	53.410114	34.704659	17.309662	69.445112	13.245226
오후 5:15:19.539 	42.124348	35.489499	12.802865	2.193787	1.221791	53.000483	29.589167	8.023068	2.583407	2.115196	76.039604	53.424885	34.867669	18.968736	68.186925	12.844339
오후 5:15:20.629 	42.305477	34.949406	13.018712	2.226689	1.231806	54.003118	28.381771	8.201998	2.599738	2.160731	75.867040	53.906751	35.351910	21.055566	66.590071	12.354362
오후 5:15:21.583 	42.460081	34.847535	12.964522	2.229991	1.206907	54.136431	28.316494	8.138028	2.585233	2.102964	75.720472	53.550756	35.209720	23.863599	63.322229	12.814172
오후 5:15:22.581 	41.303581	35.395385	13.121870	2.275080	1.229461	53.281400	28.684030	8.338241	2.642016	2.158529	75.574468	52.227299	35.387368	25.463380	61.474821	13.061799
오후 5:15:23.600 	42.328442	34.685798	13.118885	2.216327	1.179310	54.436735	27.935992	8.270047	2.524446	2.061342	75.184548	50.555303	35.387368	26.742670	60.224247	13.033083
오후 5:15:24.551 	41.617770	35.397798	13.035110	2.173274	1.138762	53.339034	29.396365	8.207997	2.450478	2.003822	75.124917	50.586136	35.413939	29.240265	57.796262	12.963472
오후 5:15:25.620 	42.473132	34.775247	13.008236	2.128877	1.112830	54.577065	28.343368	8.209568	2.410017	1.947817	75.010889	51.142384	35.742940	30.225287	57.021545	12.753168
오후 5:15:26.592 	44.662016	33.014419	12.637977	2.075055	1.081831	57.246395	26.440213	7.852853	2.282960	1.879841	74.956882	51.427155	34.877852	30.504986	56.705545	12.789469
오후 5:15:27.589 	44.866306	32.719403	12.641072	2.051583	1.067619	57.444367	26.046058	7.904225	2.280130	1.842386	75.082362	51.039000	36.181168	30.462649	56.735927	12.801424
오후 5:15:28.568 	44.926461	32.651857	12.649393	2.090980	1.072739	57.819086	25.607626	7.840220	2.300377	1.856660	75.164661	50.429881	36.051552	30.551090	56.330593	13.118317
오후 5:15:29.575 	44.240497	33.171907	12.769345	2.051036	1.072592	57.273492	25.814614	8.014179	2.329806	1.903810	75.199471	50.626909	36.051552	30.910200	55.558400	13.531399
오후 5:15:30.647 	44.302611	33.159942	12.763025	2.042786	1.059755	57.427974	25.803029	7.953448	2.305022	1.898754	75.067283	50.267964	36.298127	30.872025	55.581047	13.546928
오후 5:15:31.630 	44.323368	33.169292	12.763109	2.031101	1.050636	57.455801	25.796813	7.961893	2.300075	1.880212	74.951533	48.627396	35.719541	31.436538	55.486257	13.077206
오후 5:15:32.650 	44.313299	33.129244	12.734089	2.034628	1.044112	57.428917	25.762155	7.904282	2.314277	1.876959	74.769109	45.728712	35.699054	29.793120	56.480917	13.725962
오후 5:15:33.597 	44.039127	33.318578	12.782534	2.087822	1.062185	57.046981	26.062397	7.996581	2.411418	1.925736	74.340648	41.522119	36.440891	26.572090	58.739667	14.688243
오후 5:15:34.630 	43.948065	33.565427	12.774320	2.064707	1.055418	56.979516	26.287739	7.944490	2.338775	1.894922	74.139117	41.228688	36.207517	20.394057	62.840957	16.764986
오후 5:15:35.645 	44.002059	33.505085	12.771878	2.068404	1.050847	57.044973	26.206278	7.940958	2.353424	1.901372	73.964687	41.912945	35.924222	16.783761	67.505269	15.710970
오후 5:15:36.640 	43.968526	33.546610	12.771909	2.065807	1.050392	56.989812	26.236066	7.938398	2.367754	1.902445	73.915252	42.435972	35.948143	12.505992	71.643904	15.850104
오후 5:15:37.626 	43.929452	33.788660	12.754441	2.047241	1.048611	56.893359	26.472535	7.924159	2.361612	1.895809	73.826435	43.611100	36.046652	8.171617	75.439859	16.388524
오후 5:15:38.627 	43.418667	34.241933	12.852091	2.075031	1.062862	56.004364	27.113738	8.043714	2.434501	1.944916	73.753864	43.929769	36.883105	5.099605	77.872284	17.028111
오후 5:15:39.628 	43.593115	33.909684	12.943885	2.107600	1.085547	56.493979	26.639972	8.112048	2.494031	1.994936	73.742749	44.612532	36.991189	3.421085	77.249181	19.329734
오후 5:15:40.692 	43.051330	34.425907	13.034364	2.160923	1.118772	55.654726	27.218725	8.289281	2.588019	2.046451	73.708344	44.752583	36.825236	2.584875	77.354241	20.060884
오후 5:15:41.648 	43.316427	34.346819	12.905542	2.122236	1.148267	55.640638	27.187840	8.104866	2.622326	2.232988	73.728000	44.989400	37.804342	2.579394	77.844336	19.576270
오후 5:15:42.617 	43.868586	34.103503	12.696088	2.152893	1.149457	56.057185	27.096133	7.864051	2.656410	2.291020	73.831566	45.168586	37.670511	3.067047	78.199858	18.733095
오후 5:15:43.690 	44.069746	33.693414	12.809564	2.137255	1.165438	56.473495	26.506614	7.932441	2.715364	2.413884	73.919177	45.915559	38.048359	3.101771	78.147031	18.751198
오후 5:15:44.749 	43.975369	33.716250	12.854015	2.140745	1.175894	56.363074	26.457536	7.974558	2.750069	2.460584	74.019142	47.711115	38.315368	2.624717	78.310037	19.065246
오후 5:15:45.757 	42.976813	34.065464	13.115816	2.257092	1.236251	55.271802	26.822817	8.263483	2.954193	2.598619	74.031427	47.361255	38.678122	2.505520	78.794540	18.699940
오후 5:15:46.718 	43.239109	33.981658	13.060587	2.213795	1.220793	55.801638	26.511525	8.124020	2.924658	2.614411	73.953304	47.747082	39.418947	2.513254	78.809492	18.677254
오후 5:15:47.720 	43.011554	34.117961	13.211243	2.239705	1.220137	55.437595	26.553550	8.271562	3.008837	2.715502	73.812126	48.715862	39.181676	3.206110	78.554650	18.239240
오후 5:15:48.759 	42.802244	34.136524	13.306075	2.321267	1.233943	55.002791	26.530154	8.497990	3.136511	2.734695	73.615123	48.017186	39.366664	3.470894	78.758612	17.770494
오후 5:15:49.684 	43.139417	34.092849	13.193061	2.276817	1.225914	55.390010	26.620051	8.287015	3.090463	2.769960	73.531915	48.601722	38.747631	4.407128	79.867479	15.725393
오후 5:15:50.755 	43.038885	33.674911	13.269533	2.421471	1.268037	55.761197	25.626605	8.363867	3.350977	2.867621	73.380665	48.243424	37.530477	5.387007	78.275644	16.337349
오후 5:15:51.758 	43.570722	33.566117	13.224596	2.269883	1.243085	56.439733	25.534839	8.142937	3.223549	2.938471	73.405018	48.269805	38.421792	3.737260	82.347376	13.915363
오후 5:15:52.739 	42.241612	34.213863	13.439670	2.555022	1.312566	54.556260	26.197823	8.533067	3.563005	3.066026	73.390404	48.366269	38.365816	4.569367	81.946347	13.484286
오후 5:15:53.718 	43.015730	34.023216	13.366863	2.309135	1.241272	55.478523	25.969549	8.235161	3.404523	3.039149	73.361194	48.437311	38.365816	7.097706	72.486288	20.416006
오후 5:15:54.669 	43.338659	33.619471	13.485061	2.394537	1.258881	55.074797	26.204798	8.412608	3.477719	3.054729	73.351462	48.469345	38.365816	7.397809	71.930221	20.671971
오후 5:15:55.727 	43.358055	33.901926	13.230152	2.343266	1.238275	55.080504	26.531840	8.099842	3.415085	3.079993	73.283414	48.994149	38.424589	7.954768	72.625090	19.420142
오후 5:15:56.676 	45.853917	31.140360	13.318857	2.336559	1.196885	53.412765	26.831531	8.943288	3.755924	3.227538	73.025311	48.779859	38.127767	8.126092	72.309041	19.564867
오후 5:15:57.691 	46.789464	33.172445	9.005566	4.520529	2.479290	49.698208	31.542147	6.171646	4.844777	4.138138	72.830239	47.764783	38.127767	8.552957	74.836429	16.610614
오후 5:15:58.701 	52.019987	31.001293	6.988517	3.988588	2.274290	49.871752	30.798509	6.582332	5.093182	4.205693	72.585981	47.551220	38.309759	8.709225	75.351772	15.939003
오후 5:15:59.700 	55.350006	30.836233	5.907948	2.911392	2.062667	54.162370	29.445684	5.067537	4.532756	4.042805	72.212952	44.740240	37.757209	8.695103	73.978765	17.326131
오후 5:16:00.766 	56.130137	30.918334	5.437158	2.669310	1.974202	53.874906	29.888384	5.018550	4.425049	3.990056	72.060262	44.281134	37.371315	8.785666	73.267293	17.947041
오후 5:16:01.709 	56.876301	30.443950	5.380704	2.626946	1.961243	54.656192	29.269609	4.959647	4.403957	4.026266	71.988910	44.372561	37.312940	8.535294	71.389344	20.075361
오후 5:16:02.740 	56.146021	30.731082	5.492299	2.729269	2.068173	53.967574	29.301281	5.094683	4.619262	4.233210	71.958239	44.887701	37.242473	8.818869	70.209877	20.971254
오후 5:16:03.732 	56.219400	30.660886	5.503996	2.721531	2.059564	54.003185	29.267202	5.096960	4.600900	4.231694	71.900495	44.855597	36.929418	9.407625	71.734577	18.857798
오후 5:16:04.731 	53.745815	32.752624	5.520892	2.857120	2.123858	51.829227	31.059353	5.140174	4.701070	4.250937	71.823647	44.080368	37.063908	9.295684	71.671400	19.032916
오후 5:16:05.763 	55.483920	31.430237	5.408762	2.765610	2.059122	53.327790	29.853652	5.003760	4.706943	4.239490	71.704912	43.221232	36.946010	9.148803	72.195808	18.655389
오후 5:16:06.752 	55.841699	30.692515	5.447669	2.925056	2.115508	53.541506	29.254481	5.049657	4.938645	4.289956	71.646565	43.003696	37.328473	8.720512	73.063284	18.216204
오후 5:16:07.762 	56.741971	30.205821	5.291496	2.858080	2.127242	54.383602	28.577196	4.918972	4.980621	4.377569	71.575023	42.927043	37.936675	8.630592	73.115240	18.254167
오후 5:16:08.729 	57.888347	28.910735	5.375073	2.893627	2.134425	55.162648	27.678278	4.942762	4.975282	4.397254	71.465603	42.418774	37.278084	8.522604	73.083488	18.393908
오후 5:16:09.736 	56.953209	29.525334	5.465854	3.004859	2.249900	54.033944	28.200580	5.048608	5.235604	4.630446	71.494115	42.540145	37.749678	9.019700	73.221287	17.759013
오후 5:16:10.827 	56.862783	29.183587	5.382831	3.076737	2.276644	53.925797	28.020021	4.952079	5.228790	4.716492	71.494115	42.446470	37.138415	7.996864	73.091911	18.911226
오후 5:16:11.834 	57.119808	29.162170	5.567196	3.120208	2.292262	54.144431	27.966760	5.084637	5.313036	4.723035	71.565495	42.542930	37.538194	5.674045	71.487891	22.838064
오후 5:16:12.816 	57.410942	29.312358	5.254697	3.028357	2.279650	54.422756	28.135152	4.807936	5.206064	4.691921	71.680000	42.848372	37.455627	4.880952	72.007742	23.111306
오후 5:16:13.805 	57.635105	28.460662	5.357786	3.236108	2.426956	54.913575	27.327641	4.865907	5.298320	4.790314	71.703901	42.867722	37.705717	2.513240	68.089096	29.397664
오후 5:16:14.842 	58.149927	28.465968	5.228181	3.116933	2.355137	54.924888	27.279018	4.849564	5.366747	4.822579	71.846630	43.422500	38.367137	2.194827	68.465525	29.339648
오후 5:16:15.827 	58.842968	27.707307	5.279440	3.226193	2.432820	55.274071	26.563354	4.949174	5.568144	4.988201	71.870304	43.303199	39.321130	1.249439	69.419227	29.331334
오후 5:16:16.830 	61.788682	25.738651	4.858906	2.999356	2.282104	58.221887	24.817381	4.602027	5.206659	4.671369	71.871658	43.514134	39.358592	1.189779	69.360647	29.449574
오후 5:16:17.832 	61.520327	26.075940	4.784363	2.946761	2.251601	58.023816	25.125429	4.544880	5.155782	4.566043	71.938980	43.982216	39.652474	1.410990	67.980866	30.608145
오후 5:16:18.838 	55.148432	31.223363	5.019828	3.137556	2.380625	51.568179	29.976297	4.798988	5.537647	4.866019	71.917700	43.536539	39.368223	1.829918	67.959880	30.210202
오후 5:16:19.766 	55.463282	28.956236	6.229824	3.608342	2.558775	51.239925	28.112949	5.998525	6.198710	5.205831	71.998416	43.872117	39.657852	1.999010	68.077230	29.923760
오후 5:16:20.872 	61.313099	25.811700	4.868460	3.022575	2.252648	57.004309	25.444804	4.690740	5.392131	4.702745	72.122214	45.415196	39.945380	1.879986	66.539690	31.580324
오후 5:16:21.889 	61.350760	25.671615	4.820502	3.068725	2.327479	56.715098	25.345026	4.784843	5.398251	4.951922	72.371093	48.007455	39.285080	2.547918	67.210492	30.241591
오후 5:16:22.930 	60.751514	25.567682	4.835789	3.384913	2.548618	56.004843	25.086845	4.827401	5.811449	5.308754	72.467274	48.737356	39.271206	2.676370	67.622237	29.701394
오후 5:16:23.931 	61.217277	25.371880	4.751495	3.305851	2.568201	56.253668	24.775330	4.751165	5.897842	5.424707	72.573368	49.885203	39.003862	2.805536	67.943740	29.250723
오후 5:16:24.887 	61.916494	24.260146	4.785590	3.567105	2.750051	56.985041	23.290867	4.769280	6.303313	5.780561	72.660404	49.768747	39.558789	2.823082	68.093857	29.083061
오후 5:16:25.871 	58.678366	26.417049	5.348517	3.796394	2.933975	53.817128	25.072492	5.442655	6.659310	5.995565	72.762682	49.788248	38.628197	2.828697	68.129291	29.042012
오후 5:16:26.844 	59.250874	25.690377	5.075818	3.959565	3.116094	53.737426	24.557760	5.048647	7.060819	6.520535	72.689462	49.637671	38.350088	2.272827	64.278185	33.448988
오후 5:16:27.835 	59.761965	25.710047	4.689045	3.905707	3.042076	54.062758	24.684219	4.743907	6.996739	6.441100	72.612025	49.184330	38.350088	2.391105	63.870666	33.738229
오후 5:16:28.827 	59.208708	25.936805	4.671584	3.976007	3.125567	53.290492	24.935230	4.780206	7.166649	6.617126	72.510638	48.511185	37.878254	2.654313	60.072475	37.273212
오후 5:16:29.855 	59.719433	25.158712	4.767167	4.233609	3.268821	53.314818	24.394088	4.893578	7.557885	6.822868	72.600276	48.885096	39.235423	1.360122	53.865908	44.773970
오후 5:16:30.880 	59.523686	25.843124	4.595312	4.040535	3.142913	53.469639	24.964607	4.707055	7.261813	6.637360	72.554055	49.040362	39.478808	1.582477	54.008784	44.408739
오후 5:16:31.882 	59.434819	25.871955	4.573514	4.064322	3.162930	53.368134	24.937162	4.679307	7.328249	6.722865	72.602357	49.510774	38.525890	1.324141	54.875742	43.800117
오후 5:16:32.838 	59.488134	25.812629	4.581399	4.052832	3.176190	53.391827	24.852384	4.674530	7.352048	6.783116	72.757355	49.558376	38.525890	1.023519	53.873764	45.102717
오후 5:16:33.808 	59.152826	26.439721	4.740836	3.978225	3.109033	53.213805	25.291341	4.816365	7.291002	6.703961	72.753108	49.104904	39.527383	1.240773	54.338373	44.420854
오후 5:16:34.837 	60.253787	25.739653	4.455448	3.883739	3.098329	53.995202	24.741570	4.579943	7.257023	6.738128	72.791417	48.720692	39.600716	1.360379	54.888658	43.750963
오후 5:16:35.880 	60.384980	25.580394	4.452629	3.906495	3.117547	54.153649	24.490984	4.565129	7.290493	6.809900	72.966680	47.950248	39.440139	1.273915	54.606280	44.119805
오후 5:16:36.820 	60.143390	25.793029	4.428979	3.906974	3.147279	53.839858	24.663774	4.543587	7.379972	6.887342	72.937400	48.125876	39.646857	1.867780	53.344742	44.787478
오후 5:16:37.864 	58.417965	27.241753	4.355645	3.916748	3.129807	52.374484	26.055700	4.453703	7.329423	6.852451	72.952037	47.949864	39.655103	3.072742	52.897183	44.030075
오후 5:16:38.839 	59.224778	26.590175	4.339792	3.920692	3.117627	52.930359	25.521470	4.447365	7.354263	6.889717	73.055886	47.316500	40.308047	3.794218	51.050392	45.155391
오후 5:16:39.858 	61.131150	25.196041	4.300754	3.907888	3.024242	54.995763	24.190917	4.395962	7.203100	6.699900	73.089683	47.243361	38.999178	5.385330	48.629854	45.984816
오후 5:16:40.883 	60.035449	25.612779	4.439890	4.013485	3.175177	53.392325	24.719792	4.557893	7.525226	7.057735	73.051060	46.796962	39.131212	5.631476	48.667216	45.701308
오후 5:16:41.846 	58.783809	25.672989	5.004164	4.518896	3.098552	53.362595	24.274773	4.690463	7.901599	6.888832	72.995984	46.775667	38.917140	5.395977	48.711377	45.892645
오후 5:16:42.841 	60.449800	25.422626	4.461788	3.928793	3.115136	54.063522	24.183485	4.457996	7.670876	6.880640	72.854566	45.940204	39.959020	5.553276	48.183903	46.262821
오후 5:16:43.840 	60.808665	25.314907	4.315392	3.916212	3.052536	54.243462	24.155018	4.408980	7.719844	6.739161	72.638424	43.871741	38.977129	5.687771	47.766592	46.545637
오후 5:16:44.879 	60.856166	25.320151	4.289020	3.917893	3.034631	54.329002	24.170452	4.370207	7.737563	6.693240	72.568539	43.692882	38.894729	5.849968	47.884097	46.265935
오후 5:16:45.938 	60.099615	26.267504	4.198578	3.748465	2.882437	53.869749	25.121360	4.272228	7.473408	6.409696	72.558882	43.795773	39.569808	6.196620	47.988976	45.814403
오후 5:16:46.887 	60.611374	25.949973	4.161022	3.682351	2.837018	54.246922	24.913601	4.275261	7.366081	6.411188	72.578198	43.469282	39.126621	5.859512	45.084310	49.056178
오후 5:16:47.859 	60.630385	25.931889	4.173597	3.670250	2.852283	54.265649	24.899055	4.269864	7.412837	6.379267	72.597524	43.401142	39.418025	6.216666	46.187516	47.595818
오후 5:16:48.895 	60.763124	25.894615	4.151862	3.615842	2.842513	54.438028	24.850180	4.227910	7.381714	6.351457	72.686165	42.789953	39.608855	6.066384	45.703866	48.229750
오후 5:16:49.872 	60.693305	25.371757	4.412893	3.801457	2.990667	54.193971	24.324251	4.456420	7.642068	6.604976	72.684617	42.815141	39.031796	5.955696	45.486785	48.557519
오후 5:16:50.927 	61.076453	25.255775	4.267224	3.759957	2.978646	54.574944	24.220284	4.318570	7.526232	6.619904	72.925816	51.445319	50.060912	5.885405	45.565972	48.548622
오후 5:16:51.904 	60.675505	25.858395	4.238685	3.730609	2.904060	54.387535	24.783341	4.283544	7.480134	6.441925	72.631369	43.266315	39.276756	5.643882	45.439872	48.916245
