Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 3:44:59.150 	40.214942	41.159426	6.042940	4.231150	4.844897	42.347858	39.661381	6.035058	4.148930	4.361154	76.952852	89.751093	106.926533	3.377938	68.494961	28.127101
오후 3:45:00.103 	40.231106	41.332159	6.001041	4.143119	4.787325	42.394714	39.790217	5.996126	4.059723	4.284867	76.873715	89.602015	107.173007	2.873300	68.927158	28.199542
오후 3:45:01.133 	40.175814	41.313435	5.976589	4.169086	4.788071	42.344810	39.716511	5.978999	4.083866	4.276400	76.905350	89.754684	102.250856	3.521548	68.355728	28.122724
오후 3:45:02.101 	39.942794	41.388090	6.102280	4.287869	4.907945	42.329761	39.577178	6.185505	4.263577	4.444457	76.516992	82.235164	97.596553	2.873367	68.977197	28.149436
오후 3:45:03.119 	38.814903	42.061031	6.165755	4.296761	4.915334	40.816883	40.650959	6.251878	4.271970	4.468695	76.386675	81.885808	97.594381	1.604184	70.013397	28.382419
오후 3:45:04.149 	39.176228	41.797242	6.109761	4.252649	4.874013	41.139956	40.361886	6.212079	4.230218	4.418245	76.386675	81.885808	97.594381	2.251792	69.930783	27.817425
오후 3:45:05.157 	39.155559	41.767372	6.105471	4.239922	4.873208	41.141624	40.234569	6.167130	4.236622	4.428094	76.293121	81.596210	97.681203	1.889785	70.479533	27.630683
오후 3:45:06.148 	39.049690	41.910526	6.181140	4.216724	4.839617	41.109388	40.389801	6.222664	4.202551	4.389349	76.102395	81.830583	98.225673	1.912324	71.393046	26.694630
오후 3:45:07.147 	39.474188	42.035385	6.026005	4.144595	4.730770	41.465488	40.561520	6.096317	4.118924	4.264988	76.018697	82.252042	98.049385	1.654126	68.777383	29.568491
오후 3:45:08.151 	39.549600	41.958294	6.020868	4.128623	4.723307	41.561847	40.509083	6.074463	4.117404	4.253902	75.931469	82.109956	97.405276	1.577814	68.817487	29.604699
오후 3:45:09.212 	39.497118	41.921155	6.031185	4.141377	4.749203	41.620310	40.438139	6.087834	4.105321	4.252576	75.823641	83.029939	97.374811	1.451730	68.914999	29.633271
오후 3:45:10.230 	39.512969	41.642785	5.921163	4.196870	4.811834	41.913338	40.045525	5.990446	4.105677	4.274192	75.582285	82.820550	93.088602	1.462938	68.734892	29.802169
오후 3:45:11.284 	39.181764	41.917178	6.086024	4.275187	4.858781	41.409170	40.469543	6.155858	4.207367	4.311186	75.898703	85.668085	99.425003	1.287372	69.429085	29.283542
오후 3:45:12.251 	39.435693	41.700260	6.021947	4.195061	4.826451	41.675665	40.243225	6.128069	4.153118	4.228623	76.217781	86.800871	99.445536	1.360618	69.326787	29.312595
오후 3:45:13.267 	39.332096	41.977216	6.091684	4.148122	4.735816	41.912650	40.212483	6.146991	4.107455	4.133301	76.175782	87.519219	105.586870	0.984398	66.178434	32.837168
오후 3:45:14.313 	39.065055	41.688197	6.153361	4.264031	4.834753	41.653604	40.021503	6.229435	4.193808	4.165038	76.039604	89.425360	98.516240	1.151824	67.198465	31.649711
오후 3:45:15.337 	38.809019	41.918301	6.166283	4.229319	4.801351	41.193205	40.135242	6.479485	4.195336	4.097267	76.148048	88.166233	99.062146	2.524502	74.024119	23.451379
오후 3:45:16.377 	39.616623	41.521888	6.010029	4.012812	4.732979	42.441081	39.740928	6.056956	3.941876	4.022388	76.502490	91.297660	91.194681	2.771851	73.775208	23.452941
오후 3:45:17.360 	39.941882	41.514219	5.987777	3.894602	4.497770	42.473540	40.001670	6.081744	3.830667	3.840133	76.736929	92.944068	90.569701	4.310995	73.650019	22.038985
오후 3:45:18.413 	40.324457	41.427409	5.818745	3.749661	4.336191	43.155831	39.659229	5.914762	3.680252	3.671102	76.252272	86.238142	85.797878	4.875780	69.133277	25.990943
오후 3:45:19.365 	40.714695	41.225732	5.683295	3.693469	4.113350	43.251413	39.739087	5.761253	3.641399	3.499690	76.044906	90.639654	105.166564	5.952935	64.354155	29.692910
오후 3:45:20.371 	40.457166	41.404444	5.638680	3.695484	4.099711	42.432923	40.366610	5.799470	3.706419	3.515963	76.220296	92.466708	105.088808	8.753678	62.713277	28.533045
오후 3:45:21.367 	40.867655	41.732168	5.517802	3.481869	3.802371	42.746097	40.720391	5.613166	3.537864	3.326464	76.471496	94.623202	105.101253	12.142238	65.773169	22.084594
오후 3:45:22.324 	41.141829	41.983555	5.400648	3.373321	3.540493	42.929067	40.780608	5.507409	3.459030	3.164248	76.483141	95.301018	105.808924	11.436859	66.168367	22.394774
오후 3:45:23.398 	40.944563	42.258690	5.491793	3.298315	3.361701	42.777586	40.964573	5.518568	3.415107	3.028972	76.125743	98.460617	112.237902	10.738622	65.157209	24.104170
오후 3:45:24.357 	40.485332	42.712458	5.394048	3.150122	3.152865	42.376099	41.353823	5.395706	3.282808	2.870931	75.948294	99.748723	112.190605	10.754362	65.144347	24.101290
오후 3:45:25.344 	40.419536	42.959795	5.414172	3.150896	3.054877	42.181486	41.755541	5.446703	3.283333	2.795483	75.771670	100.406567	112.218197	10.676144	64.762097	24.561759
오후 3:45:26.303 	40.556140	43.142463	5.361336	3.109342	2.961706	42.320259	41.937799	5.371257	3.252701	2.750664	75.569300	101.820598	112.238887	10.585151	64.923493	24.491356
오후 3:45:27.273 	40.590409	42.949615	5.245563	3.090991	2.950556	42.664694	41.449217	5.258658	3.245672	2.731305	75.713673	104.652669	119.430322	10.433862	64.659933	24.906206
오후 3:45:28.379 	41.674114	42.198976	5.066994	2.993936	2.837083	43.381963	41.103745	5.078457	3.149314	2.618289	75.979640	106.837740	119.316596	10.284435	64.471377	25.244188
오후 3:45:29.397 	42.304673	41.825483	5.127419	3.026628	2.895450	44.146441	40.736758	5.152788	3.103432	2.628653	76.263942	110.360090	119.387100	9.623577	65.269369	25.107054
오후 3:45:30.386 	44.039336	39.954983	5.309807	3.216929	3.153005	45.475472	39.188781	5.406595	3.302118	2.768172	76.905885	114.868453	119.481041	9.034823	65.843737	25.121440
오후 3:45:31.406 	43.325004	40.988270	5.234785	3.120469	3.048782	44.883773	40.091943	5.293469	3.206011	2.755165	77.219672	115.883405	119.399317	8.903536	69.418397	21.678068
오후 3:45:32.382 	43.640024	40.177677	5.372232	3.094051	2.960631	45.228509	39.281041	5.395029	3.204750	2.740561	77.383178	114.709601	120.856326	8.569294	68.423824	23.006881
오후 3:45:33.420 	43.828089	40.549975	5.351283	2.881877	2.724901	45.356747	39.525263	5.376493	3.112646	2.523987	77.553051	114.490809	121.123395	8.875365	71.059337	20.065298
오후 3:45:34.337 	43.886073	41.147533	5.284611	2.698624	2.487623	45.354040	40.099374	5.356604	2.938452	2.262013	77.643956	114.332087	121.159516	9.176897	70.424543	20.398559
오후 3:45:35.250 	43.981116	40.922685	5.372589	2.724756	2.468566	45.685446	39.452921	5.481188	3.006188	2.284024	77.738414	113.285140	120.562988	7.730970	70.111996	22.157034
오후 3:45:36.296 	42.969429	41.571757	5.471114	2.731369	2.478202	44.735820	40.006450	5.607638	3.068517	2.317365	77.986755	113.014381	121.501663	6.891766	72.362100	20.746134
오후 3:45:37.225 	43.607718	40.665912	5.465543	2.765313	2.471214	45.282277	39.191215	5.596598	3.109548	2.336516	78.298864	113.082877	125.238605	6.078959	73.089666	20.831375
오후 3:45:38.253 	42.974184	41.430113	5.566453	2.754347	2.405698	44.903159	39.690418	5.680076	3.096979	2.308023	78.228521	111.395277	121.637330	4.867113	74.085311	21.047576
오후 3:45:39.240 	42.047732	41.825810	5.686564	2.760789	2.465615	44.418126	39.714141	5.730648	3.131157	2.377333	78.247580	110.331909	120.694065	6.065374	71.441671	22.492954
오후 3:45:40.257 	42.029096	41.986673	5.599137	2.681065	2.412663	44.400553	39.979136	5.588833	3.067411	2.329870	78.099804	111.344207	120.762755	5.366641	71.762898	22.870461
오후 3:45:41.249 	43.289765	40.688332	5.801695	2.690176	2.460876	45.764630	38.584753	5.821186	3.001131	2.346527	77.975280	112.499068	121.665920	4.999663	71.358665	23.641672
오후 3:45:42.253 	45.731368	39.679471	5.403074	2.594904	2.345202	48.699109	37.363227	5.361547	2.732285	2.166366	77.923682	112.793973	121.557978	4.819554	71.792270	23.388176
오후 3:45:43.318 	43.318492	41.673129	6.140617	2.954086	2.298189	46.831346	38.999137	5.823465	2.897483	2.159726	77.860711	113.411682	121.506280	5.957552	70.887602	23.154847
오후 3:45:44.248 	51.292878	35.467942	5.194951	2.511821	2.189770	52.483207	34.588263	5.180992	2.683037	2.132612	77.906498	112.875683	121.475804	4.898799	71.401524	23.699677
오후 3:45:45.263 	50.696374	35.833968	5.261549	2.535196	2.181405	52.404158	34.384486	5.218759	2.689637	2.175769	77.963808	112.079413	114.633043	5.843708	66.265197	27.891095
오후 3:45:46.276 	48.812278	37.358180	5.412180	2.641063	2.297468	51.559148	35.051546	5.309698	2.806177	2.280228	77.473684	112.485423	114.653595	8.562783	62.682052	28.755165
오후 3:45:47.273 	47.678379	37.942562	5.713584	2.816548	2.428760	50.030707	36.022231	5.587745	2.986303	2.401236	77.324703	113.543580	119.365702	10.720337	65.011566	24.268098
오후 3:45:48.285 	47.341296	38.163698	5.705411	2.570326	2.312356	49.668888	36.151754	5.592812	2.848537	2.322531	77.045653	115.052103	124.508058	10.432069	66.969328	22.598603
오후 3:45:49.289 	48.558940	37.305051	5.679782	2.536897	2.300155	50.246345	35.632574	5.699409	2.875733	2.319063	77.411438	116.862305	132.128157	11.184263	67.267182	21.548556
오후 3:45:50.304 	48.732348	37.449547	5.571145	2.458360	2.135879	50.868878	35.672421	5.455279	2.652164	2.113204	77.757887	119.466165	132.156176	12.507945	65.398402	22.093653
오후 3:45:51.286 	49.147064	37.219896	5.547250	2.406869	2.049069	51.075971	35.666330	5.469125	2.520666	2.046814	78.101695	121.378170	132.174003	11.161122	69.051930	19.786948
오후 3:45:52.296 	45.534522	39.796728	5.960638	2.620019	2.232463	46.174869	39.417376	5.922803	2.832223	2.210640	78.344175	122.102953	132.306359	11.457537	68.722541	19.819922
오후 3:45:53.361 	47.182707	38.622134	5.847774	2.457373	2.073810	47.543052	38.381317	5.796185	2.718514	2.052672	78.603251	125.220689	133.515411	10.352920	69.617590	20.029490
오후 3:45:54.292 	47.210718	38.713168	5.801731	2.416949	2.033608	47.638189	38.477203	5.672901	2.676886	2.013011	78.255788	126.889372	141.001840	10.807296	69.148206	20.044498
오후 3:45:55.303 	47.228392	38.716995	5.800417	2.398768	2.027500	47.624651	38.474053	5.677886	2.666029	1.993468	77.893952	128.576788	141.004263	12.140931	66.291187	21.567881
오후 3:45:56.298 	47.088970	38.800953	5.886369	2.354689	1.978820	47.444503	38.577510	5.760172	2.640519	1.969041	77.540687	130.330905	142.067647	13.257549	63.354776	23.387675
오후 3:45:57.343 	46.364575	39.004207	5.968986	2.644932	2.075526	46.708973	38.769498	5.890834	2.926607	2.075042	77.394901	130.473797	142.357833	13.453387	63.381051	23.165562
오후 3:45:58.354 	47.031343	38.890246	5.856857	2.403488	2.022430	47.286804	38.698516	5.751781	2.731988	2.022489	77.321333	131.484617	143.261214	13.709516	64.068854	22.221629
오후 3:45:59.344 	45.606860	38.084799	6.929957	3.129170	2.160157	45.621208	37.849374	6.958815	3.522375	2.181978	77.348365	132.086623	145.219842	13.905088	62.131615	23.963297
오후 3:46:00.339 	47.470328	38.682879	5.831433	2.392165	2.013145	47.770180	38.491394	5.696600	2.715046	1.982573	77.488141	133.107788	145.141015	13.235588	61.240759	25.523653
오후 3:46:01.333 	46.791567	39.365011	5.965345	2.302780	1.943649	47.217348	39.151060	5.848729	2.552235	1.885245	77.309540	134.833602	149.578892	13.330481	60.106284	26.563235
오후 3:46:02.328 	49.404254	37.825698	5.637770	2.103569	1.817128	49.520980	37.842486	5.509048	2.355325	1.779386	77.482307	137.865673	150.839228	12.856816	60.127162	27.016022
오후 3:46:03.443 	50.896363	36.232693	5.676252	2.222929	1.871351	51.345420	35.838513	5.544519	2.525108	1.850917	77.362637	137.442592	154.193193	12.659394	60.009922	27.330685
오후 3:46:04.352 	50.719335	36.326970	5.734886	2.178045	1.885540	51.468876	35.672996	5.584417	2.490127	1.876000	77.209444	138.250993	158.259316	11.699366	64.013505	24.287128
오후 3:46:05.338 	50.764457	36.394731	5.684916	2.151092	1.866312	51.541557	35.689167	5.573680	2.436071	1.859802	77.150143	140.456583	159.542489	9.651039	62.879567	27.469394
오후 3:46:06.357 	48.114950	37.325636	6.417434	2.648904	2.003122	48.744676	36.599696	6.414698	2.971046	2.017292	77.037037	141.236890	159.542489	7.497023	60.315438	32.187539
오후 3:46:07.347 	50.031420	36.820753	5.774538	2.212300	1.919526	50.829339	36.091583	5.670740	2.509286	1.924071	76.924262	142.322229	159.590303	6.601792	63.910531	29.487677
오후 3:46:08.406 	49.939806	36.899368	5.750202	2.202863	1.913877	50.854338	36.064172	5.644241	2.491526	1.920410	77.050999	144.599439	165.689902	4.754847	65.931363	29.313790
오후 3:46:09.341 	51.554437	35.425325	5.732308	2.155985	1.840493	52.477902	34.633174	5.618720	2.408665	1.855676	77.498662	145.432674	161.546353	3.178680	68.797988	28.023332
오후 3:46:10.343 	51.103763	36.072723	5.681343	2.160969	1.866200	51.966756	35.275105	5.598059	2.434185	1.875190	77.451295	144.911887	161.520195	2.629008	70.451611	26.919382
오후 3:46:11.351 	50.500886	36.332411	5.803516	2.267615	1.898101	51.442870	35.548637	5.668368	2.512610	1.898060	77.498662	145.406846	157.063687	2.454705	70.354409	27.190886
오후 3:46:12.404 	51.035684	36.219162	5.539385	2.177404	1.905694	51.848076	35.618722	5.371053	2.411849	1.906237	77.605451	144.387940	160.475468	3.497098	67.615001	28.887901
오후 3:46:13.418 	51.602603	35.891341	5.440486	2.122430	1.890243	52.304638	35.217097	5.340214	2.380475	1.900510	78.089663	143.438026	157.801789	4.238952	66.426160	29.334888
오후 3:46:14.371 	50.843244	36.108127	5.743159	2.258875	1.913681	51.431861	35.469721	5.689426	2.507812	1.928278	77.395349	143.310467	162.848202	3.820169	66.033038	30.146793
오후 3:46:15.393 	49.939309	36.962489	5.819037	2.327935	1.949531	50.976060	36.074471	5.681882	2.570353	1.957207	77.007327	141.847303	163.078628	3.772639	66.055463	30.171898
오후 3:46:16.370 	50.238033	37.006911	5.563007	2.157094	1.884933	50.840934	36.646745	5.392088	2.383680	1.899007	76.582036	140.873954	156.704813	3.690803	66.149872	30.159325
오후 3:46:17.396 	51.241640	36.594196	5.370831	2.062143	1.771131	51.880416	35.998966	5.267298	2.291264	1.782886	76.875711	140.404842	153.899844	3.478473	66.340380	30.181146
오후 3:46:18.475 	51.246360	36.280844	5.476542	2.163261	1.842800	51.837874	35.712274	5.371425	2.407079	1.870070	76.904870	140.782740	153.929585	2.932873	69.477724	27.589403
오후 3:46:19.403 	50.587581	36.380935	5.739701	2.319191	1.890541	51.168719	35.808210	5.648231	2.553483	1.911444	76.969099	141.571880	153.918147	3.634825	62.754300	33.610875
오후 3:46:20.436 	51.065725	36.525628	5.474768	2.180416	1.862846	51.771822	35.922702	5.344461	2.399721	1.883079	76.986634	141.785811	148.970293	5.060579	56.686999	38.252421
오후 3:46:21.390 	50.831888	36.427304	5.655314	2.276311	1.879269	51.627336	35.838545	5.471810	2.475459	1.887117	77.039289	141.277475	153.221093	6.024834	55.248487	38.726678
오후 3:46:22.451 	51.246930	36.412794	5.462075	2.164703	1.822986	52.159183	35.536170	5.348739	2.412839	1.858364	77.569822	141.829266	157.917782	8.664932	56.406909	34.928160
오후 3:46:23.438 	51.477323	36.236020	5.345202	2.171611	1.808441	52.069638	35.653750	5.263197	2.417366	1.831621	77.653007	141.106979	161.678536	8.689322	56.396009	34.914669
오후 3:46:24.409 	51.689321	35.615521	5.597224	2.359115	1.918985	52.349566	34.977619	5.544137	2.575887	1.940660	77.784087	140.396482	161.776513	6.436643	55.196217	38.367140
오후 3:46:25.488 	52.549048	35.250514	5.347920	2.250018	1.847501	53.169354	34.646832	5.256383	2.478961	1.879960	77.921599	139.230052	156.896948	4.433733	56.162504	39.403764
오후 3:46:26.417 	51.961017	35.942939	5.421825	2.159564	1.783350	52.576896	35.303965	5.381890	2.367400	1.814007	77.587455	137.048051	155.972321	4.949218	53.198486	41.852295
오후 3:46:27.443 	51.852735	35.555243	5.476965	2.317157	1.854073	52.013618	34.834243	5.567779	2.659873	1.929417	77.348365	135.603455	155.829957	5.529843	52.236737	42.233420
오후 3:46:28.468 	52.446727	35.547136	5.317172	2.136175	1.660475	53.067273	34.763010	5.265056	2.355933	1.784139	76.983842	132.940137	155.770601	6.212589	49.942117	43.845294
오후 3:46:29.506 	52.733984	35.666271	5.321156	2.085327	1.490160	53.106877	34.891666	5.329125	2.377234	1.680515	76.383363	129.842946	156.813886	6.725066	47.474982	45.799952
오후 3:46:30.429 	53.329434	35.392483	5.278780	1.963126	1.363645	53.822407	34.571315	5.256934	2.117537	1.565987	76.349878	129.054891	156.031600	7.983556	49.915966	42.100477
오후 3:46:31.438 	54.812377	33.868577	5.353755	1.945697	1.169830	55.577894	32.862420	5.290639	2.066184	1.312589	76.571429	130.125553	155.818088	8.988232	52.051750	38.960019
오후 3:46:32.421 	53.853874	35.863505	4.892736	1.782232	1.054568	54.937551	34.623112	4.834999	1.897995	1.167465	76.685544	130.956094	155.771343	8.698676	50.662029	40.639295
오후 3:46:33.511 	54.532517	35.361129	4.827368	1.745576	1.011175	55.593136	34.181852	4.783188	1.845742	1.107349	76.969099	133.933912	156.874503	8.592242	50.414183	40.993575
오후 3:46:34.458 	54.891168	34.719961	4.699518	1.841594	1.127004	55.717029	33.555692	4.742610	2.071812	1.304124	76.695415	135.129926	162.241641	8.839498	50.281085	40.879417
오후 3:46:35.465 	55.614136	31.534510	5.195627	2.667318	1.966567	55.738921	30.705438	5.034731	3.382744	2.242340	76.573759	135.533110	162.354462	8.997824	50.541883	40.460292
오후 3:46:36.464 	55.307975	30.725131	5.706711	3.088890	2.286779	55.477397	29.488501	5.735139	3.814795	2.615151	76.550631	135.618846	162.317587	9.796998	49.251870	40.951132
오후 3:46:37.448 	54.810331	32.745035	4.609234	2.410210	2.271330	54.696777	31.602753	4.510065	3.231847	2.898855	76.453021	136.873383	163.391923	8.181622	51.076146	40.742232
오후 3:46:38.505 	55.763717	31.858601	4.521350	2.369811	2.218649	55.204378	31.139422	4.465345	3.207572	2.839582	76.458255	135.817131	162.151907	7.935292	51.562032	40.502676
오후 3:46:39.453 	55.279086	32.280546	4.490355	2.418331	2.238818	55.002306	31.419497	4.361090	3.247906	2.854469	76.707022	135.300960	162.171450	9.967517	46.280370	43.752113
오후 3:46:40.483 	55.102615	32.477240	4.402216	2.379256	2.194260	54.836476	31.646254	4.297544	3.178599	2.793069	76.829102	135.103457	162.227171	9.753954	46.428313	43.817733
오후 3:46:41.487 	53.163550	32.472867	5.248331	2.765022	2.264168	52.056980	32.124693	5.321279	3.644015	2.860156	77.076093	134.831752	162.334908	9.614981	47.714734	42.670284
오후 3:46:42.485 	52.469017	34.075362	4.772707	2.644695	2.445139	51.823847	33.163276	4.753930	3.628809	3.170339	77.453150	134.865018	162.323514	9.675486	46.416839	43.907674
오후 3:46:43.543 	53.071502	32.965817	4.919692	2.906663	2.677921	51.704222	32.609673	4.959464	3.866700	3.348729	77.700621	134.547769	165.467314	10.369655	44.173339	45.457005
오후 3:46:44.535 	53.216088	32.858179	4.876980	2.903760	2.675525	51.708217	32.697459	4.874081	3.875434	3.361363	78.204119	133.966945	167.944989	10.933608	43.318136	45.748256
오후 3:46:45.587 	53.240685	32.876964	4.846428	2.900117	2.676289	51.733634	32.734051	4.826367	3.870951	3.358204	78.161912	134.469378	168.606237	10.376958	42.383762	47.239280
오후 3:46:46.548 	53.248131	32.880761	4.838520	2.902023	2.664156	51.730254	32.722550	4.836745	3.865350	3.353960	77.760221	133.821850	163.310289	9.782143	40.603882	49.613975
오후 3:46:47.499 	53.376277	32.855536	4.752654	2.868018	2.656140	51.865391	32.687147	4.772037	3.847343	3.332091	77.784087	133.495169	157.047245	9.905606	39.289449	50.804944
오후 3:46:48.560 	53.736922	30.508552	5.723897	3.472737	2.968166	52.012707	30.258327	5.826675	4.509100	3.708119	77.191807	134.156961	157.085357	11.751907	37.065537	51.182556
오후 3:46:49.486 	54.438514	30.850615	5.118468	3.130938	2.917527	52.729560	30.432422	5.301204	4.256915	3.674558	76.585329	133.651424	157.073401	12.030525	37.023681	50.945794
오후 3:46:50.504 	54.518329	30.770177	5.147734	3.142456	2.914342	52.736479	30.462216	5.332278	4.268171	3.654191	76.510189	132.639276	162.321202	13.275196	37.987296	48.737508
오후 3:46:51.497 	54.470580	30.806199	5.135022	3.156935	2.912863	52.665137	30.512245	5.328685	4.289143	3.649604	76.102395	132.664976	165.951097	11.517484	37.590974	50.891541
오후 3:46:52.512 	53.483002	30.290966	5.704589	3.546302	3.129093	51.780439	29.885609	5.875036	4.682131	3.894661	75.782032	131.479723	162.512833	11.195643	38.135176	50.669181
오후 3:46:53.551 	54.204092	30.300988	5.387607	3.369266	3.097808	52.442749	29.904816	5.562769	4.542804	3.886573	76.208531	131.361988	162.510699	8.960515	39.675294	51.364192
오후 3:46:54.574 	54.273387	30.201937	5.408578	3.392430	3.084716	52.537632	29.829030	5.604074	4.543583	3.880089	76.208531	131.361988	166.712899	9.258168	39.417909	51.323923
오후 3:46:55.576 	54.401619	30.243094	5.381210	3.335056	3.046752	52.678510	29.894966	5.532119	4.492443	3.849234	76.135237	132.225165	166.468647	9.344336	39.232751	51.422913
오후 3:46:56.514 	52.750734	30.360029	6.333759	3.834059	3.088454	50.962394	30.033400	6.535658	4.948896	3.795941	76.073841	133.822740	167.719096	7.329778	37.909870	54.760352
오후 3:46:57.586 	54.268792	29.917585	5.425981	3.520380	3.166401	52.504530	29.555174	5.576285	4.724311	3.996835	76.225465	134.791567	163.942676	6.069094	38.340183	55.590724
오후 3:46:58.606 	54.364218	29.909022	5.436944	3.493031	3.157540	52.634702	29.532113	5.589849	4.685153	3.986021	75.569139	134.224869	165.203933	6.008900	38.472918	55.518182
오후 3:46:59.542 	54.352633	29.930499	5.370508	3.501428	3.156984	52.640222	29.534754	5.531252	4.689574	3.983122	75.199169	133.210149	162.261897	5.535966	37.892019	56.572016
오후 3:47:00.526 	54.558365	29.861792	5.322622	3.496577	3.149804	52.846872	29.427266	5.486543	4.704902	3.984343	75.238237	132.971911	162.272747	6.151171	38.244854	55.603975
오후 3:47:01.551 	50.008725	32.457078	5.697481	3.647541	3.274190	48.288790	32.171966	5.876655	4.839633	4.095585	75.243821	132.920075	157.936363	5.764282	38.163298	56.072420
오후 3:47:02.537 	50.186521	32.518263	5.584082	3.698388	3.297370	48.436344	32.187273	5.785198	4.908798	4.128759	74.772090	131.973916	153.861705	6.597167	37.042771	56.360062
오후 3:47:03.578 	50.239426	32.400124	5.558756	3.691059	3.296426	48.425286	32.128865	5.777124	4.898608	4.129013	75.028181	131.402114	155.129804	6.336404	39.261892	54.401705
오후 3:47:04.583 	50.643373	32.094477	5.518624	3.749841	3.340903	48.655163	31.992519	5.728482	4.940784	4.149684	74.977471	131.935142	155.360168	6.225278	39.952523	53.822199
오후 3:47:05.550 	49.485541	34.180375	5.393053	3.548714	3.125837	47.787953	33.894745	5.557413	4.669139	3.913015	75.182438	133.126696	160.036013	6.273038	39.728368	53.998593
오후 3:47:06.588 	50.789003	33.075193	5.341529	3.498159	3.070581	49.150878	32.776454	5.528741	4.603321	3.842090	75.710232	132.560414	152.526241	6.910234	36.028517	57.061249
오후 3:47:07.550 	50.759888	33.100492	5.347149	3.513762	3.074978	49.118253	32.808935	5.536282	4.615603	3.842780	75.204748	131.831538	157.862770	6.741131	36.545580	56.713290
오후 3:47:08.609 	50.476266	32.980164	5.554851	3.536772	3.075313	48.877014	32.660328	5.729152	4.629046	3.839400	74.694960	131.019852	157.818153	6.646868	36.541550	56.811582
오후 3:47:09.564 	49.438111	33.588170	5.608727	3.753227	3.185134	47.846820	33.140767	5.871147	4.868252	3.963763	74.360742	129.525082	158.184390	7.895053	35.706128	56.398819
오후 3:47:10.569 	49.736402	33.569595	5.506918	3.709223	3.180732	48.092262	33.096322	5.797805	4.844058	3.974649	73.905373	128.117274	154.934365	6.677265	36.717117	56.605617
오후 3:47:11.598 	49.770133	33.567091	5.476233	3.736298	3.181303	48.127305	33.102609	5.757213	4.864468	3.968427	73.787030	129.201082	152.210401	4.571723	31.967653	63.460625
오후 3:47:12.572 	49.790606	33.532414	5.497639	3.741759	3.177307	48.131422	33.053445	5.774849	4.886080	3.970165	73.476843	127.545874	148.614520	3.288131	33.659652	63.052217
오후 3:47:13.647 	49.763363	34.147293	5.312993	3.506614	2.962392	48.276383	33.600611	5.613976	4.567652	3.694706	73.498151	127.361800	148.437500	2.795471	34.899153	62.305375
오후 3:47:14.579 	50.603782	33.600478	5.256364	3.463807	2.876740	49.100587	33.121242	5.602067	4.462913	3.578042	73.359867	128.403129	148.472288	2.233004	31.867729	65.899267
오후 3:47:15.591 	49.459758	34.155723	5.574920	3.506474	2.995681	47.979334	33.601355	5.963842	4.536471	3.712436	73.476843	127.601077	143.670285	2.105878	31.698186	66.195936
오후 3:47:16.586 	46.871231	34.720331	5.973437	3.767830	3.330563	46.093383	33.543235	6.463840	4.822309	4.049583	73.090123	125.829658	143.756042	2.024373	31.322302	66.653325
