Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 8:43:38.801 	32.224030	39.509751	10.794110	8.069541	3.991579	32.210500	35.058496	10.464720	10.261227	6.312397	121.158865	27.877149	41.620961	4.979296	40.290057	54.730646
오후 8:43:39.831 	32.293254	39.703543	10.710541	7.801084	3.892761	32.225077	35.353102	10.424197	10.117715	6.164603	120.935982	27.986339	40.484865	5.146290	40.730987	54.122723
오후 8:43:40.847 	30.001095	40.242200	11.556092	8.367139	4.183892	30.470076	35.338110	11.174906	10.706919	6.602583	120.501503	29.351206	40.484865	5.636214	40.346691	54.017094
오후 8:43:41.892 	30.064017	40.391539	11.472880	8.287911	4.148371	30.517223	35.404726	11.142692	10.666496	6.544568	120.184278	30.421086	40.435055	6.080555	41.168172	52.751273
오후 8:43:42.816 	30.553742	40.358464	11.293446	8.077002	4.029472	31.243133	35.292673	10.965132	10.421909	6.321855	120.123949	30.521053	39.764890	6.149056	41.283168	52.567776
오후 8:43:43.924 	30.799141	40.088329	11.469635	7.955004	4.008356	31.347026	35.279936	11.080538	10.266326	6.341154	119.802010	31.630126	40.255964	6.236520	41.346216	52.417264
오후 8:43:44.912 	30.896830	40.061940	11.498496	7.925835	3.964793	31.365729	35.276042	11.159376	10.198746	6.322772	119.488369	32.270943	40.941967	5.861452	42.619861	51.518687
오후 8:43:45.921 	29.215949	40.809655	12.079717	8.318360	3.996861	30.861144	35.892229	11.279269	10.209547	6.159976	119.318793	33.177932	40.412063	5.616317	42.433838	51.949845
오후 8:43:46.873 	29.609804	40.522834	12.137630	8.170262	3.953079	31.263457	35.495669	11.351818	10.111421	6.152216	118.972220	33.394620	39.949353	4.728442	43.368858	51.902700
오후 8:43:47.832 	29.178375	40.147479	12.030102	8.315016	4.002407	30.353586	35.992098	11.323623	10.081531	6.181356	118.881876	33.688908	40.025283	4.886109	43.168576	51.945316
오후 8:43:48.848 	30.972850	39.343840	12.095924	8.137117	3.894387	32.005317	35.428084	11.322416	9.971768	5.914735	118.650067	33.881155	40.025283	4.561435	43.377760	52.060805
오후 8:43:49.871 	31.120076	39.689443	12.210537	7.912281	3.462624	32.363236	35.718906	11.280977	9.682311	5.553461	118.401437	34.050358	40.404713	3.953197	45.203354	50.843449
오후 8:43:50.852 	32.364244	39.275718	11.982239	7.492672	3.209229	33.456998	35.700644	11.224696	9.297207	4.902611	118.162671	34.829187	41.274676	3.537967	47.533115	48.928918
오후 8:43:51.871 	32.173193	39.716478	11.960009	7.443859	3.115381	33.579109	36.024218	11.124074	9.162742	4.759645	118.056861	35.219649	42.034248	3.001345	47.538596	49.460059
오후 8:43:52.848 	32.112758	39.916433	11.934785	7.343431	3.050143	33.674860	36.140012	11.120828	9.065305	4.638061	118.031624	35.443965	43.010103	3.191696	47.328747	49.479557
오후 8:43:53.886 	32.294210	40.394082	11.707673	7.104892	2.907671	33.152375	37.529409	11.045519	8.787079	4.369546	117.808619	35.675671	44.122739	4.696722	44.720721	50.582557
오후 8:43:54.859 	31.000602	39.836242	12.354829	7.620735	2.914047	32.224470	36.961794	11.606082	9.021902	4.368190	117.667124	35.757404	43.918746	4.801800	44.757730	50.440470
오후 8:43:55.857 	31.080861	39.838471	12.410113	7.572385	2.873788	32.627820	37.096260	11.673832	8.789239	4.074189	117.404096	35.538480	43.779553	4.937672	44.561000	50.501327
오후 8:43:56.859 	31.225827	39.932480	12.412346	7.472393	2.815091	32.906270	37.270139	11.632219	8.485448	3.974918	117.268959	35.731558	43.962837	5.153924	44.807976	50.038100
오후 8:43:57.910 	31.550169	40.493098	12.166696	7.163203	2.698889	33.237460	37.728664	11.560930	8.096522	3.837486	117.073171	35.481932	43.700070	5.046512	44.204964	50.748524
오후 8:43:58.940 	31.634245	40.515900	12.191573	7.009524	2.642029	33.329124	37.896138	11.659227	7.866729	3.707110	117.011427	35.188811	41.291458	3.503567	46.801555	49.694878
오후 8:43:59.875 	31.752718	40.519642	12.241809	6.946292	2.609778	33.519874	38.090340	11.700254	7.570435	3.603284	116.836275	34.202124	38.822409	3.631369	46.510523	49.858108
오후 8:44:00.892 	31.737675	40.542033	12.161345	6.831522	2.592621	33.521387	38.220953	11.656900	7.399771	3.503964	116.577997	34.592022	38.960882	4.171706	45.834478	49.993816
오후 8:44:01.893 	32.282199	40.292486	12.020215	6.668728	2.504094	34.176852	37.943219	11.702796	7.119843	3.316668	116.535062	34.486307	38.745265	5.069906	45.883043	49.047050
오후 8:44:02.943 	32.530135	39.341686	12.437030	6.708703	2.455177	34.115789	37.635477	11.816796	7.171032	3.278343	116.441472	34.765616	38.905548	7.173160	54.182599	38.644241
오후 8:44:03.889 	33.142969	39.606394	12.000467	6.444160	2.332258	34.833294	37.429606	11.753652	6.988775	3.154019	116.460687	35.039416	38.973620	7.873733	52.187852	39.938415
오후 8:44:04.901 	33.323037	39.644861	12.063769	6.424536	2.315873	35.264705	37.423293	11.583679	7.001310	3.095099	116.452749	35.198277	39.018630	8.740785	51.889360	39.369855
오후 8:44:05.892 	33.448242	39.513180	12.032235	6.360973	2.296047	35.402063	37.292662	11.583356	6.953836	3.045178	116.231555	35.300084	40.547454	7.596092	49.958848	42.445060
오후 8:44:06.927 	33.383058	39.652747	12.126813	6.332445	2.213202	35.342328	37.584442	11.672511	6.801939	2.852855	115.959535	35.773034	41.751659	8.833133	53.175910	37.990957
오후 8:44:07.943 	33.554518	40.588404	11.685947	6.083112	2.119503	36.054477	38.308682	11.402081	6.223412	2.609834	115.808586	35.604812	41.812811	8.730753	56.678190	34.591057
오후 8:44:08.913 	33.012046	40.860825	11.736424	6.274585	2.078405	34.217289	38.883944	11.847632	6.666857	2.717535	115.793891	35.783793	41.908832	9.036575	53.929543	37.033882
오후 8:44:09.908 	33.291765	40.818636	11.755556	6.236225	2.049787	34.568145	38.686947	12.002375	6.622306	2.703571	115.578310	35.540635	41.925895	8.965618	48.244147	42.790234
오후 8:44:10.930 	29.413769	40.122195	14.269798	7.146584	2.392917	35.380327	38.472476	11.846810	6.342740	2.573887	115.408211	35.070617	41.426283	6.974270	44.634003	48.391727
오후 8:44:11.963 	33.001443	39.220598	12.579216	6.815776	2.168600	36.052988	37.742010	11.949863	6.399519	2.587808	115.308101	34.823059	40.857209	8.009304	42.024747	49.965949
오후 8:44:12.949 	32.857307	39.933921	12.138872	6.657443	2.137700	35.959528	38.501861	11.605737	6.244399	2.529598	115.196969	34.769082	41.024529	8.267040	40.373513	51.359447
오후 8:44:13.957 	32.353199	41.040126	11.869682	6.453300	2.082183	36.023716	39.225847	11.281447	6.020307	2.426679	115.060716	34.390078	40.967114	9.029729	38.469214	52.501057
오후 8:44:14.975 	32.676112	40.647741	11.920278	6.434384	2.081986	36.477116	38.708132	11.266564	6.021019	2.410072	114.973722	34.452994	40.576749	10.731126	36.745136	52.523738
오후 8:44:15.933 	31.957056	40.383434	12.310693	6.817812	2.202501	35.819913	38.154398	11.846106	6.460178	2.582460	114.790905	33.881344	41.407280	10.369074	37.543467	52.087459
오후 8:44:16.959 	32.049125	40.255069	12.286177	6.760529	2.180967	35.770556	38.196728	11.858384	6.400049	2.575420	114.563199	33.842401	41.854599	10.190848	37.231718	52.577434
오후 8:44:17.971 	31.650122	39.929285	12.790268	6.931564	2.238393	35.393657	37.747926	12.381080	6.623274	2.696564	114.333280	33.422165	42.150371	12.420315	34.047596	53.532089
오후 8:44:18.985 	32.027917	39.913839	12.580293	6.842525	2.193284	35.506980	37.669913	12.315590	6.533362	2.694963	114.132311	33.331864	42.376022	19.617152	39.184467	41.198382
오후 8:44:19.981 	32.322732	39.809472	12.329024	6.958709	2.130634	35.620859	37.485174	12.052544	6.562022	2.652052	114.132311	33.331864	42.376022	19.015125	41.657463	39.327412
오후 8:44:20.984 	32.187615	40.030906	12.266080	6.948002	2.120753	35.523642	37.562888	12.061415	6.575414	2.668125	113.805267	32.442329	43.723086	18.387797	41.449341	40.162861
오후 8:44:21.973 	31.539403	39.558287	12.946263	7.174502	2.178172	34.488495	36.670947	12.948023	7.164705	2.880918	113.657505	32.183177	44.040454	17.662448	40.862567	41.474986
오후 8:44:22.963 	31.386694	40.096419	12.722046	7.031704	2.145267	34.288004	37.130219	12.654926	7.101026	2.859244	113.466135	31.981528	44.380148	16.367817	42.815440	40.816743
오후 8:44:23.988 	32.054763	40.384167	12.130907	6.905440	2.081818	34.815573	37.088969	12.297042	6.998452	2.817206	113.362634	31.217377	44.303895	16.258956	43.229701	40.511343
오후 8:44:24.992 	32.118367	40.419693	12.031717	6.912692	2.089005	34.704076	37.420107	12.211714	6.948183	2.790391	113.447303	31.181221	44.080246	14.837790	44.038407	41.123803
오후 8:44:25.972 	31.909399	40.548228	12.248528	6.890208	2.066148	34.622823	37.545966	12.213711	6.941558	2.787325	113.456718	31.611378	44.549781	13.662285	45.091320	41.246395
오후 8:44:26.975 	31.531467	39.670382	12.696466	7.184687	2.140189	32.640378	37.108250	12.997825	7.422951	3.054473	113.491184	31.254974	44.142552	12.859741	45.190771	41.949488
오후 8:44:27.975 	30.627669	40.937158	12.622930	7.000547	2.096874	31.868233	39.390477	12.394991	7.065313	2.949143	113.519778	31.268841	44.190205	11.259287	47.235633	41.505080
오후 8:44:29.021 	30.420297	40.453147	12.925915	7.323249	2.193381	32.298583	37.905288	12.970708	7.507011	3.069650	113.555404	31.467605	44.428415	9.804279	47.414291	42.781430
오후 8:44:29.987 	30.471612	40.342081	13.012879	7.313689	2.187202	32.300622	37.800879	13.039429	7.543979	3.065901	113.526463	31.544505	44.651495	11.629881	43.785729	44.584390
오후 8:44:31.007 	30.121024	40.395372	13.142698	7.241534	2.170757	31.624435	38.035636	13.225315	7.466725	3.045463	113.500714	31.561184	44.498706	8.515638	38.602962	52.881400
오후 8:44:31.991 	29.689528	40.436158	13.452454	7.450235	2.209328	31.871978	37.453162	13.462739	7.621522	3.054496	113.333899	31.430253	43.679296	6.867458	39.511290	53.621252
오후 8:44:33.024 	29.619361	40.070782	13.852752	7.674972	2.207018	32.743775	36.494806	13.616690	7.771616	3.077515	113.281931	31.332038	43.429560	6.003070	41.056787	52.940143
오후 8:44:34.033 	29.425448	39.916291	14.242228	7.617341	2.158937	32.646938	36.691948	13.409223	7.773879	3.042505	113.036711	30.071962	41.889864	4.968114	44.567993	50.463893
오후 8:44:34.999 	29.531075	38.911724	14.352466	7.553675	2.129850	32.397359	36.456391	13.604628	7.862730	3.011226	112.855333	29.334910	42.436917	4.966796	44.546452	50.486752
오후 8:44:36.042 	28.753069	39.921515	14.322997	7.301735	2.024906	32.545492	36.700697	13.230260	7.496877	2.925986	112.639117	28.798761	42.590837	5.940262	41.566327	52.493411
오후 8:44:37.005 	28.664629	39.795915	14.562816	7.287192	2.086230	32.584358	36.508845	13.320031	7.504015	2.925079	112.443112	28.372024	42.929756	6.867482	40.012271	53.120247
오후 8:44:38.083 	29.219145	39.728181	14.348457	7.233238	2.035323	32.902006	36.290967	13.285977	7.412723	2.914740	112.346802	28.076427	43.054155	6.865255	40.014734	53.120011
오후 8:44:39.016 	29.774692	39.398694	14.270067	7.259615	2.051118	33.194835	36.219458	13.326753	7.393550	2.904214	112.517420	28.436233	42.826029	8.008463	39.250361	52.741175
오후 8:44:40.027 	28.994842	39.828819	14.449880	7.408201	2.081971	32.139229	36.370246	13.551383	7.703543	2.987291	112.809673	29.523267	45.151407	8.194550	38.744641	53.060809
오후 8:44:41.037 	29.542938	39.510305	14.374209	7.378324	2.065117	33.275895	35.892620	13.348324	7.562937	2.911599	113.052688	29.371607	45.789416	8.492852	38.889107	52.618041
오후 8:44:42.048 	29.539153	39.495107	14.401161	7.386569	2.080410	33.144677	36.280883	13.216869	7.562377	2.959771	113.081426	29.217813	45.560439	8.729494	38.552926	52.717580
오후 8:44:43.076 	29.370359	38.889024	14.677896	7.635060	2.142998	32.833816	35.564932	13.623805	7.938268	3.104093	113.312594	28.868199	44.771462	8.856318	39.247040	51.896641
오후 8:44:44.070 	29.242880	39.366164	14.408352	7.537347	2.130579	32.277538	36.662321	13.229571	7.783222	3.046148	113.473965	28.578778	44.573602	8.789999	38.701030	52.508971
오후 8:44:45.071 	30.689835	38.347299	14.236726	7.446268	2.128146	33.456283	36.165628	12.887111	7.721153	2.984306	113.737175	28.207342	44.523477	8.850332	38.779817	52.369852
오후 8:44:46.069 	30.744790	38.221208	14.300016	7.453806	2.117691	33.411570	36.079750	13.072850	7.715968	2.982071	113.871499	28.256258	44.981279	8.863922	38.786971	52.349107
오후 8:44:47.092 	30.805294	38.097938	14.341913	7.466100	2.111287	33.556327	36.002173	13.088374	7.711570	2.977559	113.981225	28.139224	44.490029	8.810841	38.292849	52.896311
오후 8:44:48.046 	30.025312	38.161399	14.704116	7.646639	2.159982	32.346642	36.197580	13.505592	7.946807	3.078950	114.086957	28.010851	44.694325	8.530009	38.544442	52.925549
오후 8:44:49.071 	30.038483	38.103045	14.722055	7.685680	2.176075	32.323320	35.652006	14.050600	7.995942	3.113532	114.153592	27.779727	43.430140	8.233932	39.405004	52.361064
오후 8:44:50.143 	29.635056	38.713561	14.556193	7.664054	2.124814	31.361358	37.544872	13.261185	7.898152	3.068712	114.317611	27.107819	43.562497	8.710118	37.604612	53.685270
오후 8:44:51.108 	29.333889	38.320038	14.908584	7.865376	2.171814	31.199036	36.602209	13.971116	8.200275	3.129747	114.392106	26.609686	41.628534	8.154681	38.634163	53.211156
오후 8:44:52.102 	29.308425	38.423754	14.896394	7.824232	2.164073	31.381560	36.626154	13.759505	8.152977	3.140889	114.445376	26.027854	39.522118	8.065966	38.750555	53.183479
오후 8:44:53.102 	29.313752	38.477441	14.803304	7.783715	2.169012	31.063035	36.835783	13.818157	8.139496	3.148365	114.562745	25.420275	38.978351	6.853196	41.220880	51.925924
오후 8:44:54.077 	26.308820	37.030482	16.367385	9.839036	2.930624	30.375112	36.306929	14.404611	8.481841	3.321436	114.616039	25.326933	38.999850	5.977224	42.258986	51.763789
오후 8:44:55.077 	26.286273	37.085055	16.369633	9.818550	2.947756	30.347122	36.290250	14.409189	8.487864	3.333214	114.767805	25.641179	39.299661	5.411623	42.736679	51.851698
오후 8:44:56.142 	26.292871	36.989600	16.398085	9.791746	2.957203	30.357969	36.213484	14.546977	8.408598	3.343617	114.941745	25.761037	39.406538	5.746370	42.617120	51.636510
오후 8:44:57.078 	26.119284	36.922427	16.465611	9.902737	2.969793	29.630625	36.092720	14.834070	8.692532	3.401358	115.116213	26.682448	40.435602	5.575977	42.662969	51.761054
오후 8:44:58.091 	25.791046	36.591515	16.682749	10.093588	3.036038	30.076783	35.447816	14.591237	8.790497	3.443785	115.196400	26.558600	40.716088	4.715043	42.725583	52.559375
오후 8:44:59.125 	25.865717	36.462528	16.675720	10.110318	3.038853	29.945438	34.895192	14.800599	8.920396	3.499180	115.338834	26.333095	40.404204	4.431177	42.537775	53.031048
오후 8:45:00.110 	25.802480	36.565023	16.645509	10.107118	3.040754	29.836513	35.373196	14.540731	8.907783	3.498957	115.574547	26.047724	40.861877	4.706198	42.530984	52.762818
오후 8:45:01.127 	26.056625	36.229168	16.626216	10.166700	3.066571	30.407936	34.509023	14.575095	8.980921	3.588750	115.629999	26.225611	41.166629	3.970740	40.630421	55.398838
오후 8:45:02.118 	25.038592	36.299970	17.231992	10.431200	3.227588	28.522819	35.353352	15.189994	9.404334	3.765676	115.843575	26.238675	40.801151	4.009816	38.290184	57.700000
오후 8:45:03.108 	24.927618	36.525951	16.837685	10.541877	3.294315	29.500431	35.373302	14.733262	8.918366	3.697938	115.945871	26.402489	40.662172	4.894943	39.702819	55.402238
오후 8:45:04.110 	26.160439	36.057639	16.528782	10.428098	3.226824	29.277685	35.850898	14.367927	9.228292	3.740870	116.042012	26.969246	39.665485	3.123368	38.645888	58.230744
오후 8:45:05.111 	26.233309	36.086478	16.475314	10.421790	3.228833	30.156619	35.407339	14.462383	9.164629	3.776226	116.154646	26.157766	37.534391	3.442131	37.428790	59.129079
오후 8:45:06.196 	26.139520	36.230520	16.398966	10.423655	3.234229	30.040996	35.426063	14.324740	9.252290	3.771634	116.440823	25.186840	37.534391	4.468054	36.757524	58.774422
오후 8:45:07.116 	26.206740	35.974201	16.554607	10.393268	3.209327	29.909065	35.364297	14.510784	9.242541	3.801793	116.503561	25.004442	37.250609	5.260943	36.706784	58.032273
오후 8:45:08.147 	27.012725	35.757369	16.275307	10.222175	3.153011	30.629174	35.623201	14.128024	9.013063	3.698840	116.416133	25.707063	37.991241	4.567258	37.443392	57.989349
오후 8:45:09.157 	26.844358	35.497086	16.501188	10.306370	3.204825	30.716038	34.991209	14.228703	9.244928	3.774132	116.732109	26.320883	39.692769	4.401967	34.569598	61.028435
오후 8:45:10.136 	27.050956	35.468286	16.380505	10.226343	3.206069	30.282660	35.566464	14.318358	9.190039	3.798158	116.769520	26.228540	39.215660	4.504168	35.175530	60.320302
오후 8:45:11.130 	26.937323	34.689599	16.484048	10.418352	3.344526	28.682981	35.961438	14.993645	9.517037	4.040105	116.878429	26.449160	39.711972	4.345273	34.389962	61.264765
오후 8:45:12.139 	26.666093	34.837924	16.556160	10.526300	3.330263	29.687019	35.155607	14.302462	9.453024	3.968583	116.950863	26.382190	39.883379	2.857847	35.583208	61.558944
오후 8:45:13.193 	26.872597	33.788623	16.904987	10.738255	3.400548	29.373009	34.902014	14.955243	9.765317	4.125414	116.905444	26.583105	40.038495	3.008827	36.536032	60.455141
오후 8:45:14.182 	25.733320	32.762662	17.929738	11.304065	3.554025	27.217864	34.098421	15.987623	10.471105	4.470397	116.940510	26.687688	40.125696	3.008658	36.428704	60.562638
오후 8:45:15.170 	25.722236	32.747616	17.862101	11.268186	3.575197	26.890804	34.156910	16.105952	10.470669	4.483592	117.013022	26.685380	39.901378	2.983716	35.082555	61.933729
오후 8:45:16.150 	25.417081	32.454575	17.905146	11.435472	3.563839	26.340393	33.813576	16.250394	10.709628	4.414209	117.179101	26.050807	39.505757	3.051129	34.723726	62.225145
오후 8:45:17.208 	25.176510	32.647788	18.492398	11.384248	3.560589	26.244967	33.749598	17.242142	10.833572	4.361750	117.116766	26.415558	39.795512	3.729833	34.621407	61.648760
오후 8:45:18.157 	25.342110	32.410939	18.374352	11.265204	3.576034	26.368031	33.696316	16.669078	10.477508	4.504227	117.262565	26.224919	39.205780	3.656423	35.272795	61.070782
오후 8:45:19.186 	24.704551	32.516525	18.692757	11.470295	3.662651	26.424756	33.414409	16.581265	10.823228	4.652120	117.210293	26.000398	39.131373	2.642998	35.589349	61.767653
오후 8:45:20.211 	24.472432	32.808811	18.765168	11.460201	3.643688	26.203286	33.756224	16.640057	10.776657	4.632275	117.251908	26.176823	38.665314	1.656351	33.595463	64.748186
오후 8:45:21.205 	24.640175	32.649263	18.655289	11.576197	3.665449	25.853310	34.683809	16.459640	10.733427	4.591097	117.365185	25.834356	38.795874	1.656351	33.595463	64.748186
오후 8:45:22.241 	23.921728	33.332679	18.716761	11.431269	3.695965	25.394204	34.745127	16.726512	10.892354	4.596625	117.447706	25.934575	38.816449	1.468521	33.204740	65.326739
오후 8:45:23.221 	23.740867	31.671233	19.655649	12.104997	3.919599	25.463902	33.215082	17.430738	11.172509	4.800513	117.334270	25.633220	38.777576	0.790482	30.829678	68.379840
오후 8:45:24.217 	24.830162	32.171747	18.780096	11.588445	3.708870	26.633550	34.042908	16.673196	10.569115	4.575789	117.323968	25.561036	38.499762	0.662713	30.285419	69.051868
오후 8:45:25.216 	24.399704	32.238345	19.079249	11.542936	3.783434	26.030959	34.334995	16.710117	10.621661	4.681965	117.376933	24.757286	37.202983	0.237154	27.177758	72.585087
오후 8:45:26.223 	24.593151	32.139520	18.899770	11.573709	3.799320	26.345871	33.891525	16.661123	10.648043	4.711587	117.447706	24.433951	36.974059	0.058807	24.652774	75.288419
오후 8:45:27.222 	24.748068	31.994945	18.751928	11.662916	3.831164	26.173967	33.241261	16.849831	10.916233	4.856422	117.496523	24.929516	37.842385	0.084658	25.485778	74.429563
오후 8:45:28.201 	25.059902	31.716890	19.378849	11.603905	3.772315	25.719332	31.738813	17.864120	11.409029	5.083551	117.635315	25.252902	38.665418	0.127118	26.118775	73.754107
오후 8:45:29.222 	22.911835	31.630535	20.054865	11.846617	4.088585	25.306923	32.356681	17.663139	11.394606	5.141843	117.772937	25.069788	38.758244	0.170332	26.972032	72.857636
오후 8:45:30.228 	23.897900	30.916068	19.762679	12.181844	4.046723	25.994584	31.703567	17.615913	11.327794	5.231739	117.827961	25.000050	38.252885	0.135608	29.174638	70.689754
오후 8:45:31.269 	23.783273	30.894134	20.046618	12.223795	4.138991	24.364381	31.496257	18.217079	11.682349	5.340887	117.922034	24.535110	38.219485	0.185134	28.447565	71.367301
오후 8:45:32.214 	23.751493	30.647026	19.928651	12.443290	4.122449	24.393228	31.680551	18.458505	11.994216	5.414382	118.113012	23.920147	38.467593	0.215571	28.970813	70.813615
오후 8:45:33.212 	23.768916	30.765555	19.773561	12.297447	4.131451	23.891457	32.046221	18.178996	11.974065	5.568476	118.174047	23.568642	38.050893	0.272619	28.491290	71.236091
오후 8:45:34.214 	23.952996	31.381529	19.512340	12.558250	4.193176	24.806167	31.268139	18.183685	11.821953	5.536419	118.184150	23.374872	37.754615	0.293167	28.231735	71.475097
오후 8:45:35.229 	21.863430	32.312984	19.986585	12.862339	4.309759	21.356079	34.252966	18.234811	11.854570	5.564012	118.223801	23.301332	37.564596	0.433215	30.536927	69.029858
오후 8:45:36.248 	22.842190	30.428465	19.919127	13.264007	4.477542	20.633080	33.160121	18.864106	12.363622	5.824164	118.281030	23.135447	37.209800	0.465689	32.134759	67.399553
오후 8:45:37.238 	22.808779	30.218352	20.035509	13.542670	4.597364	20.741297	33.202202	18.898181	12.475513	5.837818	118.211888	23.083463	37.177291	0.617319	32.592912	66.789770
오후 8:45:38.269 	22.681005	31.479107	19.759865	13.002967	4.478757	21.833338	33.470285	18.446046	12.162654	5.360942	118.279676	23.152962	36.773491	0.416613	32.970161	66.613226
오후 8:45:39.232 	22.434874	29.759393	20.641049	13.772928	4.611663	19.941285	32.489378	19.968683	13.082938	5.782169	118.396064	22.268503	34.858638	0.298276	33.471910	66.229814
오후 8:45:40.288 	22.082789	29.883084	20.540170	13.871464	4.720005	19.767709	32.737482	19.367845	13.161318	6.129857	118.349627	21.770798	34.282043	0.680848	35.758517	63.560634
오후 8:45:41.244 	22.099825	29.736771	20.578401	13.863159	4.745224	19.498269	32.700773	19.595582	13.149900	6.159530	118.308751	22.138912	35.356360	0.927466	37.498573	61.573961
오후 8:45:42.274 	22.255880	29.676078	20.367155	13.965601	4.720247	19.959314	32.250472	19.322872	13.197208	6.160248	118.383904	22.052734	35.354237	1.187109	37.861642	60.951248
오후 8:45:43.312 	22.329617	29.783127	20.429353	13.823140	4.742290	19.611961	32.310092	19.292769	13.334980	6.225026	118.318446	22.266935	35.695811	2.372640	37.807012	59.820349
오후 8:45:44.324 	20.081899	30.101159	21.621676	14.571124	4.980756	18.404546	31.249252	20.275086	14.045155	6.615330	118.349627	22.386784	36.110428	2.170137	37.442372	60.387492
오후 8:45:45.276 	20.567465	30.143392	21.030044	14.370140	4.995956	18.177980	31.367212	20.300657	14.077203	6.674505	118.359433	22.396262	36.103538	2.090527	32.331608	65.577864
오후 8:45:46.260 	20.454849	30.193391	21.052455	14.494799	4.979187	18.132782	31.267725	20.282809	14.101947	6.713274	118.232081	22.635860	36.204463	1.834972	32.213915	65.951113
