Time	EEG_Fp1	EEG_Fp2	PPG
오후 5:43:04.460 	0.000013	0.000042	0.000930
오후 5:43:04.477 	0.000025	0.000045	0.000930
오후 5:43:04.477 	0.000016	0.000042	0.000930
오후 5:43:04.492 	0.000009	0.000033	0.000930
오후 5:43:04.492 	0.000000	0.000012	0.000930
오후 5:43:04.493 	0.000008	0.000017	0.000930
오후 5:43:04.493 	0.000000	0.000023	0.000930
오후 5:43:04.494 	0.000010	0.000017	0.000930
오후 5:43:04.494 	0.000004	0.000018	0.000930
오후 5:43:04.496 	0.000013	0.000022	0.000930
오후 5:43:04.496 	0.000020	0.000030	0.000930
오후 5:43:04.516 	0.000009	0.000019	0.000930
오후 5:43:04.516 	-0.000005	0.000017	0.000930
오후 5:43:04.518 	0.000000	0.000010	0.000930
오후 5:43:04.518 	0.000014	0.000032	0.000930
오후 5:43:04.523 	0.000007	0.000028	0.000930
오후 5:43:04.523 	-0.000025	0.000004	0.000930
오후 5:43:04.525 	-0.000006	0.000012	0.000930
오후 5:43:04.525 	0.000014	0.000025	0.000930
오후 5:43:04.537 	0.000015	0.000016	0.000930
오후 5:43:04.537 	0.000025	0.000033	0.000930
오후 5:43:04.542 	0.000011	0.000013	0.000930
오후 5:43:04.542 	0.000016	0.000010	0.000930
오후 5:43:04.558 	0.000020	0.000022	0.000930
오후 5:43:04.558 	0.000010	0.000020	0.000930
오후 5:43:04.559 	-0.000001	0.000000	0.000930
오후 5:43:04.559 	0.000012	0.000009	0.000930
오후 5:43:04.580 	0.000012	0.000017	0.000930
오후 5:43:04.580 	0.000012	0.000025	0.000930
오후 5:43:04.581 	0.000003	0.000017	0.000930
오후 5:43:04.581 	0.000013	0.000021	0.000930
오후 5:43:04.583 	0.000011	0.000008	0.000930
오후 5:43:04.583 	0.000018	0.000017	0.000930
오후 5:43:04.588 	0.000002	0.000015	0.000930
오후 5:43:04.588 	-0.000004	0.000013	0.000930
오후 5:43:04.600 	0.000012	0.000023	0.000930
오후 5:43:04.600 	-0.000005	0.000013	0.000930
오후 5:43:04.605 	-0.000003	0.000008	0.000930
오후 5:43:04.605 	-0.000004	0.000006	0.000930
오후 5:43:04.607 	0.000018	0.000018	0.000930
오후 5:43:04.607 	0.000018	0.000008	0.000930
오후 5:43:04.624 	0.000006	0.000009	0.000930
오후 5:43:04.624 	-0.000016	0.000007	0.000930
오후 5:43:04.625 	0.000011	0.000018	0.000930
오후 5:43:04.625 	0.000008	0.000017	0.000930
오후 5:43:04.630 	0.000010	0.000017	0.000930
오후 5:43:04.630 	0.000012	0.000014	0.000930
오후 5:43:04.647 	0.000024	0.000015	0.000930
오후 5:43:04.647 	0.000012	0.000005	0.000930
오후 5:43:04.649 	0.000004	0.000002	0.000930
오후 5:43:04.649 	-0.000007	0.000008	0.000930
오후 5:43:04.657 	-0.000009	0.000011	0.000930
오후 5:43:04.657 	-0.000006	-0.000000	0.000930
오후 5:43:04.672 	-0.000004	-0.000010	0.000930
오후 5:43:04.672 	-0.000006	-0.000005	0.000930
오후 5:43:04.674 	0.000014	0.000020	0.000930
오후 5:43:04.674 	0.000022	0.000026	0.000930
오후 5:43:04.676 	0.000006	0.000015	0.000930
오후 5:43:04.676 	0.000002	0.000015	0.000930
오후 5:43:04.717 	-0.000040	-0.000013	0.000930
오후 5:43:04.717 	-0.000042	-0.000011	0.000930
오후 5:43:04.718 	-0.000009	0.000003	0.000930
오후 5:43:04.718 	0.000018	0.000004	0.000930
오후 5:43:04.719 	-0.000000	-0.000007	0.000930
오후 5:43:04.719 	0.000005	0.000002	0.000930
오후 5:43:04.720 	0.000025	0.000019	0.000930
오후 5:43:04.720 	0.000020	0.000011	0.000929
오후 5:43:04.721 	0.000008	0.000005	0.000930
오후 5:43:04.721 	0.000019	0.000011	0.000929
오후 5:43:04.723 	0.000025	0.000012	0.000930
오후 5:43:04.723 	0.000008	-0.000011	0.000929
오후 5:43:04.724 	0.000004	-0.000008	0.000929
오후 5:43:04.724 	-0.000012	-0.000004	0.000929
오후 5:43:04.741 	0.000008	0.000017	0.000929
오후 5:43:04.741 	0.000006	0.000019	0.000929
오후 5:43:04.743 	0.000007	0.000013	0.000929
오후 5:43:04.743 	-0.000008	-0.000003	0.000929
오후 5:43:04.744 	0.000006	0.000002	0.000929
오후 5:43:04.744 	0.000018	0.000017	0.000930
오후 5:43:04.754 	0.000008	0.000005	0.000929
오후 5:43:04.754 	0.000000	-0.000008	0.000930
오후 5:43:04.765 	0.000014	-0.000008	0.000929
오후 5:43:04.765 	0.000001	0.000004	0.000929
오후 5:43:04.779 	0.000015	0.000019	0.000929
