Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 4:46:16.225 	49.991146	34.662394	4.996883	3.490883	3.175179	50.379664	36.432667	4.804254	2.628732	2.405578	73.147695	89.563424	71.464545	13.772467	61.014093	25.213441
오후 4:46:17.234 	49.594175	34.915602	4.977024	3.499702	3.224182	49.852618	36.764927	4.791843	2.685050	2.479257	72.587859	79.952070	62.064260	13.718359	61.022495	25.259146
오후 4:46:18.210 	49.848898	34.843037	4.822406	3.536387	3.255153	50.388765	36.393702	4.672534	2.740593	2.567487	72.510638	79.877078	62.106392	13.061859	61.251465	25.686676
오후 4:46:19.226 	50.175835	34.803455	4.809718	3.568582	3.372498	50.605804	36.256843	4.667400	2.781691	2.645084	72.350447	79.489750	62.629014	12.040700	62.012019	25.947281
오후 4:46:20.266 	49.860787	34.736249	5.011148	3.659462	3.358565	50.601085	36.022152	4.659851	2.831178	2.670372	72.462458	79.743207	62.614989	11.633903	63.633173	24.732924
오후 4:46:21.246 	50.483003	34.659124	4.802699	3.447013	3.220998	51.006205	36.039482	4.561174	2.710356	2.539522	72.534752	80.655083	62.623692	11.875893	63.049063	25.075044
오후 4:46:22.264 	51.096315	34.460165	4.755600	3.356496	3.113232	51.738679	35.613241	4.515106	2.638564	2.474744	72.762210	83.576942	62.835664	10.692366	64.688479	24.619155
오후 4:46:23.248 	51.268180	34.524226	4.731151	3.282159	3.031654	51.832910	35.730262	4.497407	2.538546	2.401768	72.835103	84.336108	62.820051	12.202990	63.322223	24.474787
오후 4:46:24.270 	51.031787	34.447180	4.863483	3.364806	3.039207	51.278261	35.776914	4.702522	2.625618	2.448888	72.835103	84.336108	62.930992	12.393511	64.234581	23.371908
오후 4:46:25.245 	50.859500	34.870495	4.914330	3.255380	2.949212	51.044866	36.226091	4.776914	2.556228	2.346502	72.650723	82.330084	62.764507	11.479104	65.245420	23.275476
오후 4:46:26.245 	51.506213	34.417072	4.819491	3.190693	2.867501	51.773606	35.699692	4.637438	2.501717	2.280889	72.462458	81.165639	63.069393	11.910487	65.220431	22.869082
오후 4:46:27.294 	51.436198	34.208880	5.089338	3.310384	2.892813	52.140664	35.239948	4.810897	2.605705	2.301898	72.265589	80.750495	63.166093	11.828929	65.285759	22.885311
오후 4:46:28.253 	51.413667	34.165180	5.033117	3.313345	2.888162	51.942906	35.241423	4.873896	2.564620	2.287762	72.327895	87.797544	71.748724	13.007382	64.673234	22.319385
오후 4:46:29.311 	51.535208	34.372549	5.007614	3.224770	2.748818	52.190321	35.324986	4.917568	2.413311	2.120150	71.886073	80.059058	62.991655	12.601737	65.227496	22.170767
오후 4:46:30.265 	51.305797	34.397757	5.174620	3.302701	2.800996	51.979215	35.329088	5.106566	2.467964	2.159997	71.929355	79.987109	63.060075	12.649103	62.542229	24.808668
오후 4:46:31.265 	50.537417	34.935383	5.315813	3.380514	2.779902	51.144014	35.929799	5.141085	2.535606	2.182647	71.974657	79.440864	62.365578	12.067574	62.584953	25.347473
오후 4:46:32.297 	50.979853	35.104661	5.168182	3.127091	2.604974	51.650769	36.014325	5.027223	2.363922	1.991702	72.199839	78.999537	62.685484	13.734254	62.846055	23.419691
오후 4:46:33.272 	50.216247	35.332974	5.456180	3.243649	2.672239	51.242570	36.102091	5.243291	2.424413	1.945212	72.292073	78.364447	62.351216	12.193600	59.623178	28.183222
오후 4:46:34.304 	50.182504	35.883599	5.322641	3.146149	2.561502	50.757560	36.828314	5.282736	2.398751	1.850980	72.554055	82.830909	52.488888	10.833319	55.611817	33.554864
오후 4:46:35.293 	50.479914	35.151760	5.504407	3.200786	2.604610	51.016480	36.144818	5.497469	2.422421	1.891708	71.929355	71.885355	37.227626	10.175890	55.585958	34.238152
오후 4:46:36.332 	50.426162	35.367522	5.471775	3.065580	2.503469	51.066638	36.419924	5.438787	2.256597	1.755802	71.900495	72.169309	37.723308	10.466838	60.541718	28.991443
오후 4:46:37.331 	51.438210	34.710443	5.290358	2.891633	2.448864	52.525666	35.353390	5.326634	2.073309	1.695935	71.780493	73.210739	37.617640	11.262612	65.090803	23.646584
오후 4:46:38.290 	53.012202	32.832198	5.215017	3.009666	2.546555	54.225508	33.530994	5.271046	2.156474	1.669922	71.660890	73.462206	37.156274	12.499515	65.403496	22.096989
오후 4:46:39.338 	52.052565	32.949082	5.733890	3.124920	2.539802	53.069771	33.266105	6.081282	2.390309	1.666830	71.475105	75.865042	36.231176	14.075169	62.237286	23.687545
오후 4:46:40.318 	53.066007	33.020891	5.254268	2.948990	2.500934	54.585282	33.398484	5.330529	2.093370	1.592037	71.356517	76.476279	35.863089	15.117101	61.270858	23.612041
오후 4:46:41.323 	53.346851	32.903389	5.200570	2.934153	2.465705	54.899305	33.106391	5.287815	2.096501	1.593059	71.299735	77.120958	35.662121	17.294603	61.165582	21.539816
오후 4:46:42.301 	53.349121	32.970341	5.178266	2.913619	2.439413	54.811344	33.281197	5.247537	2.071585	1.580228	71.266653	77.621570	35.634206	18.127402	61.172212	20.700386
오후 4:46:43.340 	52.606325	32.755354	5.808537	3.006583	2.479636	53.875633	33.321070	5.856062	2.168800	1.607323	71.295007	77.390215	35.519211	18.671008	61.160029	20.168963
오후 4:46:44.309 	53.102781	32.987755	5.336543	2.893511	2.383213	54.320826	33.502268	5.432628	2.088969	1.557898	71.224165	77.602093	35.153105	17.301323	62.135765	20.562912
오후 4:46:45.345 	54.252588	32.662066	5.327725	2.682627	2.139603	55.938999	32.568615	5.301980	1.977824	1.428104	71.006298	77.982674	35.407471	17.633139	61.428781	20.938079
오후 4:46:46.336 	52.056691	34.362673	5.533852	2.886007	2.199110	53.503162	34.276650	5.615445	2.221118	1.498802	70.906536	77.377807	36.010730	17.057944	60.602198	22.339858
오후 4:46:47.352 	53.046925	33.965374	5.261840	2.595193	2.100924	54.730519	33.817357	5.267290	1.889823	1.418138	70.820709	75.906985	37.111610	18.672216	56.700345	24.627439
오후 4:46:48.324 	52.708700	34.608618	5.217590	2.368772	1.860835	54.850145	33.487247	5.401146	1.851602	1.332097	70.486832	73.026226	37.332437	23.822006	49.612556	26.565438
오후 4:46:49.332 	51.163336	35.349812	5.620463	2.618636	1.715575	53.585464	34.370237	5.413543	2.047351	1.242080	70.439984	72.254396	38.878242	25.645636	49.771684	24.582680
오후 4:46:50.367 	51.372140	36.182572	5.094854	2.326482	1.735167	53.950403	34.795804	5.106747	1.833004	1.246296	70.374502	71.152093	38.817592	26.832267	48.813862	24.353870
오후 4:46:51.341 	51.832530	35.944158	5.120872	2.271913	1.705848	54.293188	34.626988	5.107463	1.804120	1.257045	70.047616	67.701460	39.396312	26.940563	50.198592	22.860844
오후 4:46:52.396 	51.579707	35.545498	5.260848	2.535623	1.729200	53.996069	34.273490	5.257133	2.024745	1.293135	69.883581	67.697131	40.183314	25.156414	53.148613	21.694973
오후 4:46:53.344 	51.018671	36.170560	5.176278	2.279046	1.627909	53.311617	35.013084	5.190535	1.820327	1.207123	69.763033	67.285607	40.572824	24.929980	53.462888	21.607132
오후 4:46:54.349 	53.370381	34.498236	4.953305	2.233771	1.568272	55.445239	33.434664	5.023174	1.761328	1.184008	69.712557	67.441203	40.553462	24.798609	53.657254	21.544137
오후 4:46:55.353 	52.946145	34.960654	4.989639	2.231801	1.569764	55.007848	33.845854	5.068643	1.774598	1.202225	69.711006	68.159975	42.804128	25.744767	50.074836	24.180396
오후 4:46:56.403 	52.660809	34.739056	5.170397	2.308725	1.598524	54.463536	34.003489	5.217181	1.864458	1.240680	69.729621	68.390920	42.590773	27.302579	48.564915	24.132506
오후 4:46:57.435 	52.846950	34.843701	5.079619	2.232683	1.534328	54.478574	34.078510	5.182609	1.839666	1.230510	69.734277	68.413467	42.590773	24.685418	45.153349	30.161233
오후 4:46:58.378 	52.268062	35.386645	5.208881	2.325852	1.538244	53.545123	34.833133	5.338989	1.976334	1.285631	69.813583	68.195025	42.856324	22.698348	45.015741	32.285911
오후 4:46:59.383 	52.258490	34.505777	5.460744	2.413322	1.666444	53.614077	33.808934	5.626979	2.074859	1.456726	69.808984	68.173563	42.580549	20.932781	48.531201	30.536018
오후 4:47:00.390 	53.591292	34.078948	5.151994	2.106662	1.421260	54.985047	33.259644	5.331571	1.826648	1.210792	69.864883	68.339015	43.246115	17.893804	54.295632	27.810564
오후 4:47:01.379 	52.803896	34.797215	5.332339	2.189503	1.447567	53.948687	34.154534	5.515712	1.915459	1.266584	69.874231	68.191145	42.992594	16.296864	57.267549	26.435587
오후 4:47:02.385 	50.635050	37.168432	5.351271	2.045353	1.360742	51.539909	36.282950	5.788467	1.923895	1.218847	69.916326	68.048441	43.979794	15.512031	58.519478	25.968491
오후 4:47:03.378 	52.585918	35.000217	5.369877	2.035694	1.344849	53.582710	34.452889	5.597035	1.801298	1.196640	69.939735	67.799561	44.286835	15.445286	59.101192	25.453522
오후 4:47:04.468 	51.885931	35.674817	5.476735	2.114012	1.333849	52.763506	35.046222	5.737980	1.916912	1.232265	69.921007	68.125988	44.132292	12.797088	57.845428	29.357484
오후 4:47:05.385 	52.344303	35.521830	5.404648	1.987948	1.289047	53.272525	34.850227	5.627160	1.814978	1.190655	69.925688	68.106493	45.165198	11.715186	59.908171	28.376643
오후 4:47:06.408 	52.087715	35.094961	5.582328	2.072675	1.339364	52.910260	34.449730	5.836580	1.942016	1.260148	69.935052	68.030524	45.228185	12.046995	56.510871	31.442134
오후 4:47:07.405 	52.223620	35.120566	5.520047	2.011400	1.294504	53.118146	34.445237	5.780319	1.870145	1.233690	69.864206	68.092228	45.453219	14.781177	45.510366	39.708457
오후 4:47:08.406 	51.498497	35.659387	5.734059	2.165719	1.371236	52.011923	35.225318	6.057956	2.061003	1.321916	69.831983	68.198125	45.423589	16.475766	44.933818	38.590416
오후 4:47:09.398 	51.733126	35.593843	5.660324	2.070976	1.304081	52.067109	35.473819	5.947073	1.938500	1.253279	69.758441	68.875335	45.593701	21.820832	42.468899	35.710268
오후 4:47:10.404 	52.121530	34.611115	5.551949	2.074503	1.334813	52.585674	34.274485	5.844082	1.975406	1.294998	69.762223	69.569893	45.691588	22.263757	41.389063	36.347180
오후 4:47:11.457 	52.109956	34.096933	6.031960	2.362885	1.445682	52.430663	33.712096	6.388906	2.336659	1.407929	69.776204	69.527203	45.691588	20.111745	41.782355	38.105901
오후 4:47:12.447 	53.042354	33.813771	5.596143	2.124108	1.391454	53.568379	33.394582	5.918526	2.033482	1.328868	69.790191	69.326548	46.204589	20.563005	41.749365	37.687630
오후 4:47:13.438 	52.894028	33.998560	5.606912	2.124424	1.382585	53.370306	33.586246	5.953468	2.023660	1.316581	69.790191	69.326548	45.818512	19.823730	40.426452	39.749818
오후 4:47:14.431 	52.199208	34.300621	5.779785	2.276525	1.462237	52.775210	33.805581	6.135598	2.174673	1.389272	69.832186	69.075437	47.192160	19.172808	39.485064	41.342127
오후 4:47:15.443 	51.452237	34.244723	6.162050	2.448505	1.502791	52.117184	33.720555	6.536674	2.259637	1.411469	69.799519	69.271163	47.346336	16.896552	39.282472	43.820976
오후 4:47:16.428 	51.050113	34.662551	6.350882	2.445295	1.520342	51.532404	34.039040	6.892320	2.306373	1.428221	69.715659	70.083586	47.519186	17.196024	37.943409	44.860568
오후 4:47:17.439 	52.335866	34.772920	5.728997	2.230818	1.447031	53.008145	34.072857	6.136473	2.110941	1.349740	69.576339	71.287542	47.339120	18.557164	36.045382	45.397454
오후 4:47:18.465 	52.487505	34.890295	5.707035	2.155878	1.387298	53.295540	34.229417	6.125219	1.972716	1.191177	69.366406	70.706702	47.928502	20.177511	35.691201	44.131288
오후 4:47:19.454 	51.920484	35.184928	6.116694	2.271775	1.301166	52.635230	34.597415	6.511157	2.099185	1.121161	68.997226	69.485017	47.953334	22.084635	35.279204	42.636161
오후 4:47:20.475 	52.694470	35.067639	5.687563	2.130674	1.215407	53.616940	34.399344	6.064212	1.884972	0.999204	68.792729	66.708547	48.704952	22.058307	35.339837	42.601856
오후 4:47:21.453 	53.251015	34.578055	5.715574	2.115573	1.188326	54.010324	34.056627	6.091861	1.866834	0.979396	68.380066	58.943228	49.034837	22.088451	34.996785	42.914765
오후 4:47:22.476 	51.518296	36.384338	5.770612	2.082290	1.178393	52.356939	35.807809	6.192164	1.844351	0.950902	68.158156	55.683327	49.197232	22.155385	32.063986	45.780629
오후 4:47:23.448 	58.741778	30.429847	5.278662	1.801493	1.032478	60.014333	29.387252	5.629087	1.567144	0.824350	68.000529	53.592263	49.213677	22.205611	32.045462	45.748927
오후 4:47:24.453 	58.503024	30.462582	5.271428	1.831361	1.031832	59.792158	29.440476	5.640509	1.583317	0.817482	67.837259	51.563686	49.590798	22.204569	32.044989	45.750442
오후 4:47:25.477 	57.327942	31.345531	5.595560	2.009640	1.077850	58.759365	30.254781	5.915955	1.680872	0.853669	67.787362	51.513203	50.249154	21.751657	32.195674	46.052670
오후 4:47:26.464 	59.513575	30.130237	5.082148	1.662053	0.945264	60.579266	29.252871	5.425698	1.414861	0.731730	67.742065	51.846313	50.389111	18.548370	33.018814	48.432815
오후 4:47:27.509 	59.598248	29.701911	5.444356	1.759734	0.907322	60.668339	28.608240	5.876250	1.546907	0.717035	67.772144	51.669020	51.250292	16.867365	37.651966	45.480669
오후 4:47:28.475 	59.492867	30.346568	5.109144	1.665509	0.933282	61.163688	28.955505	5.371161	1.405636	0.714691	67.678548	52.015668	51.250292	14.951355	38.711326	46.337319
오후 4:47:29.476 	59.935137	30.234161	5.016048	1.549032	0.917238	61.390823	29.117353	5.233165	1.304881	0.689713	67.565982	51.391641	52.533114	13.165761	38.436622	48.397617
오후 4:47:30.480 	60.086552	30.148603	4.883133	1.481789	0.914757	61.460351	29.152439	5.076772	1.241863	0.684020	67.449102	50.730584	52.933762	11.778333	38.921329	49.300338
오후 4:47:31.488 	59.326861	29.564286	5.435540	1.835930	1.032363	60.806127	28.470245	5.633655	1.590674	0.808194	67.283467	49.952864	52.820554	9.175564	41.031579	49.792858
오후 4:47:32.560 	60.794054	29.232206	4.926112	1.503504	0.931781	62.389411	28.087154	5.122738	1.255805	0.687637	67.252222	49.628081	53.561993	8.671678	41.775387	49.552934
오후 4:47:33.520 	60.968309	29.125614	4.838104	1.492136	0.922671	62.546490	28.018319	5.037306	1.241821	0.676374	67.221007	49.563572	53.561993	9.388867	40.195902	50.415231
오후 4:47:34.528 	60.028912	29.711504	4.998660	1.617587	0.961499	61.826433	28.473238	5.150343	1.341649	0.710242	67.096774	50.187654	53.764178	8.681973	39.479394	51.838633
오후 4:47:35.491 	60.685286	29.530530	4.821167	1.472026	0.916730	62.394419	28.325985	5.010871	1.201631	0.659369	67.137381	49.902689	54.040625	8.023678	39.075492	52.900830
오후 4:47:36.530 	60.404592	29.312422	5.344440	1.578111	0.929527	61.897592	28.063689	5.712788	1.294717	0.664909	67.132867	49.910847	53.722034	7.570408	38.154282	54.275310
오후 4:47:37.542 	61.028715	29.573941	4.741615	1.450987	0.890555	62.568286	28.352650	4.999713	1.166461	0.630580	67.128353	49.976211	53.932427	7.497393	37.946818	54.555789
오후 4:47:38.553 	61.033211	29.586396	4.730333	1.433964	0.881103	62.547320	28.366327	4.990053	1.157979	0.625928	67.207637	48.732150	53.504986	7.493400	37.941395	54.565204
오후 4:47:39.526 	60.608685	29.803965	4.869298	1.467773	0.911219	62.226414	28.547410	5.148619	1.178293	0.637995	67.212093	48.698601	53.688943	7.679932	37.814799	54.505268
오후 4:47:40.520 	60.915276	29.631121	4.787264	1.437634	0.917913	62.465636	28.422705	5.047116	1.162136	0.649680	67.225464	48.553881	53.662702	7.817733	37.687750	54.494517
오후 4:47:41.576 	60.926589	29.637024	4.782471	1.436932	0.922771	62.483686	28.447496	5.045188	1.166451	0.643142	67.337097	48.164986	53.662702	7.511002	38.056339	54.432658
오후 4:47:42.523 	60.954581	29.610482	4.767920	1.437644	0.923689	62.480037	28.443225	5.032894	1.169597	0.644987	67.381854	48.506425	53.673638	5.743468	39.116453	55.140080
오후 4:47:43.624 	61.351133	29.128754	4.836507	1.502417	0.972414	62.960030	27.813371	5.110205	1.208547	0.678660	67.377376	48.509028	53.987623	5.538953	39.553135	54.907912
오후 4:47:44.539 	61.589770	28.797377	4.892338	1.482353	0.961245	62.887716	27.912320	5.104397	1.186436	0.663822	67.431156	48.560034	53.568567	3.683826	44.984719	51.331455
오후 4:47:45.550 	60.849585	29.128060	5.069353	1.667923	1.085487	61.965486	28.325113	5.396322	1.338693	0.733430	67.368421	47.649846	53.381996	2.632766	46.629564	50.737670
오후 4:47:46.580 	60.827422	29.174401	5.054408	1.651329	1.076373	61.869793	28.440230	5.363630	1.323459	0.722316	67.332625	47.489537	53.399584	2.583422	46.741589	50.674989
오후 4:47:47.643 	61.053594	28.545322	5.191687	1.759934	1.137328	61.991718	27.932185	5.535724	1.414607	0.757700	67.399774	48.553332	53.300579	2.200431	47.403320	50.396249
오후 4:47:48.597 	61.313535	27.468292	5.376372	1.950609	1.234513	62.290679	26.831809	5.671959	1.632717	0.873108	67.337097	46.970700	53.371001	1.206261	46.487881	52.305858
오후 4:47:49.584 	61.628939	27.918885	5.223508	1.775345	1.188853	62.652345	27.325532	5.522606	1.413938	0.771355	67.196123	45.143667	52.473766	1.259532	47.471881	51.268587
오후 4:47:50.567 	61.744639	27.894311	5.183494	1.751147	1.175781	62.764242	27.337336	5.464550	1.376841	0.758347	67.368421	45.836862	51.779210	0.986112	47.374520	51.639368
오후 4:47:51.549 	61.766571	27.895197	5.162143	1.747506	1.173829	62.793126	27.349907	5.453246	1.378974	0.738159	67.381854	45.951601	51.731585	0.840629	46.525182	52.634188
오후 4:47:52.619 	61.865934	27.928622	5.153335	1.695633	1.135407	62.806827	27.389577	5.415378	1.343813	0.716052	67.417703	45.906375	51.792810	0.761572	46.004245	53.234183
오후 4:47:53.638 	60.071951	28.823545	5.460170	1.968654	1.312353	61.304597	28.158513	5.677523	1.560315	0.858697	67.516484	46.871244	50.658598	0.663952	43.935416	55.400633
오후 4:47:54.633 	61.795344	27.388344	5.309945	1.871963	1.283612	62.985297	26.628685	5.495709	1.533688	0.872755	67.485022	46.091605	50.658598	0.675830	42.770506	56.553664
오후 4:47:55.631 	60.821808	28.004247	5.357957	1.912812	1.571486	61.825999	27.047252	5.538001	1.736036	1.301656	67.478854	44.765072	50.125981	0.626389	42.894197	56.479414
오후 4:47:56.576 	60.845719	28.012821	5.370250	1.896287	1.564233	61.833262	27.029607	5.521447	1.730679	1.328222	67.489515	45.708530	49.713724	0.689194	42.541704	56.769103
오후 4:47:57.617 	60.874848	28.045979	5.337081	1.877225	1.554590	61.798646	27.074162	5.507252	1.737890	1.326265	67.543474	47.373042	49.902248	0.824638	42.324676	56.850686
오후 4:47:58.641 	60.898444	28.057648	5.322863	1.845489	1.570910	61.790379	27.111685	5.496768	1.735020	1.329207	67.665198	50.820528	49.334514	1.032079	42.462303	56.505618
오후 4:47:59.590 	58.706113	28.559053	5.769115	2.521917	1.725847	59.690889	27.745319	5.743282	2.332808	1.510362	67.987052	55.302587	48.798523	1.572611	42.268093	56.159296
오후 4:48:00.591 	61.613539	27.021022	5.237686	1.988386	1.679154	62.652588	26.000219	5.319131	1.852490	1.438525	68.207847	57.128292	47.764214	1.456436	42.075345	56.468220
오후 4:48:01.599 	61.592529	27.084932	5.216911	1.994836	1.673037	62.622358	26.068761	5.297822	1.862713	1.433579	68.348277	59.640206	47.436368	2.345518	44.850347	52.804135
오후 4:48:02.628 	62.373871	25.687245	5.412830	2.211090	1.786727	63.562982	24.581789	5.463764	2.086023	1.531497	68.635454	59.814220	46.583095	1.981426	43.427512	54.591062
오후 4:48:03.596 	61.671188	26.750553	5.289981	2.086978	1.735756	62.912110	25.739781	5.244318	1.952435	1.491366	68.708773	60.225402	46.560756	1.810157	42.980919	55.208924
오후 4:48:04.613 	60.876907	27.589202	5.282646	2.054441	1.712893	62.190821	26.518504	5.306020	1.911801	1.468339	68.823647	60.785725	46.299338	1.819372	44.295992	53.884636
