Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 9:12:36.475 	25.684030	33.644932	14.631194	11.971661	7.460769	29.673806	38.454991	11.803338	8.253714	5.020260	76.946806	53.151675	39.402169	6.759712	58.626738	34.613550
오후 9:12:37.535 	25.745423	34.062583	14.415982	11.771576	7.555884	30.004885	38.339466	11.667269	8.221202	5.043797	76.907671	53.550407	39.794659	6.422302	60.279994	33.297704
오후 9:12:38.517 	25.639071	34.258485	14.313181	11.778943	7.604257	29.992351	38.245761	11.680106	8.188425	5.034772	76.902537	53.530278	40.513588	6.518967	61.909799	31.571234
오후 9:12:39.516 	25.655287	34.249073	14.406434	11.758536	7.574873	30.052331	38.144037	11.737406	8.168128	5.031017	76.699080	54.045218	41.107907	6.521448	61.699301	31.779251
오후 9:12:40.492 	25.446964	34.339278	14.556992	11.765246	7.586845	30.121196	38.175887	11.763567	8.107581	4.951069	76.621217	54.507476	40.230121	6.491812	61.666579	31.841609
오후 9:12:41.493 	25.713001	34.189373	14.507553	11.812450	7.535223	30.220993	38.166608	11.681898	8.104990	4.968021	76.723277	53.617519	40.638093	6.122194	62.207681	31.670125
오후 9:12:42.623 	24.146027	34.381755	14.737508	12.546597	7.993991	29.616448	37.340538	12.124007	8.813559	5.342000	76.805120	52.566924	40.759689	5.792733	61.418257	32.789010
오후 9:12:43.653 	23.863519	34.475734	14.931073	12.465617	8.034071	29.763372	37.246141	12.104611	8.770037	5.317743	76.876877	51.618935	39.519080	5.414903	60.505557	34.079539
오후 9:12:44.591 	23.884533	34.438136	14.905477	12.499301	8.079382	29.680845	37.016805	12.217644	8.859470	5.352664	76.891055	51.431606	39.226219	4.892236	60.462770	34.644993
오후 9:12:45.518 	23.887863	34.518578	15.007269	12.523569	8.020459	29.695038	37.073887	12.156937	8.832706	5.348887	76.866618	51.648381	39.109980	4.299688	61.217344	34.482968
오후 9:12:46.537 	23.967757	34.464042	15.158453	12.498719	7.950281	29.537696	37.400857	12.134577	8.820453	5.316556	77.058552	52.269413	38.411238	2.254826	67.888569	29.856604
오후 9:12:47.618 	23.061504	32.085132	16.007893	14.248331	8.950240	28.320673	35.049552	12.981187	10.517763	6.249118	77.129832	53.200406	37.713692	1.268695	70.114901	28.616404
오후 9:12:48.656 	23.074582	31.891410	16.045888	14.262811	9.045608	28.372481	35.175663	12.909258	10.390561	6.297397	76.897403	50.152411	37.777099	0.752825	70.560006	28.687169
오후 9:12:49.694 	23.142742	31.987931	15.955930	14.346903	8.953865	28.320155	35.050243	13.058859	10.264554	6.272479	76.870802	48.883658	37.167580	0.519585	69.976951	29.503464
오후 9:12:50.608 	22.929980	32.220224	16.033755	14.256755	8.939046	28.365671	35.088499	13.032084	10.208092	6.262041	76.933351	49.898502	37.096871	0.137455	67.788133	32.074412
오후 9:12:51.576 	22.852159	32.226696	16.179018	14.247192	8.872420	28.348902	35.094463	13.155449	10.226898	6.232942	76.969333	50.161236	37.185699	0.027530	66.942614	33.029856
오후 9:12:52.586 	22.921597	32.355603	15.945593	14.261797	8.828659	28.315549	35.054060	13.182149	10.272618	6.207911	76.880927	49.555790	36.967244	0.070204	67.369060	32.560736
오후 9:12:53.536 	23.011627	32.335306	15.824605	14.192952	8.801524	28.372801	34.962339	13.183050	10.281780	6.187294	77.051702	49.350012	36.979960	0.300980	67.413826	32.285195
오후 9:12:54.549 	23.015114	32.351282	15.938205	14.177196	8.814248	28.321808	34.960068	13.242077	10.299405	6.128686	77.201448	48.204164	37.091312	0.352196	66.419536	33.228269
오후 9:12:55.568 	22.967261	32.286554	16.073683	14.273427	8.773764	28.175251	34.961195	13.335628	10.396198	6.103130	77.308609	46.919296	35.903517	0.333685	66.508621	33.157694
오후 9:12:56.681 	22.936710	32.021093	16.164788	14.386382	8.769292	28.330703	34.700372	13.323192	10.367027	6.186149	77.370095	47.106519	36.115389	0.584203	65.679358	33.736440
오후 9:12:57.632 	22.817210	31.875700	16.170770	14.637035	8.782916	28.271953	34.476766	13.380014	10.354850	6.148164	77.411141	46.984521	36.340024	0.567796	65.780404	33.651800
오후 9:12:58.621 	22.856294	31.797224	16.128437	14.550657	8.801382	28.230158	34.533675	13.373904	10.266907	6.164735	77.533988	46.324422	36.131029	0.342944	65.561643	34.095414
오후 9:12:59.619 	22.869636	31.740308	16.144377	14.632188	8.761132	28.204072	34.606607	13.357794	10.297942	6.111914	77.611861	46.105567	36.454613	0.446316	65.090723	34.462961
오후 9:13:00.600 	22.877248	31.634298	16.195051	14.707581	8.747073	28.264893	34.583553	13.349714	10.296643	6.147303	77.601542	46.106264	36.718750	0.462509	65.250763	34.286728
오후 9:13:01.588 	22.829805	31.548947	16.189757	14.935335	8.767799	28.109887	34.773019	13.431383	10.358889	6.177829	77.601542	46.106264	36.763050	0.679338	64.323508	34.997154
오후 9:13:02.625 	22.821428	31.548152	16.181849	14.997473	8.702666	27.814303	35.485209	13.305076	10.354048	6.182761	77.792883	45.502452	36.950730	0.925302	64.661527	34.413171
오후 9:13:03.617 	20.234390	30.706233	17.197635	16.356537	9.498258	24.867467	35.320831	14.545421	11.572169	6.983039	77.839568	45.174845	37.024986	1.208417	64.807755	33.983828
오후 9:13:04.586 	20.107712	30.641681	17.426424	16.238807	9.453969	25.017375	35.162386	14.658794	11.756194	7.003240	77.813625	45.222967	36.851489	1.606301	64.770519	33.623181
오후 9:13:05.626 	19.113150	29.755108	18.220881	16.884577	9.751091	23.625493	34.305251	15.344058	12.577671	7.445538	77.769595	45.274127	37.068775	2.296175	64.015668	33.688157
오후 9:13:06.590 	18.969095	30.003868	18.266730	16.828869	9.702228	23.584389	34.313274	15.416543	12.528949	7.487711	77.861751	44.581521	37.055232	2.405072	63.843684	33.751243
오후 9:13:07.625 	18.891711	29.959044	18.245031	16.917492	9.694715	23.289331	34.533607	15.360237	12.586142	7.479697	77.907101	44.565742	37.219546	3.394323	62.503055	34.102621
오후 9:13:08.603 	14.354548	24.559515	21.590258	20.732697	11.962136	17.344845	29.565219	19.925989	16.606325	9.795321	77.824000	45.199401	37.350505	4.508608	60.807642	34.683751
오후 9:13:09.652 	14.424844	24.499176	21.665917	20.791427	11.921036	17.281609	29.783501	19.670057	16.611039	9.889598	77.877132	45.017401	37.970446	4.916858	61.355755	33.727387
오후 9:13:10.656 	14.388792	24.398138	21.706460	20.836029	11.994460	17.310806	29.679357	19.600332	16.581045	9.868791	77.892518	44.933221	38.136643	5.393415	60.467766	34.138819
오후 9:13:11.599 	14.341689	24.300966	21.714620	21.021075	12.069063	17.222587	29.408246	19.743761	16.581120	9.925264	77.953923	44.981011	38.593539	5.774844	59.015691	35.209464
오후 9:13:12.716 	14.213502	24.479192	21.561405	21.073682	12.079820	17.223756	29.392356	19.512202	16.624038	10.050180	77.886309	45.528918	38.038666	6.623240	59.390039	33.986721
오후 9:13:13.651 	14.115314	24.552261	21.544022	21.165695	12.080683	17.370931	29.296419	19.404723	16.643353	10.037839	77.866877	44.979505	38.742522	6.526718	59.382656	34.090626
오후 9:13:14.647 	14.162340	30.720161	19.506349	18.565854	10.470409	16.096713	38.818301	16.846947	13.631295	8.184436	77.720373	44.601289	39.135349	6.532770	59.327593	34.139637
오후 9:13:15.615 	16.480865	30.169442	19.190631	16.391086	9.010837	18.973753	37.391919	16.841665	11.792007	7.029179	77.586069	45.096349	39.384093	6.999764	56.239898	36.760339
오후 9:13:16.626 	19.818824	32.188210	17.347106	15.200394	8.519404	22.692527	39.308642	14.361925	10.663154	6.410062	77.728707	45.634261	41.032754	6.956786	56.745108	36.298106
오후 9:13:17.731 	19.890375	32.126785	17.557470	15.021946	8.478219	22.864383	39.136703	14.522223	10.544075	6.450146	77.756611	46.225715	40.979026	6.962758	56.670810	36.366432
오후 9:13:18.688 	19.919845	32.046103	17.328915	15.089587	8.583936	22.842847	39.117905	14.479098	10.707338	6.375594	77.808438	46.114392	41.105432	7.135718	56.100752	36.763530
오후 9:13:19.693 	20.044695	31.669226	17.422608	15.001183	8.666028	22.807379	39.079394	14.435356	10.636669	6.445323	77.995252	45.915768	40.826731	7.096861	55.687301	37.215838
오후 9:13:20.644 	20.282452	31.504404	17.589257	14.890388	8.616721	22.896166	38.676238	14.634968	10.567592	6.470716	78.149861	44.549576	40.179846	7.068371	55.766663	37.164965
오후 9:13:21.648 	20.153164	32.053271	17.411675	14.680697	8.660324	23.153640	38.346241	14.674059	10.458454	6.492403	78.131317	44.771272	40.391456	9.224050	51.965556	38.810394
오후 9:13:22.761 	16.641434	29.622008	18.938646	17.310201	9.972992	20.231864	36.000370	15.561513	12.738297	7.978712	78.273991	46.349058	41.976048	12.961837	44.240409	42.797754
오후 9:13:23.658 	16.692488	29.624978	18.921962	17.281692	9.955292	20.321696	36.008133	15.378369	12.915244	7.975645	78.434909	49.028792	41.853902	18.240665	38.190039	43.569296
오후 9:13:24.648 	16.820054	29.370631	18.888357	17.496822	9.946925	20.079231	35.693995	15.724084	13.002969	8.042124	78.586047	51.439408	41.837109	20.000849	38.122043	41.877108
오후 9:13:25.653 	16.775262	29.232406	18.859488	17.522844	10.129810	19.852713	35.647857	15.744575	13.138666	8.418113	78.648756	51.690621	41.461103	21.032995	37.853585	41.113420
오후 9:13:26.698 	16.884404	29.652194	18.885866	17.118172	10.023542	19.939107	36.087309	15.374708	13.120414	8.387782	78.737767	51.138853	41.598884	21.095047	38.279531	40.625422
오후 9:13:27.721 	17.382118	29.514481	18.435001	17.019825	10.072100	20.285279	35.753247	15.222284	13.244661	8.427588	78.945704	50.204682	41.932419	21.678398	38.006608	40.314994
오후 9:13:28.684 	16.762203	31.511229	18.379275	16.209556	9.601193	20.148717	37.038108	15.109039	12.667364	8.054014	79.042973	50.182458	42.809589	20.954482	40.709583	38.335935
오후 9:13:29.673 	16.834869	31.761241	18.747440	15.357365	9.182840	20.426840	37.041346	15.669999	12.028006	7.757468	79.042973	50.182458	43.006114	19.879013	41.337642	38.783345
오후 9:13:30.805 	17.448051	32.424175	18.259091	15.235848	8.984876	21.101386	37.576615	15.314784	11.685277	7.624029	79.143876	50.126386	44.131353	19.875816	41.280773	38.843412
오후 9:13:31.738 	17.382162	32.610542	18.239092	15.199040	9.016347	21.173331	37.387405	15.339628	11.716876	7.662550	79.353557	50.570436	43.370411	18.837418	42.216166	38.946415
오후 9:13:32.715 	17.328067	32.735623	18.416968	15.103153	8.984088	21.103441	37.235858	15.348698	11.788740	7.718935	79.443008	50.953935	43.648239	18.792337	43.343907	37.863757
오후 9:13:33.761 	17.416206	32.457959	18.505034	15.148623	8.936595	21.052068	37.194602	15.405350	11.884340	7.729189	79.511548	51.194171	43.666396	18.233729	43.540723	38.225548
오후 9:13:34.708 	17.304257	32.679996	18.345751	15.231097	8.807953	20.615579	37.718233	15.509201	11.901998	7.538636	79.532661	51.212033	43.072392	17.652030	44.350459	37.997512
오후 9:13:35.813 	17.278204	33.012840	18.142692	15.156552	8.753000	20.535472	37.799855	15.525043	11.840374	7.483789	79.154334	50.099212	43.217073	17.549067	44.265550	38.185383
오후 9:13:36.747 	17.286798	33.090582	18.093758	15.175654	8.742464	20.405922	37.744536	15.762380	11.872564	7.423935	78.992550	50.007163	42.586571	17.827658	44.794955	37.377387
오후 9:13:37.853 	17.185557	33.132240	18.141806	15.205596	8.747241	20.436221	37.881223	15.632274	11.854707	7.445002	79.069394	49.849122	42.449294	17.332153	44.080802	38.587045
오후 9:13:38.875 	17.221282	33.087167	18.083971	15.207402	8.745873	20.431424	37.879135	15.485988	11.908972	7.487905	79.201768	48.377184	42.364073	16.469457	42.842034	40.688510
오후 9:13:39.825 	17.235090	33.114240	17.850323	15.326690	8.749705	20.402349	38.000417	15.466240	11.923210	7.421124	79.280042	47.171831	41.690704	14.711418	47.028570	38.260012
오후 9:13:40.871 	17.163132	33.032717	17.887277	15.449894	8.771445	20.497960	37.901658	15.282014	11.986731	7.470382	79.259063	47.343434	41.766687	15.432201	46.102694	38.465106
오후 9:13:41.849 	17.023903	32.898885	17.892460	15.605466	8.823804	20.394327	38.056236	15.325163	12.034550	7.356362	79.301033	46.964993	41.823583	15.159993	46.268048	38.571959
오후 9:13:42.982 	17.083771	32.529710	18.065202	15.686434	8.910965	20.320763	38.025232	15.340514	12.085397	7.345421	79.437740	46.133433	41.773803	13.955960	45.350493	40.693547
오후 9:13:43.934 	17.119445	32.494936	17.829971	15.898491	8.852717	20.295034	38.113043	15.501357	12.018414	7.304311	79.364070	46.525740	41.915875	13.155633	46.655570	40.188797
오후 9:13:44.935 	17.198325	32.365708	17.812996	15.892116	8.842713	20.402076	38.172702	15.337317	11.915785	7.297376	79.206664	48.067922	42.186842	14.211283	46.790152	38.998566
오후 9:13:45.931 	17.088110	32.276149	17.752462	15.945690	8.926305	20.334520	38.417530	15.142959	11.893291	7.299803	79.048256	48.068765	42.968750	14.133542	46.797072	39.069386
오후 9:13:46.870 	17.085509	32.577566	17.551906	15.880359	8.985616	20.409423	38.424667	15.246612	11.828771	7.263709	78.926927	47.297795	42.943043	13.837687	46.071906	40.090406
오후 9:13:47.926 	17.204089	32.509556	17.499614	15.912934	8.993953	20.612031	38.348556	15.212191	11.875775	7.224317	78.633070	48.328490	43.315456	13.896925	45.470691	40.632383
오후 9:13:48.880 	17.399438	32.657975	17.244187	15.957781	8.848226	20.681483	38.237478	15.184570	11.938664	7.192291	78.544295	48.543552	43.315456	13.685770	46.505883	39.808347
오후 9:13:49.917 	17.479059	32.487617	17.309341	15.918094	8.851060	20.910345	38.087829	15.199422	11.827624	7.193956	78.424508	47.949388	43.211039	13.717984	46.767299	39.514717
오후 9:13:50.859 	17.530469	32.398327	17.329587	15.999701	8.938536	20.872970	38.253201	15.093678	11.845112	7.225399	78.304266	48.684905	43.413887	13.638941	47.421368	38.939691
오후 9:13:51.844 	17.409895	32.635540	17.216234	16.002908	8.911743	20.666551	38.433354	15.184501	11.831957	7.235738	78.144698	49.986239	43.062100	13.374954	47.539280	39.085766
오후 9:13:52.970 	17.420850	32.582800	17.303740	15.979983	8.931948	20.820295	38.362198	15.073110	11.812153	7.262459	78.077634	49.821863	43.136634	13.384676	47.525604	39.089720
오후 9:13:53.939 	17.345225	32.692947	17.310509	15.974852	8.916850	20.870232	38.440696	15.167247	11.779108	7.227515	77.995590	50.591937	43.701145	12.690179	46.607382	40.702440
오후 9:13:55.054 	16.839411	34.100996	17.073897	15.075669	8.393258	19.933084	39.530333	15.563151	10.851318	6.684355	77.881113	51.722442	43.656895	11.436186	44.151292	44.412522
오후 9:13:55.968 	18.080613	36.383801	16.139315	14.097557	7.921933	19.487491	43.987127	14.191993	9.887189	6.249431	77.751432	52.125223	43.582268	10.240052	43.249800	46.510148
오후 9:13:56.981 	18.842773	39.402398	14.957526	12.377545	7.027986	19.646614	45.936830	13.613181	8.815981	5.467932	77.795172	51.843541	44.157815	10.454128	43.095272	46.450600
