Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 3:31:15.593 	31.678443	44.894524	7.894774	5.978284	5.394238	32.952031	43.193204	7.359205	6.813906	5.966764	77.751432	79.675741	45.632402	16.872255	61.831923	21.295822
오후 3:31:16.587 	31.730693	44.884076	7.853184	5.996307	5.384376	33.037516	43.194148	7.319794	6.763815	5.957180	77.800289	79.035679	45.701719	17.525200	60.789732	21.685067
오후 3:31:17.596 	31.940443	44.665845	8.037574	5.982705	5.284876	33.131562	43.125506	7.486646	6.771439	5.819543	77.860335	79.387196	45.808173	17.724633	60.286563	21.988804
오후 3:31:18.582 	30.941989	44.549536	8.248382	6.355628	5.636595	32.192582	43.103011	7.672160	7.077717	6.126342	77.756611	79.417539	44.756830	18.884356	58.916664	22.198980
오후 3:31:19.573 	30.994348	44.470591	8.259512	6.330652	5.639177	32.311594	42.995339	7.680871	7.042291	6.121072	77.684168	80.109175	45.325968	19.627696	58.694664	21.677641
오후 3:31:20.608 	31.012342	44.447044	8.300908	6.320082	5.611283	32.318093	42.990475	7.700685	7.028872	6.109293	77.678999	80.146677	44.947343	20.244972	57.152570	22.602458
오후 3:31:21.532 	31.000363	44.454382	8.343911	6.323266	5.578304	32.327721	42.990049	7.744364	6.999392	6.094899	77.565449	80.510390	44.565502	19.716250	57.007661	23.276089
오후 3:31:22.573 	31.018064	44.365269	8.366907	6.415697	5.619432	32.402968	42.958505	7.718755	7.063065	6.089238	77.529388	80.853316	44.302225	19.568007	57.171764	23.260229
오후 3:31:23.600 	32.238081	44.821049	7.926512	5.947732	5.159363	33.355571	43.305457	7.398908	6.694440	5.668126	77.426544	81.442498	43.784863	19.517498	57.214937	23.267565
오후 3:31:24.490 	32.388229	44.762811	7.919559	5.906601	5.122324	33.545998	43.195335	7.375390	6.656264	5.633835	77.508798	81.093068	44.613411	19.673981	56.768717	23.557302
오후 3:31:25.510 	32.542264	44.621296	7.878952	5.901330	5.146910	33.777898	42.928108	7.368383	6.655460	5.651350	77.580846	80.228401	45.648971	20.766198	54.637035	24.596767
오후 3:31:26.527 	32.464872	44.694558	7.903245	5.928376	5.136295	33.566283	43.054407	7.388054	6.723356	5.683989	77.969543	76.841011	44.840846	19.195037	54.760348	26.044616
오후 3:31:27.460 	31.705506	44.425338	8.283490	6.253015	5.235086	32.260858	42.818756	7.928676	7.189112	5.927390	78.115632	76.975507	45.572173	20.092778	56.093463	23.813759
오후 3:31:28.385 	31.535922	44.540467	8.325009	6.217861	5.222354	32.071861	42.841904	7.944860	7.204375	5.893807	78.466131	77.596785	45.492567	21.763104	56.075841	22.161055
오후 3:31:29.380 	30.563259	45.168225	8.445005	6.255060	5.269272	31.929219	43.063132	7.824418	7.171582	5.901529	78.727285	77.781379	45.466079	20.653608	56.471198	22.875193
오후 3:31:30.400 	30.787182	45.230097	8.248027	6.245655	5.270648	32.187068	43.119049	7.674148	7.140972	5.876304	79.049881	77.884440	45.303490	23.341023	56.707339	19.951638
오후 3:31:31.391 	31.132301	45.025764	8.046807	6.279537	5.268206	32.420855	42.976460	7.495853	7.189832	5.923359	79.143876	77.433960	45.896683	24.230497	56.900348	18.869155
오후 3:31:32.367 	31.292444	45.760494	7.730993	5.972741	5.040562	33.071141	43.102558	7.245089	6.883347	5.732314	79.339907	76.436996	46.405786	27.261654	57.330927	15.407419
오후 3:31:33.409 	30.178778	45.471170	8.091423	6.397458	5.376811	31.529428	43.281106	7.505516	7.340555	6.079581	79.473189	74.772960	44.939749	27.685197	54.371806	17.942997
오후 3:31:34.401 	30.355993	45.404500	8.081715	6.382969	5.335238	31.630305	43.307089	7.482307	7.364227	6.029816	79.437740	74.409344	45.057870	29.153606	50.889324	19.957070
오후 3:31:35.378 	30.270772	45.687167	8.011815	6.336899	5.334316	31.693053	43.220235	7.423377	7.378800	6.032045	79.390365	74.889168	44.846267	31.281715	48.316327	20.401958
오후 3:31:36.441 	30.835865	44.933194	8.087311	6.417530	5.400576	32.522124	42.576681	7.320489	7.333723	6.022206	79.490446	73.869283	44.301659	34.708435	46.330358	18.961207
오후 3:31:37.409 	29.580661	44.819749	8.526080	6.964956	5.834656	31.183992	42.816689	7.688893	7.793168	6.371444	79.495720	73.806816	43.949117	34.196661	44.289318	21.514021
오후 3:31:38.411 	29.046705	44.382900	8.804702	7.536564	6.174723	29.903802	42.722577	7.961492	8.516988	6.967354	79.427208	74.439316	44.786574	33.121239	44.943374	21.935387
오후 3:31:39.392 	29.022579	44.554629	8.828283	7.489051	6.058479	30.021385	42.925300	7.865571	8.402588	6.911501	79.306282	75.531458	44.786574	33.923486	43.701955	22.374559
오후 3:31:40.410 	29.561575	44.134646	8.501484	7.577302	6.135381	30.361352	42.722922	7.682961	8.417417	6.875195	79.190958	76.800982	44.819746	33.644988	42.862312	23.492699
오후 3:31:41.405 	29.550270	44.641589	8.381185	7.482003	5.937480	30.831900	43.053102	7.611925	8.295121	6.402754	79.175258	78.032429	44.854784	34.159413	43.353117	22.487470
오후 3:31:42.419 	28.221108	44.218394	8.954889	7.917683	6.400134	29.050847	42.652666	8.318548	8.975751	6.860967	78.979633	80.953650	45.554312	36.062192	44.455248	19.482560
오후 3:31:43.449 	28.313441	44.357296	8.815103	7.845185	6.367877	29.140567	42.918436	8.220960	8.813055	6.784891	78.727285	84.814793	45.640174	36.312102	44.814853	18.873045
오후 3:31:44.425 	28.271896	44.529999	8.863152	7.788061	6.311715	29.411344	42.982911	8.187290	8.687508	6.608808	78.580825	86.632267	45.992934	38.276087	46.278479	15.445434
오후 3:31:45.447 	28.199775	44.899808	8.895896	7.608388	6.145089	29.373646	43.198175	8.211394	8.640514	6.517128	78.424508	89.122882	46.156343	40.075564	46.457069	13.467367
오후 3:31:46.476 	28.470619	44.625733	9.063110	7.546646	6.021356	29.704008	42.978665	8.308560	8.567827	6.353164	78.199357	93.029486	44.531250	40.700556	44.566884	14.732560
오후 3:31:47.478 	31.126236	43.540664	8.571679	7.057545	5.654137	32.657124	41.492776	7.950825	8.102885	5.858540	78.021655	95.839013	43.197780	43.400529	42.654876	13.944596
오후 3:31:48.460 	28.929293	43.764897	9.413523	7.698442	5.907198	30.916602	41.154793	8.629847	8.908317	6.316367	77.803252	97.417966	43.563591	45.797398	40.767629	13.434973
오후 3:31:49.437 	29.178430	43.953179	9.325687	7.534792	5.649952	30.771361	41.531461	8.542763	8.895814	6.196305	77.647998	98.748497	42.530913	47.415706	39.082507	13.501788
오후 3:31:50.493 	29.113622	44.086360	9.382968	7.521998	5.528808	30.443787	41.515464	8.850942	8.940239	6.122689	77.104359	101.737261	43.896240	49.158873	38.342190	12.498937
오후 3:31:51.518 	29.219249	44.058716	9.408626	7.422911	5.482421	30.797520	41.426390	8.738762	8.757672	6.091075	76.885991	102.508810	43.822020	50.712327	37.511445	11.776228
오후 3:31:52.479 	29.454701	44.155810	9.266703	7.347875	5.400337	30.950150	41.653576	8.453315	8.714143	6.117785	76.499104	104.664676	44.468602	51.125054	37.354184	11.520761
오후 3:31:53.451 	29.302117	42.230000	10.414992	7.870930	5.352668	31.167612	39.328958	10.018747	8.968480	5.879328	76.170325	106.477621	44.431491	52.007110	35.807266	12.185624
오후 3:31:54.483 	29.719667	43.763583	9.033641	7.526703	5.535970	32.298742	40.574157	8.020072	8.763950	6.297825	75.894328	107.903832	44.405959	52.207425	35.234983	12.557592
오후 3:31:55.574 	29.829447	43.677354	9.055165	7.482590	5.499779	32.204543	40.594801	8.159862	8.798402	6.297840	75.304094	109.571613	44.286307	52.239336	34.639167	13.121498
오후 3:31:56.559 	31.337422	42.300869	8.795360	7.461088	5.399236	34.462877	38.545975	7.641119	8.784303	6.187717	74.852815	111.107961	44.201268	51.629777	34.211861	14.158362
오후 3:31:57.648 	34.213062	38.093804	9.769170	7.977308	5.544809	35.951815	34.747904	8.699795	9.736933	6.490162	74.232373	109.062117	45.241541	51.882541	34.556268	13.561191
오후 3:31:58.633 	38.475685	36.621584	8.551413	7.292341	5.178403	38.774791	34.191590	7.698167	9.133656	6.355194	73.517251	106.375347	45.412560	53.817193	35.662303	10.520505
오후 3:31:59.625 	38.674522	36.846161	8.455208	7.187320	5.030504	39.425893	34.135635	7.564822	9.108745	6.034267	73.109010	105.264089	45.488216	53.492704	34.428832	12.078464
오후 3:32:00.593 	39.098916	36.798170	8.297701	7.117604	4.933815	40.112568	33.623389	7.540904	9.003324	6.025552	72.520282	100.967565	46.181628	54.113552	33.576322	12.310127
오후 3:32:01.549 	39.559908	35.955268	8.294699	7.331658	5.100360	39.534850	34.242112	7.453522	9.022980	6.082325	72.165167	99.628845	46.132040	55.671702	30.786062	13.542236
오후 3:32:02.514 	40.036429	36.267318	8.000974	7.066739	4.962787	40.445847	34.097168	7.360198	8.636762	5.841145	71.479856	94.425833	46.082810	55.052256	28.828710	16.119035
오후 3:32:03.494 	38.917559	35.738840	8.747418	7.413231	5.220567	39.151717	33.603457	8.023875	9.160112	6.135236	71.210014	92.566288	46.082810	55.138008	30.023617	14.838375
오후 3:32:04.533 	38.711290	36.250185	8.584615	7.397200	5.076978	39.342045	33.769125	7.838322	9.173461	5.968035	70.878085	93.005289	46.485630	54.399514	32.495599	13.104887
오후 3:32:05.562 	39.221400	35.513607	8.621510	7.453138	5.091945	39.618558	33.205233	7.940897	9.227237	6.018258	70.627749	93.693995	46.350272	52.467279	34.369070	13.163651
오후 3:32:06.512 	39.523456	35.788335	8.657193	7.197303	4.772239	39.844363	33.422980	7.976953	8.885651	5.855980	70.374502	93.192208	45.802392	52.043960	34.718448	13.237592
오후 3:32:07.496 	39.814413	35.989398	8.654262	7.019040	4.551535	40.269618	33.684087	7.998531	8.593913	5.523945	70.155830	94.200474	46.034224	49.398965	36.233163	14.367872
오후 3:32:08.511 	39.939224	36.182847	8.689324	6.893097	4.332785	40.401928	33.911785	7.989583	8.465080	5.295735	70.014747	94.839339	45.134933	46.079322	38.970400	14.950278
오후 3:32:09.533 	39.604364	36.570423	8.489299	7.147641	4.384367	39.991652	34.570004	7.660119	8.677746	5.299440	69.762223	94.997485	44.701433	43.808566	40.463096	15.728337
오후 3:32:10.574 	39.707324	36.875805	8.559754	6.962468	4.233756	40.335390	34.887765	7.733538	8.165757	5.071939	69.608797	95.319788	44.826081	41.274402	41.782628	16.942970
오후 3:32:11.592 	41.005139	31.185468	10.925353	8.433522	4.870048	36.103777	30.137081	12.666382	10.647361	6.164952	69.212113	96.687867	43.951304	38.234921	45.541837	16.223242
오후 3:32:12.556 	44.092252	30.928618	9.024978	7.813514	4.706820	42.341242	29.317047	9.105733	9.807539	6.019174	68.960782	95.274399	43.409061	37.062117	48.373359	14.564524
오후 3:32:13.540 	44.983199	31.863209	8.563724	6.906893	4.280712	43.028828	30.354342	8.375668	9.063541	5.503555	68.815391	94.816594	43.437907	35.868295	50.089315	14.042390
오후 3:32:14.520 	45.042590	34.424656	7.648815	6.073053	3.589120	43.958037	32.381268	7.572034	7.946865	4.627062	68.585138	95.070971	43.413035	35.048885	51.184350	13.766765
오후 3:32:15.597 	46.466148	33.734622	7.383791	5.804464	3.483013	44.833460	32.247906	7.347754	7.634155	4.527203	68.502962	94.099090	44.525123	34.996714	51.157872	13.845414
오후 3:32:16.586 	46.628991	33.783635	7.285627	5.677250	3.431840	45.030067	32.059711	7.326313	7.610295	4.447647	68.457394	93.919600	44.796897	35.200255	50.567708	14.232037
오후 3:32:17.554 	46.769308	33.985611	7.082286	5.638543	3.353749	45.192896	32.360653	7.084344	7.530844	4.414466	68.411886	93.637377	44.173244	35.826584	49.388813	14.784603
오후 3:32:18.558 	46.920539	34.102677	7.006420	5.498872	3.317274	45.306509	32.375528	6.990192	7.415918	4.477417	68.468043	93.235065	44.573882	38.844516	46.110167	15.045317
오후 3:32:19.565 	47.118598	34.347976	6.950365	5.327936	3.121355	45.534169	32.509498	6.916244	7.276203	4.351758	68.289317	93.728576	45.187425	39.945070	42.764378	17.290552
오후 3:32:20.642 	47.225859	34.658492	6.830248	5.001890	2.965969	45.446102	32.879682	6.953843	6.978012	4.168037	68.189769	93.615116	45.020838	41.663510	41.432749	16.903741
오후 3:32:21.546 	47.759128	34.504833	6.689202	4.840145	2.885146	45.925915	32.778273	6.763014	6.858897	4.114424	68.167186	93.592997	45.182309	43.829166	40.968410	15.202424
오후 3:32:22.585 	47.951772	34.177169	6.707589	4.826619	2.883132	46.107265	32.078188	6.872789	6.908993	4.218077	68.122063	93.583042	44.081557	45.935288	38.791274	15.273438
오후 3:32:23.555 	46.331782	32.652204	8.041776	5.531734	3.386037	44.059718	30.475327	8.140084	8.109678	5.067896	67.951139	92.851580	44.042204	47.898140	37.535793	14.566067
오후 3:32:24.597 	46.481190	32.777781	7.795476	5.489181	3.331282	44.294422	30.617695	7.938049	7.915450	5.001768	67.742065	91.868925	41.976636	48.903777	36.978891	14.117333
오후 3:32:25.686 	46.796945	32.747903	7.765841	5.448496	3.265792	44.528662	30.650568	7.854298	7.867137	4.939301	67.552476	91.216172	41.512699	49.355539	35.968729	14.675732
오후 3:32:26.657 	47.252758	33.087004	7.656184	5.165672	2.922222	45.169192	31.194845	7.835860	7.083535	4.591052	67.279002	88.613731	41.467435	49.823782	36.669064	13.507155
오후 3:32:27.670 	47.455240	33.314893	7.593232	4.876048	2.826784	45.407783	31.465841	7.786029	6.809307	4.391073	66.680024	80.551404	41.632957	49.748607	37.308352	12.943041
오후 3:32:28.625 	47.813695	33.469030	7.360821	4.754421	2.780158	45.945732	31.509359	7.664446	6.590784	4.303255	66.396223	74.683976	42.356815	49.838634	37.532482	12.628884
오후 3:32:29.626 	47.793678	33.521725	7.390639	4.720092	2.752145	46.008164	31.550912	7.674941	6.527840	4.264384	65.838859	63.513605	41.912986	51.211282	36.904493	11.884225
오후 3:32:30.649 	47.396618	33.386736	7.467074	4.844156	2.984129	44.678185	31.063559	8.004775	6.972441	5.161114	65.627879	60.768702	41.345723	50.551259	37.207404	12.241338
오후 3:32:31.619 	47.351483	33.162669	7.525843	4.947593	3.108978	45.449913	30.210882	7.966148	6.999973	5.275609	65.662611	61.202145	44.266944	51.101280	37.552719	11.346001
오후 3:32:32.597 	47.012414	31.450195	8.391565	5.660379	3.542335	44.153672	28.861546	8.828075	7.878870	6.013078	65.457451	57.927423	44.679270	51.927973	37.939097	10.132929
오후 3:32:33.588 	47.030636	31.491692	8.376186	5.687983	3.540430	44.182874	28.954333	8.761930	7.877360	5.994653	65.418247	57.084904	44.410123	49.608645	39.608932	10.782423
오후 3:32:34.638 	47.028088	31.442309	8.359339	5.664897	3.542583	44.206679	28.884525	8.772297	7.864047	6.040473	65.348667	56.475988	44.663004	47.853806	39.244543	12.901652
오후 3:32:35.714 	47.038522	31.525430	8.274167	5.671438	3.516513	44.196379	28.927602	8.640016	7.859829	6.074134	65.292242	55.084655	45.268969	44.395375	41.125761	14.478865
오후 3:32:36.719 	44.900648	35.069605	7.691649	5.019018	3.146798	42.451408	32.695446	8.011974	6.938169	5.477012	64.936250	48.398185	45.968426	41.896043	42.808695	15.295262
오후 3:32:37.739 	47.974384	32.580224	7.384860	4.818747	3.033358	45.621186	30.227204	7.720617	6.751651	5.306861	64.853562	47.501931	45.925575	35.444521	49.075813	15.479666
오후 3:32:38.718 	48.199099	32.336331	7.282170	4.860369	3.068206	45.500041	30.252945	7.669502	6.756299	5.391727	64.797311	46.778949	45.903879	33.289270	52.453717	14.257014
오후 3:32:39.791 	48.128991	32.491209	7.283199	4.861866	3.061499	45.571438	30.307548	7.714117	6.720338	5.333018	64.775962	46.582150	45.903879	28.383566	57.208991	14.407442
오후 3:32:40.920 	48.310044	32.382106	7.180465	4.833904	3.030414	45.672995	30.233373	7.664668	6.704408	5.293426	64.703482	46.337742	45.365173	22.060674	56.602838	21.336488
오후 3:32:41.882 	48.328515	32.417334	7.118164	4.806231	3.023296	45.702976	30.261473	7.581762	6.742755	5.290582	64.665176	46.854166	45.461173	17.962507	55.103984	26.933509
오후 3:32:42.858 	48.360529	32.428327	7.075693	4.802836	3.019859	45.698315	30.283460	7.543903	6.747742	5.300826	64.686451	46.542772	44.954887	12.054200	62.284962	25.660839
오후 3:32:43.876 	49.156889	33.896166	6.647616	4.199898	2.644438	46.875800	31.789995	7.014618	5.988719	4.627699	64.766749	46.897080	45.922895	9.768203	67.608940	22.622857
오후 3:32:44.877 	49.371124	33.678030	6.653367	4.277347	2.660692	46.910531	31.656999	7.048790	6.090233	4.659969	64.844870	46.232641	46.051336	6.244457	70.416402	23.339141
오후 3:32:45.942 	49.540848	33.558006	6.574242	4.226036	2.665333	47.101718	31.453136	6.958883	6.094376	4.710698	64.901408	45.624491	45.405498	4.584293	71.284470	24.131237
오후 3:32:46.922 	48.967137	32.859629	7.276115	4.718091	2.740952	46.764517	30.641269	7.570314	6.480939	4.769932	64.966767	46.271071	46.264612	3.563490	72.896420	23.540090
오후 3:32:47.888 	48.117879	33.593331	6.969659	4.632813	2.898787	44.999305	31.617590	7.242768	6.768377	5.282321	64.984219	46.364521	45.957717	2.424516	73.794985	23.780499
오후 3:32:48.949 	48.257331	33.937532	6.784691	4.564221	2.900292	45.034926	31.746530	7.172237	6.742896	5.260308	65.019149	46.036446	45.147302	2.126724	71.431638	26.441638
오후 3:32:49.971 	48.529993	33.782067	6.688615	4.531574	2.898090	45.093677	31.800351	7.166380	6.678798	5.281100	64.984219	45.852108	45.179998	2.249622	71.253093	26.497285
오후 3:32:50.951 	47.486186	33.683402	7.625840	4.512751	2.906974	44.281309	31.523323	8.031565	6.633780	5.308571	65.002976	45.616368	44.603312	2.786553	71.883270	25.330177
오후 3:32:51.927 	49.305757	30.484217	6.151653	4.816736	5.708145	45.381406	27.964783	6.413141	7.026992	9.578210	65.015873	45.501113	44.711783	4.473146	66.522346	29.004508
오후 3:32:52.908 	45.946441	28.490989	6.010589	7.495002	8.338320	41.650866	25.905384	6.131247	9.643961	12.689094	65.179684	46.886463	47.340304	6.276095	66.819523	26.904381
오후 3:32:53.871 	42.167184	29.299120	5.775145	8.694577	10.488436	37.830622	26.147703	5.836550	10.774108	15.656308	65.331295	48.640474	46.691211	7.004807	66.332954	26.662239
오후 3:32:54.866 	44.497585	29.294997	5.381420	8.251367	9.378202	38.754162	29.981963	5.174278	9.421802	13.657691	65.597224	50.468928	46.949862	4.704729	70.118285	25.176986
오후 3:32:55.909 	42.638194	26.702802	5.780284	10.693599	10.300941	34.379454	29.853441	5.849605	11.914510	14.720403	66.071074	56.518877	46.417547	5.174315	69.079462	25.746223
오후 3:32:56.912 	38.486628	28.832394	6.156659	10.997261	11.332025	29.184099	33.634180	6.541484	11.408630	14.006122	66.316838	60.852039	46.162596	4.080383	70.226180	25.693436
오후 3:32:57.872 	34.616170	29.002064	7.388812	11.791974	12.054937	26.219650	33.801559	7.239245	11.899066	14.475112	66.586635	63.345371	46.134181	2.324244	74.024519	23.651237
오후 3:32:58.845 	34.185891	29.450822	6.981055	11.953953	13.015636	25.481190	35.408363	6.983530	11.657303	14.822528	66.892775	65.158185	45.788182	2.125224	74.773876	23.100900
오후 3:32:59.864 	33.948080	28.966571	6.738006	12.040973	13.627080	26.044756	34.677577	6.750943	11.713735	14.898775	67.025455	66.590114	45.533694	2.049498	73.833307	24.117195
오후 3:33:00.973 	33.215082	30.423400	6.634875	11.708802	13.256931	26.544663	34.991755	6.608111	11.414649	14.544547	67.234381	68.438508	45.595519	3.434453	70.986151	25.579396
오후 3:33:01.943 	32.724318	31.701123	6.683098	11.291555	12.744191	26.513752	35.789080	6.574768	11.098930	14.143556	67.372898	68.195605	46.069298	2.088297	73.012529	24.899174
오후 3:33:02.937 	34.902535	31.405688	6.565048	10.645084	11.991675	28.693417	35.293202	6.442512	10.570331	13.449830	67.529976	68.032553	45.918731	1.990593	73.035228	24.974179
오후 3:33:03.972 	36.825745	31.166868	6.223818	10.151402	11.553750	30.264811	34.852758	6.314603	10.258384	13.051369	67.633598	67.216594	46.064202	1.511569	76.865195	21.623236
오후 3:33:04.975 	37.604363	30.580150	6.198126	10.104474	11.520283	30.675271	34.467266	6.343495	10.341505	13.021365	67.683269	66.890130	46.102407	1.441298	78.871052	19.687650
오후 3:33:05.972 	37.380487	30.341414	6.210311	10.355316	11.710138	30.407988	34.175022	6.346992	10.630780	13.236072	67.787362	66.587977	46.406918	1.062772	79.528973	19.408255
오후 3:33:06.919 	37.288876	30.312422	6.240945	10.391619	11.776067	30.321249	34.100758	6.371579	10.682901	13.319058	67.891776	66.174513	46.346176	0.481841	80.868539	18.649619
오후 3:33:07.889 	37.251110	30.272849	6.226649	10.426258	11.846044	30.239606	34.063678	6.358815	10.750108	13.400096	68.028453	65.426939	46.232069	0.006087	76.081649	23.912264
오후 3:33:08.848 	37.720828	31.401259	5.945469	9.877256	11.215012	30.992360	34.744451	6.138222	10.300022	12.815202	68.115299	65.026496	46.018313	1.059040	71.814840	27.126120
오후 3:33:09.822 	37.840575	31.272673	5.937951	9.879311	11.261281	31.108062	34.596334	6.108899	10.360367	12.852862	68.156515	64.338335	47.005028	3.214324	69.754786	27.030890
오후 3:33:10.830 	37.834902	31.202151	5.920454	9.925870	11.297079	31.085803	34.533655	6.094454	10.404678	12.898603	68.126572	63.728343	46.597982	4.975371	72.202026	22.822602
오후 3:33:11.880 	37.792947	31.138665	5.912789	9.970943	11.350272	31.103917	34.412743	6.078563	10.446334	12.953227	68.189769	63.390114	47.307037	5.650942	72.840390	21.508668
오후 3:33:12.810 	38.786951	31.153262	5.859200	9.555788	10.878015	32.212985	34.262683	5.997730	10.103187	12.510406	68.189769	63.390114	47.375407	6.815893	74.329213	18.854894
오후 3:33:13.823 	38.886691	30.477061	5.840408	9.825514	11.176750	32.225701	33.687819	6.027236	10.347213	12.769943	68.171701	63.618982	45.675952	8.142007	71.691927	20.166066
오후 3:33:14.842 	36.392970	30.888006	6.811734	10.279532	11.483852	30.263796	34.112343	6.765799	10.679030	13.033148	68.122063	63.262389	46.478755	8.460264	70.855428	20.684309
오후 3:33:15.877 	37.535052	32.239889	5.783821	9.605043	10.961231	31.586034	34.886211	5.923258	10.161411	12.519770	68.113045	63.244168	46.448900	9.543481	68.561772	21.894747
오후 3:33:16.844 	37.417102	32.308488	5.784750	9.633479	10.975669	31.502453	34.950331	5.917106	10.184731	12.527875	67.969159	63.196585	45.985143	14.006286	62.070065	23.923649
오후 3:33:17.841 	37.371622	32.294679	5.767851	9.648662	11.024763	31.461602	34.921493	5.925281	10.190494	12.566454	67.905419	63.606564	45.839422	15.268554	60.001711	24.729735
오후 3:33:18.832 	38.835093	32.751003	5.818467	8.841340	10.118633	33.054090	35.182475	5.957759	9.483835	11.671394	67.978274	63.374411	46.714469	15.146466	60.391715	24.461820
오후 3:33:19.828 	43.465972	30.298240	5.306801	8.265526	9.418488	37.309234	32.952167	5.518166	8.954030	11.012924	68.009516	63.258352	47.623638	15.471811	59.954860	24.573329
오후 3:33:20.853 	41.207467	32.804375	5.431155	8.125991	9.226198	35.547827	35.108623	5.599434	8.794969	10.793308	67.969091	63.408891	47.606644	15.533613	59.459743	25.006644
오후 3:33:21.903 	44.002797	30.775806	5.133313	7.921590	8.945205	38.105428	33.233410	5.315444	8.596679	10.536124	67.901821	64.029497	47.730320	15.543442	59.474290	24.982268
오후 3:33:22.831 	43.971850	30.767475	5.125431	7.944684	8.968641	38.052380	33.240999	5.309902	8.618814	10.558657	67.928713	63.859512	48.008028	16.085056	58.507461	25.407483
오후 3:33:23.825 	43.985860	30.671349	5.063025	8.012966	9.030887	38.059476	33.202458	5.286848	8.671537	10.586001	67.915264	63.895976	47.533743	16.380050	57.590421	26.029528
오후 3:33:24.814 	44.014159	30.623478	5.060620	8.015935	9.056002	38.056495	33.150006	5.283830	8.685813	10.621052	67.897341	64.153166	48.077805	16.766473	57.198194	26.035333
오후 3:33:25.868 	43.961288	30.595648	5.079691	8.054314	9.086633	38.004112	33.132969	5.296698	8.728176	10.634915	67.969159	64.184381	47.723687	16.978237	57.107266	25.914496
오후 3:33:26.880 	43.915741	30.579996	5.095471	8.067979	9.115886	37.951048	33.133365	5.303002	8.755764	10.646855	67.923618	64.619582	47.612882	17.268411	56.909409	25.822180
오후 3:33:27.888 	43.859906	30.549410	5.097734	8.117361	9.132757	37.905793	33.107162	5.310368	8.797932	10.656786	67.950935	64.337589	47.731065	16.816016	57.363890	25.820094
오후 3:33:28.867 	43.043703	31.995817	5.142251	7.824270	8.945780	37.492239	34.284428	5.264062	8.515304	10.407575	68.019324	63.811764	47.689242	17.451591	57.317213	25.231197
오후 3:33:29.869 	43.739504	31.303417	5.012230	7.835394	9.075655	38.504152	33.345289	5.148203	8.585988	10.408602	67.964602	64.430813	45.767670	16.294412	57.414142	26.291446
오후 3:33:30.871 	43.836022	31.296137	4.988926	7.807680	9.020312	38.711995	33.433455	5.106018	8.526549	10.222106	67.805498	63.432866	45.445966	17.658510	55.131685	27.209805
오후 3:33:31.890 	43.880657	31.307390	4.956711	7.791554	9.014786	38.778034	33.451428	5.057996	8.495558	10.233775	67.755648	63.224355	45.652118	17.886721	55.049326	27.063953
